150 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 149 1
0 131 1
81 142 1
126 27 1
116 57 1
109 130 1
126 97 1
93 144 1
0 111 1
117 118 1
100 149 1
118 99 1
2 93 1
101 142 1
106 27 1
131 142 1
64 95 1
81 82 1
16 47 1
25 66 1
91 32 1
0 91 1
35 136 1
82 73 1
93 4 1
0 61 1
132 13 1
85 136 1
3 94 1
31 82 1
59 80 1
30 149 1
111 72 1
140 149 1
134 15 1
0 121 1
71 32 1
88 59 1
11 92 1
85 56 1
7 128 1
47 128 1
75 66 1
84 135 1
58 119 1
133 14 1
24 85 1
12 123 1
123 44 1
148 139 1
14 15 1
141 12 1
131 112 1
103 144 1
67 88 1
139 20 1
7 38 1
125 86 1
8 109 1
11 72 1
33 114 1
110 149 1
22 93 1
51 42 1
49 80 1
20 149 1
41 42 1
116 77 1
72 83 1
144 115 1
143 14 1
90 149 1
128 89 1
77 28 1
28 39 1
28 49 1
144 95 1
54 15 1
8 49 1
118 119 1
27 68 1
94 25 1
3 84 1
56 77 1
91 2 1
69 40 1
136 37 1
115 76 1
91 102 1
63 84 1
79 140 1
1 72 1
91 22 1
0 51 1
93 124 1
81 42 1
19 10 1
141 72 1
25 116 1
45 96 1
69 70 1
114 35 1
27 128 1
18 139 1
121 142 1
85 126 1
109 80 1
8 39 1
101 102 1
18 59 1
31 132 1
79 100 1
99 100 1
145 136 1
70 149 1
83 84 1
130 149 1
143 94 1
127 18 1
48 79 1
12 63 1
128 99 1
104 25 1
45 46 1
74 85 1
0 141 1
16 37 1
79 120 1
21 112 1
87 38 1
120 149 1
116 7 1
47 38 1
136 87 1
0 71 1
59 50 1
8 99 1
32 13 1
32 83 1
4 75 1
108 29 1
87 58 1
21 142 1
56 117 1
98 9 1
11 22 1
41 142 1
32 3 1
95 46 1
26 17 1
54 5 1
79 10 1
29 80 1
72 73 1
29 90 1
13 34 1
144 45 1
16 17 1
23 134 1
135 116 1
34 65 1
81 92 1
18 119 1
82 13 1
79 90 1
132 93 1
77 108 1
87 68 1
16 7 1
62 43 1
18 19 1
138 109 1
112 123 1
107 58 1
137 118 1
50 149 1
122 133 1
83 54 1
53 54 1
127 118 1
131 92 1
112 103 1
0 21 1
79 80 1
104 35 1
7 88 1
19 30 1
102 83 1
135 126 1
121 122 1
17 48 1
116 87 1
29 20 1
66 127 1
138 49 1
24 95 1
16 137 1
4 85 1
139 100 1
36 97 1
35 116 1
146 37 1
133 134 1
115 96 1
57 98 1
5 26 1
60 149 1
87 148 1
99 120 1
144 55 1
5 146 1
36 27 1
135 36 1
147 28 1
137 98 1
66 117 1
113 74 1
59 40 1
47 148 1
0 11 1
80 149 1
75 146 1
58 99 1
109 40 1
86 57 1
33 4 1
0 81 1
33 14 1
81 2 1
67 78 1
14 85 1
127 128 1
43 114 1
1 132 1
48 49 1
84 15 1
39 60 1
144 5 1
117 38 1
75 116 1
122 3 1
136 47 1
66 147 1
13 134 1
117 138 1
55 86 1
31 2 1
105 86 1
112 63 1
64 145 1
97 138 1
53 124 1
138 79 1
119 40 1
28 139 1
124 145 1
33 104 1
92 13 1
26 57 1
129 100 1
39 30 1
52 103 1
47 8 1
132 23 1
15 16 1
98 69 1
119 120 1
7 18 1
103 94 1
94 15 1
7 28 1
76 87 1
81 132 1
145 46 1
102 63 1
59 60 1
67 138 1
148 99 1
65 86 1
43 44 1
137 38 1
44 45 1
118 29 1
27 38 1
48 129 1
83 14 1
17 108 1
106 97 1
146 107 1
37 118 1
