150 1900
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 149 1
147 108 1
36 127 1
51 42 1
41 42 1
0 131 1
137 138 1
108 69 1
79 100 1
45 86 1
78 19 1
17 108 1
47 78 1
82 143 1
21 72 1
43 24 1
29 30 1
66 67 1
14 15 1
47 128 1
0 91 1
83 14 1
56 87 1
64 65 1
0 11 1
72 43 1
108 79 1
82 73 1
112 53 1
125 46 1
100 149 1
90 149 1
0 101 1
108 49 1
15 136 1
132 33 1
9 130 1
27 68 1
110 149 1
85 56 1
128 49 1
28 79 1
73 134 1
89 10 1
71 102 1
0 141 1
106 17 1
132 53 1
72 113 1
11 2 1
92 33 1
84 35 1
0 21 1
122 113 1
5 86 1
16 97 1
65 16 1
1 112 1
94 145 1
83 114 1
133 14 1
81 92 1
142 93 1
69 80 1
146 67 1
7 108 1
87 108 1
119 20 1
123 144 1
76 97 1
24 115 1
11 82 1
104 105 1
55 46 1
36 7 1
139 130 1
65 96 1
127 128 1
54 85 1
61 132 1
11 112 1
129 130 1
48 129 1
67 138 1
117 98 1
132 3 1
38 9 1
112 113 1
138 119 1
15 56 1
30 149 1
29 40 1
19 90 1
113 84 1
102 33 1
93 84 1
121 122 1
58 19 1
66 37 1
11 12 1
57 38 1
42 73 1
62 63 1
27 8 1
137 88 1
147 48 1
130 149 1
29 50 1
98 39 1
87 78 1
13 64 1
63 24 1
109 140 1
106 37 1
46 37 1
62 33 1
0 71 1
125 36 1
109 20 1
122 123 1
115 116 1
101 102 1
35 126 1
35 106 1
66 137 1
102 73 1
121 52 1
135 136 1
136 57 1
132 133 1
146 97 1
45 56 1
20 149 1
37 58 1
85 126 1
12 83 1
135 86 1
39 130 1
125 86 1
119 80 1
79 50 1
52 133 1
129 110 1
144 105 1
127 108 1
0 31 1
95 96 1
40 149 1
114 115 1
26 137 1
109 80 1
19 70 1
109 10 1
23 44 1
146 127 1
134 95 1
49 110 1
64 55 1
16 107 1
75 86 1
104 115 1
7 68 1
3 64 1
79 10 1
54 65 1
145 6 1
22 83 1
99 140 1
82 133 1
28 99 1
120 149 1
142 73 1
141 82 1
117 108 1
6 137 1
18 9 1
26 7 1
69 40 1
117 78 1
50 149 1
111 62 1
143 74 1
2 53 1
116 127 1
32 133 1
49 70 1
23 124 1
14 125 1
133 24 1
87 98 1
59 110 1
37 48 1
132 63 1
5 146 1
119 100 1
109 40 1
108 89 1
43 74 1
71 72 1
124 25 1
0 121 1
61 122 1
85 146 1
126 117 1
25 76 1
60 149 1
71 62 1
14 55 1
135 76 1
109 60 1
58 109 1
119 60 1
98 119 1
93 34 1
88 139 1
24 15 1
146 107 1
139 80 1
105 26 1
106 7 1
54 115 1
117 148 1
31 22 1
108 19 1
6 87 1
112 133 1
53 14 1
1 82 1
129 60 1
131 32 1
8 109 1
41 142 1
49 40 1
62 123 1
18 129 1
107 38 1
105 126 1
129 100 1
85 86 1
52 43 1
106 137 1
141 12 1
15 106 1
44 25 1
147 8 1
138 39 1
62 133 1
111 102 1
78 39 1
104 25 1
94 15 1
0 41 1
145 26 1
94 75 1
144 85 1
15 36 1
67 128 1
124 55 1
128 39 1
143 4 1
0 61 1
148 129 1
36 57 1
91 62 1
39 30 1
43 84 1
148 109 1
47 58 1
61 62 1
118 9 1
115 146 1
95 146 1
116 147 1
106 117 1
81 142 1
77 138 1
141 22 1
23 114 1
49 130 1
52 53 1
129 80 1
114 15 1
142 103 1
15 16 1
4 55 1
87 138 1
52 63 1
1 52 1
46 7 1
107 28 1
24 65 1
6 107 1
145 136 1
143 84 1
147 58 1
104 135 1
68 89 1
34 55 1
0 81 1
3 54 1
112 3 1
43 14 1
79 30 1
54 25 1
70 149 1
131 102 1
52 143 1
8 59 1
34 25 1
98 9 1
58 39 1
80 149 1
25 46 1
45 76 1
18 109 1
140 149 1
145 36 1
63 114 1
6 57 1
135 46 1
29 20 1
95 46 1
74 105 1
103 84 1
106 47 1
39 70 1
44 125 1
41 32 1
71 52 1
14 65 1
103 124 1
47 118 1
37 98 1
29 60 1
27 88 1
137 148 1
103 104 1
61 102 1
98 109 1
57 58 1
98 19 1
8 129 1
122 133 1
135 56 1
64 125 1
98 29 1
146 57 1
46 27 1
29 110 1
84 125 1
7 48 1
17 98 1
25 106 1
96 27 1
67 18 1
141 102 1
83 54 1
122 43 1
104 45 1
19 20 1
32 113 1
69 20 1
13 4 1
87 128 1
18 119 1
82 43 1
0 51 1
97 118 1
134 55 1
119 40 1
112 93 1
146 87 1
93 4 1
23 24 1
54 5 1
113 14 1
138 9 1
9 50 1
123 124 1
88 59 1
146 147 1
99 80 1
56 17 1
82 123 1
57 18 1
75 76 1
64 85 1
117 38 1
12 33 1
138 99 1
126 47 1
34 95 1
4 45 1
113 74 1
106 87 1
141 92 1
128 129 1
27 58 1
108 29 1
46 97 1
117 58 1
139 20 1
118 39 1
53 104 1
37 78 1
107 138 1
13 14 1
117 118 1
31 142 1
103 54 1
117 88 1
97 48 1
27 18 1
46 47 1
35 76 1
23 74 1
65 136 1
63 4 1
14 45 1
126 127 1
114 135 1
59 140 1
84 85 1
0 111 1
71 12 1
103 114 1
102 133 1
57 78 1
57 8 1
47 88 1
61 112 1
104 145 1
148 79 1
