180 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 179 1
16 83 1
7 74 1
119 10 1
102 48 1
31 142 1
15 104 1
103 27 1
133 2 1
139 173 1
115 138 1
177 145 1
65 165 1
147 38 1
25 136 1
58 48 1
27 6 1
177 13 1
173 119 1
130 54 1
14 136 1
12 167 1
161 30 1
137 17 1
113 147 1
62 8 1
160 84 1
31 175 1
122 156 1
0 89 1
173 53 1
92 60 1
177 35 1
134 25 1
4 16 1
140 53 1
123 91 1
45 167 1
134 3 1
93 138 1
148 72 1
3 158 1
0 56 1
0 155 1
50 95 1
168 114 1
22 179 1
34 68 1
70 60 1
62 19 1
142 121 1
0 122 1
70 27 1
113 70 1
158 159 1
135 158 1
30 152 1
49 160 1
18 173 1
33 179 1
0 133 1
107 53 1
147 148 1
128 151 1
46 102 1
68 91 1
23 46 1
38 50 1
10 77 1
76 143 1
6 62 1
32 77 1
75 142 1
17 139 1
27 105 1
168 103 1
30 86 1
1 123 1
66 179 1
56 156 1
151 174 1
149 150 1
178 58 1
4 27 1
64 54 1
129 75 1
24 124 1
138 139 1
79 102 1
174 43 1
2 157 1
3 169 1
65 121 1
96 97 1
79 124 1
96 53 1
168 70 1
8 20 1
78 112 1
171 117 1
167 25 1
119 65 1
83 18 1
151 20 1
31 32 1
153 132 1
142 165 1
116 106 1
27 17 1
139 85 1
121 179 1
50 161 1
112 58 1
43 77 1
154 179 1
139 140 1
0 111 1
107 130 1
83 7 1
72 161 1
138 161 1
158 49 1
0 45 1
148 138 1
117 8 1
143 179 1
53 142 1
142 143 1
37 170 1
162 97 1
31 54 1
166 178 1
75 120 1
118 20 1
110 179 1
36 4 1
171 18 1
144 2 1
84 52 1
86 175 1
126 105 1
1 68 1
55 179 1
118 141 1
52 20 1
135 125 1
29 96 1
32 121 1
9 32 1
122 68 1
41 97 1
7 173 1
164 66 1
72 84 1
38 39 1
92 159 1
73 41 1
145 69 1
96 31 1
51 140 1
59 148 1
101 69 1
135 15 1
114 126 1
165 179 1
104 105 1
79 47 1
153 22 1
163 142 1
118 75 1
85 86 1
74 174 1
68 113 1
106 162 1
166 90 1
0 177 1
151 130 1
29 74 1
36 15 1
166 79 1
23 79 1
83 84 1
150 151 1
67 167 1
140 42 1
32 132 1
40 96 1
157 26 1
46 91 1
98 121 1
153 33 1
173 163 1
19 31 1
88 179 1
105 62 1
92 38 1
135 136 1
174 131 1
73 129 1
31 87 1
140 20 1
56 134 1
48 104 1
90 168 1
95 151 1
40 41 1
97 87 1
31 153 1
86 109 1
148 83 1
13 80 1
13 124 1
35 146 1
106 107 1
168 81 1
35 3 1
109 121 1
87 110 1
23 112 1
90 36 1
81 38 1
100 35 1
85 31 1
0 34 1
75 164 1
35 69 1
48 38 1
8 31 1
6 18 1
39 7 1
0 166 1
70 93 1
76 55 1
31 131 1
77 179 1
112 69 1
23 57 1
138 29 1
9 164 1
44 179 1
65 44 1
39 150 1
18 41 1
126 72 1
145 80 1
96 9 1
133 13 1
51 52 1
54 121 1
174 10 1
61 73 1
53 153 1
102 81 1
137 105 1
117 63 1
35 102 1
116 117 1
64 65 1
43 154 1
113 158 1
19 174 1
69 103 1
73 173 1
175 66 1
0 100 1
0 12 1
69 114 1
79 3 1
17 51 1
163 54 1
0 67 1
172 96 1
122 123 1
153 44 1
176 179 1
175 22 1
2 80 1
32 33 1
137 138 1
128 129 1
146 125 1
156 168 1
52 152 1
39 62 1
15 82 1
8 163 1
28 128 1
125 16 1
161 63 1
