400 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 14 1
14 15 1
15 16 1
16 17 1
17 18 1
18 399 1
375 250 1
60 205 1
63 172 1
8 387 1
279 298 1
355 284 1
198 399 1
323 270 1
272 39 1
158 267 1
292 59 1
256 113 1
80 333 1
76 221 1
228 175 1
39 274 1
9 370 1
377 36 1
126 399 1
192 301 1
224 225 1
55 56 1
274 167 1
394 287 1
293 276 1
36 399 1
202 185 1
369 352 1
367 314 1
10 245 1
377 180 1
65 84 1
330 25 1
86 249 1
191 318 1
299 174 1
89 270 1
276 349 1
35 72 1
393 34 1
218 381 1
380 381 1
80 207 1
257 60 1
21 76 1
151 314 1
25 260 1
95 204 1
307 218 1
345 184 1
66 67 1
163 326 1
312 115 1
38 309 1
328 347 1
264 229 1
282 31 1
302 393 1
111 220 1
357 34 1
69 178 1
59 42 1
178 377 1
208 155 1
120 13 1
258 169 1
298 29 1
49 284 1
237 40 1
344 291 1
279 226 1
356 87 1
310 185 1
182 363 1
23 348 1
112 329 1
291 130 1
89 378 1
132 331 1
70 323 1
47 228 1
121 68 1
56 255 1
119 84 1
260 99 1
247 284 1
22 275 1
268 179 1
1 398 1
72 399 1
19 2 1
383 330 1
149 312 1
276 313 1
141 52 1
13 176 1
302 141 1
102 355 1
237 364 1
241 152 1
97 242 1
7 350 1
274 185 1
331 386 1
93 184 1
363 382 1
118 191 1
289 182 1
366 241 1
102 373 1
68 195 1
244 209 1
73 272 1
218 345 1
155 210 1
362 75 1
122 213 1
299 84 1
291 184 1
340 359 1
187 296 1
288 399 1
8 189 1
75 202 1
378 399 1
375 34 1
142 143 1
335 354 1
78 151 1
84 355 1
357 52 1
336 373 1
0 73 1
243 154 1
342 399 1
242 189 1
49 374 1
263 318 1
387 262 1
235 110 1
0 343 1
14 159 1
226 191 1
397 74 1
315 352 1
311 312 1
328 5 1
287 144 1
306 399 1
268 377 1
188 225 1
13 392 1
88 323 1
21 220 1
214 359 1
138 283 1
33 52 1
260 45 1
138 265 1
22 185 1
102 121 1
225 118 1
166 41 1
148 185 1
256 293 1
258 115 1
99 244 1
117 388 1
187 8 1
360 399 1
377 324 1
169 260 1
255 274 1
98 27 1
144 399 1
50 231 1
316 227 1
358 341 1
190 83 1
393 196 1
41 258 1
174 67 1
191 282 1
215 396 1
298 353 1
293 114 1
294 313 1
80 63 1
373 356 1
195 394 1
239 384 1
145 182 1
69 142 1
311 384 1
218 3 1
88 143 1
46 47 1
307 344 1
47 138 1
17 396 1
165 328 1
116 387 1
20 255 1
0 235 1
325 236 1
71 288 1
294 385 1
197 396 1
317 318 1
203 150 1
391 68 1
200 39 1
292 383 1
222 169 1
80 261 1
307 110 1
238 41 1
369 82 1
165 148 1
54 399 1
151 26 1
174 211 1
167 348 1
52 161 1
197 72 1
277 224 1
189 298 1
132 25 1
163 218 1
145 218 1
0 127 1
250 143 1
29 174 1
345 220 1
78 97 1
0 289 1
379 110 1
297 316 1
176 195 1
237 220 1
17 198 1
335 228 1
372 49 1
268 269 1
93 4 1
132 79 1
162 399 1
209 336 1
177 70 1
218 21 1
323 288 1
30 391 1
153 100 1
395 72 1
65 66 1
8 207 1
302 105 1
226 65 1
199 2 1
103 86 1
250 179 1
95 258 1
148 77 1
228 31 1
243 190 1
0 325 1
137 318 1
194 33 1
233 324 1
371 156 1
186 25 1
296 9 1
149 132 1
199 74 1
109 164 1
111 184 1
363 22 1
106 359 1
105 160 1
82 371 1
210 67 1
