150 700
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 149 1
127 148 1
86 67 1
109 50 1
85 106 1
72 13 1
59 60 1
123 4 1
110 149 1
124 5 1
75 16 1
34 15 1
104 15 1
37 138 1
69 60 1
8 49 1
64 95 1
77 78 1
85 136 1
94 15 1
0 91 1
46 87 1
135 96 1
93 144 1
87 108 1
140 149 1
0 71 1
0 31 1
143 74 1
137 38 1
25 36 1
42 103 1
106 77 1
75 116 1
8 69 1
86 37 1
141 72 1
55 36 1
38 69 1
39 110 1
99 70 1
103 144 1
105 6 1
139 100 1
146 47 1
91 122 1
5 136 1
0 111 1
67 8 1
57 68 1
139 130 1
105 76 1
142 113 1
114 85 1
28 19 1
118 139 1
129 30 1
102 13 1
45 146 1
1 122 1
74 105 1
40 149 1
42 73 1
96 57 1
36 67 1
86 87 1
15 36 1
50 149 1
20 149 1
57 78 1
90 149 1
41 112 1
17 98 1
56 147 1
99 140 1
52 93 1
64 85 1
23 64 1
82 143 1
75 136 1
117 58 1
143 4 1
106 147 1
136 57 1
130 149 1
111 72 1
63 84 1
67 88 1
139 30 1
33 4 1
98 99 1
102 53 1
67 138 1
56 37 1
120 149 1
34 65 1
17 128 1
11 92 1
112 83 1
39 90 1
0 21 1
38 49 1
136 77 1
113 54 1
117 138 1
0 11 1
32 113 1
16 7 1
8 29 1
119 30 1
1 92 1
88 89 1
64 145 1
76 77 1
74 25 1
38 99 1
114 145 1
124 135 1
0 141 1
95 46 1
78 69 1
61 112 1
38 19 1
87 118 1
85 86 1
144 95 1
99 60 1
126 107 1
35 66 1
47 108 1
31 32 1
65 16 1
34 35 1
123 114 1
142 13 1
76 67 1
103 64 1
135 36 1
60 149 1
21 22 1
21 2 1
146 57 1
144 115 1
18 29 1
99 40 1
34 75 1
26 67 1
56 27 1
21 32 1
137 98 1
39 60 1
14 35 1
99 20 1
147 88 1
26 147 1
98 109 1
114 65 1
51 62 1
125 46 1
80 149 1
96 67 1
0 61 1
30 149 1
31 132 1
86 137 1
126 27 1
83 44 1
16 47 1
141 2 1
89 40 1
29 80 1
15 66 1
61 52 1
68 9 1
75 86 1
134 145 1
97 88 1
46 127 1
16 137 1
138 109 1
9 50 1
88 69 1
142 93 1
5 86 1
111 102 1
71 12 1
104 135 1
141 82 1
94 115 1
88 59 1
137 128 1
79 130 1
89 90 1
64 35 1
92 123 1
6 17 1
47 128 1
94 105 1
121 142 1
37 88 1
17 68 1
13 24 1
51 92 1
34 85 1
93 54 1
67 58 1
69 130 1
98 79 1
63 144 1
41 132 1
76 137 1
123 144 1
128 119 1
62 83 1
77 28 1
114 25 1
17 138 1
94 75 1
61 122 1
103 94 1
135 46 1
143 64 1
111 142 1
81 22 1
145 76 1
138 19 1
116 77 1
78 9 1
93 34 1
29 110 1
109 80 1
138 89 1
3 114 1
132 13 1
8 109 1
144 145 1
12 103 1
64 15 1
137 138 1
139 120 1
113 74 1
0 51 1
146 147 1
105 116 1
141 22 1
47 88 1
43 134 1
97 48 1
49 90 1
37 98 1
114 35 1
105 46 1
55 56 1
5 146 1
70 149 1
24 15 1
5 106 1
9 60 1
26 107 1
28 129 1
75 146 1
134 45 1
18 49 1
112 33 1
112 133 1
113 104 1
145 136 1
109 60 1
100 149 1
89 120 1
79 140 1
0 131 1
25 106 1
133 24 1
87 18 1
72 3 1
43 54 1
54 15 1
6 77 1
24 105 1
79 110 1
98 89 1
78 109 1
109 110 1
29 130 1
78 119 1
16 107 1
11 22 1
137 18 1
61 142 1
63 54 1
11 82 1
75 126 1
53 144 1
17 88 1
137 48 1
49 120 1
114 15 1
136 47 1
108 9 1
127 68 1
9 40 1
63 94 1
15 146 1
45 126 1
9 30 1
128 79 1
129 100 1
11 42 1
21 122 1
137 28 1
21 62 1
118 9 1
86 117 1
134 85 1
134 125 1
119 10 1
0 101 1
58 39 1
27 38 1
14 5 1
15 116 1
6 97 1
44 15 1
18 99 1
99 80 1
43 24 1
117 38 1
24 25 1
41 22 1
5 76 1
86 57 1
81 72 1
7 108 1
143 134 1
1 62 1
68 69 1
48 109 1
63 124 1
147 98 1
31 22 1
124 45 1
32 43 1
35 16 1
87 148 1
88 49 1
56 17 1
43 44 1
18 19 1
9 130 1
11 132 1
102 73 1
85 56 1
25 136 1
18 129 1
112 3 1
0 81 1
41 72 1
55 16 1
94 35 1
128 109 1
128 29 1
21 102 1
144 5 1
58 109 1
75 6 1
72 43 1
127 58 1
19 80 1
52 133 1
113 114 1
19 130 1
99 120 1
141 142 1
7 88 1
82 13 1
1 102 1
92 113 1
91 32 1
21 92 1
137 118 1
28 69 1
4 85 1
49 40 1
38 39 1
63 14 1
59 50 1
148 59 1
1 72 1
46 107 1
125 16 1
24 135 1
82 3 1
14 105 1
82 63 1
103 24 1
79 30 1
106 47 1
93 64 1
25 76 1
19 70 1
113 124 1
125 116 1
39 10 1
108 119 1
78 89 1
121 52 1
6 47 1
101 132 1
26 77 1
87 68 1
99 50 1
65 76 1
139 80 1
29 70 1
15 136 1
29 50 1
51 122 1
25 66 1
85 96 1
139 90 1
125 96 1
32 63 1
108 129 1
89 60 1
108 49 1
106 7 1
68 99 1
68 59 1
132 83 1
68 109 1
39 40 1
77 108 1
