150 2010
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 149 1
0 31 1
121 32 1
97 88 1
40 149 1
66 47 1
34 45 1
121 102 1
65 6 1
132 73 1
124 75 1
80 149 1
71 22 1
39 130 1
108 69 1
76 27 1
116 147 1
0 101 1
144 15 1
67 98 1
128 109 1
111 112 1
24 135 1
36 47 1
37 98 1
133 34 1
18 99 1
125 6 1
12 73 1
9 20 1
108 109 1
116 67 1
54 45 1
79 110 1
72 103 1
0 61 1
54 125 1
7 148 1
109 100 1
67 118 1
105 46 1
113 94 1
6 77 1
123 14 1
41 22 1
48 9 1
105 26 1
52 123 1
144 65 1
34 135 1
59 20 1
0 41 1
61 22 1
134 145 1
145 146 1
48 39 1
148 119 1
109 120 1
127 68 1
119 60 1
82 73 1
118 19 1
129 120 1
72 63 1
106 117 1
104 25 1
94 115 1
55 76 1
0 111 1
120 149 1
25 126 1
124 65 1
110 149 1
8 109 1
95 66 1
50 149 1
16 7 1
12 3 1
2 73 1
108 9 1
39 30 1
137 28 1
0 121 1
0 11 1
126 27 1
86 137 1
13 74 1
129 110 1
23 114 1
0 141 1
102 23 1
12 43 1
35 86 1
6 127 1
51 142 1
11 122 1
14 105 1
79 130 1
78 139 1
11 32 1
12 103 1
0 51 1
78 89 1
140 149 1
21 102 1
49 80 1
38 59 1
76 107 1
0 81 1
17 68 1
56 127 1
24 75 1
27 138 1
65 146 1
22 133 1
123 4 1
72 73 1
127 118 1
131 142 1
114 115 1
131 72 1
26 147 1
90 149 1
22 143 1
0 71 1
145 46 1
142 133 1
143 54 1
39 120 1
96 27 1
115 6 1
46 17 1
118 69 1
121 12 1
146 97 1
132 43 1
101 2 1
70 149 1
22 13 1
46 127 1
121 2 1
81 102 1
132 123 1
88 9 1
56 117 1
83 14 1
32 103 1
39 40 1
0 91 1
123 134 1
101 22 1
108 119 1
134 85 1
87 118 1
44 75 1
74 5 1
77 48 1
1 82 1
29 100 1
125 116 1
113 124 1
62 53 1
147 118 1
17 38 1
148 129 1
136 67 1
55 126 1
129 70 1
39 80 1
93 94 1
7 78 1
32 73 1
17 78 1
61 62 1
61 142 1
71 42 1
46 57 1
86 17 1
92 93 1
24 35 1
94 145 1
128 29 1
119 140 1
1 62 1
126 17 1
127 128 1
34 125 1
127 48 1
68 119 1
19 110 1
23 134 1
78 29 1
109 90 1
14 55 1
66 97 1
57 118 1
16 97 1
74 65 1
126 67 1
42 73 1
20 149 1
117 148 1
12 53 1
29 60 1
65 116 1
126 87 1
106 47 1
107 8 1
55 6 1
136 97 1
3 124 1
91 132 1
0 21 1
84 15 1
13 44 1
19 100 1
88 89 1
124 55 1
72 133 1
34 35 1
102 43 1
113 24 1
77 128 1
125 136 1
100 149 1
132 13 1
53 84 1
56 97 1
67 28 1
135 56 1
97 38 1
102 123 1
9 50 1
85 56 1
58 79 1
146 57 1
2 13 1
19 50 1
77 118 1
84 145 1
23 94 1
63 74 1
81 122 1
5 36 1
116 37 1
105 76 1
23 34 1
119 40 1
67 78 1
60 149 1
82 63 1
75 136 1
112 3 1
38 29 1
15 66 1
104 85 1
115 146 1
6 137 1
96 77 1
73 104 1
117 58 1
96 17 1
52 73 1
8 119 1
87 108 1
62 133 1
36 27 1
27 148 1
55 66 1
34 85 1
125 16 1
24 105 1
116 87 1
95 26 1
134 115 1
137 78 1
92 3 1
91 12 1
26 137 1
52 113 1
108 39 1
27 68 1
21 132 1
145 126 1
11 82 1
12 93 1
29 50 1
111 142 1
102 63 1
124 5 1
79 50 1
98 69 1
24 65 1
51 122 1
0 131 1
137 8 1
136 27 1
65 136 1
144 135 1
51 2 1
11 102 1
122 13 1
74 135 1
51 12 1
113 134 1
41 122 1
49 30 1
65 106 1
88 79 1
118 59 1
138 99 1
124 145 1
77 68 1
103 144 1
58 119 1
69 40 1
42 133 1
114 135 1
31 12 1
5 76 1
23 54 1
133 74 1
51 102 1
81 32 1
29 110 1
59 140 1
48 129 1
3 34 1
117 28 1
93 14 1
114 75 1
75 86 1
121 72 1
41 82 1
5 96 1
68 49 1
95 16 1
117 88 1
31 92 1
56 47 1
128 49 1
29 10 1
38 49 1
126 147 1
68 139 1
65 86 1
67 148 1
45 136 1
94 65 1
143 24 1
4 75 1
49 60 1
58 49 1
89 10 1
106 147 1
71 32 1
145 26 1
101 12 1
39 110 1
29 130 1
107 18 1
73 74 1
135 36 1
68 99 1
83 124 1
75 76 1
99 110 1
3 114 1
115 86 1
88 19 1
83 54 1
148 29 1
39 70 1
127 18 1
89 130 1
143 104 1
38 139 1
21 82 1
96 127 1
143 34 1
81 42 1
83 94 1
86 107 1
55 26 1
139 40 1
119 100 1
118 109 1
147 58 1
18 19 1
35 106 1
84 85 1
12 113 1
81 62 1
114 5 1
62 33 1
98 49 1
117 38 1
30 149 1
116 107 1
41 62 1
22 103 1
143 124 1
87 18 1
136 117 1
63 24 1
74 25 1
144 25 1
13 54 1
53 94 1
33 144 1
79 70 1
15 126 1
145 76 1
61 122 1
79 60 1
89 110 1
144 145 1
133 134 1
84 65 1
14 85 1
4 135 1
2 53 1
111 72 1
89 60 1
3 144 1
56 27 1
132 33 1
39 10 1
124 85 1
31 22 1
144 35 1
65 66 1
127 78 1
