150 1300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 149 1
45 6 1
26 107 1
67 128 1
80 149 1
12 73 1
50 149 1
19 60 1
13 64 1
59 80 1
0 131 1
82 3 1
41 142 1
37 48 1
127 28 1
117 118 1
21 62 1
43 44 1
12 83 1
0 21 1
25 26 1
52 23 1
0 41 1
148 49 1
39 50 1
0 71 1
31 32 1
24 25 1
72 143 1
117 48 1
57 28 1
145 76 1
0 11 1
121 112 1
20 149 1
34 115 1
0 51 1
88 129 1
33 24 1
115 56 1
107 28 1
87 138 1
122 73 1
0 101 1
25 66 1
13 54 1
49 60 1
11 92 1
68 99 1
89 60 1
0 121 1
112 53 1
24 105 1
7 68 1
19 90 1
116 147 1
0 111 1
44 115 1
58 29 1
99 60 1
124 105 1
123 24 1
100 149 1
0 81 1
143 64 1
47 88 1
134 125 1
120 149 1
1 112 1
134 65 1
66 27 1
25 86 1
0 91 1
125 36 1
71 12 1
126 47 1
5 16 1
135 46 1
127 138 1
71 72 1
134 85 1
61 42 1
11 142 1
126 97 1
62 123 1
74 75 1
19 70 1
113 4 1
24 65 1
33 4 1
125 66 1
119 30 1
23 144 1
35 46 1
103 114 1
97 88 1
65 126 1
111 22 1
110 149 1
124 135 1
61 92 1
47 118 1
137 38 1
69 120 1
69 10 1
92 63 1
73 34 1
70 149 1
87 38 1
133 124 1
90 149 1
101 132 1
129 60 1
44 105 1
123 54 1
40 149 1
112 133 1
130 149 1
27 88 1
60 149 1
33 44 1
75 96 1
18 129 1
115 96 1
31 122 1
144 15 1
16 17 1
144 135 1
97 18 1
145 146 1
6 77 1
12 133 1
105 86 1
31 82 1
68 49 1
18 49 1
126 17 1
68 139 1
133 54 1
122 33 1
111 2 1
87 48 1
95 126 1
123 64 1
68 19 1
146 7 1
134 5 1
42 123 1
53 64 1
143 134 1
135 76 1
39 30 1
18 39 1
33 64 1
62 73 1
64 145 1
18 9 1
21 42 1
31 132 1
62 13 1
17 138 1
88 109 1
33 144 1
129 80 1
32 93 1
53 14 1
129 110 1
148 119 1
75 56 1
72 113 1
148 99 1
132 13 1
126 37 1
125 26 1
78 99 1
145 26 1
59 140 1
39 70 1
83 94 1
81 132 1
76 7 1
21 52 1
38 89 1
77 128 1
14 65 1
43 124 1
41 102 1
53 94 1
12 3 1
114 95 1
105 76 1
72 53 1
141 32 1
8 79 1
23 84 1
146 57 1
103 34 1
28 109 1
114 75 1
107 98 1
78 39 1
19 100 1
3 34 1
11 72 1
140 149 1
146 47 1
78 49 1
98 19 1
145 16 1
54 145 1
92 3 1
78 19 1
30 149 1
96 127 1
117 98 1
35 76 1
56 117 1
74 65 1
78 89 1
91 2 1
89 70 1
133 24 1
108 19 1
128 39 1
0 31 1
78 29 1
38 39 1
101 32 1
42 63 1
89 80 1
145 66 1
79 60 1
127 128 1
63 94 1
26 37 1
24 125 1
94 85 1
88 79 1
14 135 1
24 115 1
89 50 1
87 28 1
75 76 1
8 19 1
78 79 1
26 27 1
66 127 1
23 44 1
64 15 1
1 32 1
52 103 1
82 13 1
62 33 1
85 36 1
13 74 1
126 67 1
133 94 1
89 100 1
46 87 1
17 108 1
112 93 1
124 85 1
29 30 1
137 98 1
1 132 1
19 140 1
24 85 1
94 105 1
17 68 1
98 109 1
34 55 1
113 124 1
48 89 1
28 29 1
48 129 1
135 26 1
105 136 1
127 58 1
104 5 1
76 147 1
22 113 1
33 94 1
25 6 1
107 138 1
129 100 1
99 120 1
45 46 1
104 145 1
142 63 1
32 73 1
26 67 1
112 3 1
61 62 1
106 147 1
59 40 1
148 59 1
138 29 1
88 99 1
138 79 1
15 136 1
84 55 1
36 87 1
92 143 1
59 10 1
144 25 1
11 52 1
75 26 1
148 29 1
22 133 1
1 142 1
89 20 1
141 82 1
17 58 1
115 146 1
37 118 1
144 5 1
86 57 1
142 13 1
108 79 1
74 5 1
38 19 1
83 54 1
129 10 1
81 32 1
8 29 1
83 104 1
37 28 1
47 78 1
133 4 1
56 77 1
122 133 1
42 113 1
137 28 1
55 126 1
48 139 1
148 69 1
122 93 1
11 2 1
58 9 1
111 52 1
145 126 1
136 137 1
116 117 1
96 57 1
19 80 1
33 74 1
55 116 1
63 134 1
69 30 1
147 58 1
9 50 1
59 70 1
36 77 1
57 148 1
35 66 1
101 72 1
118 119 1
104 25 1
52 143 1
69 60 1
37 18 1
9 60 1
34 125 1
144 55 1
76 27 1
28 119 1
12 143 1
137 88 1
116 7 1
58 69 1
36 147 1
95 6 1
97 58 1
99 30 1
61 52 1
67 108 1
0 61 1
63 124 1
51 12 1
141 42 1
117 78 1
129 140 1
15 146 1
17 118 1
71 82 1
148 39 1
129 30 1
59 90 1
79 120 1
74 95 1
121 122 1
16 117 1
132 113 1
68 79 1
3 14 1
2 113 1
38 9 1
91 42 1
19 50 1
29 80 1
8 99 1
31 102 1
43 114 1
45 86 1
124 25 1
55 136 1
5 56 1
74 115 1
139 20 1
2 103 1
39 90 1
68 89 1
17 148 1
62 53 1
17 8 1
0 141 1
25 56 1
148 109 1
108 129 1
55 6 1
35 36 1
141 62 1
73 114 1
128 9 1
101 12 1
63 114 1
121 42 1
55 106 1
134 115 1
136 147 1
119 80 1
94 115 1
81 102 1
