500 1100
0 39 12
39 69 83
69 73 20
73 80 72
80 84 57
84 99 89
99 104 75
104 129 66
129 166 80
166 306 72
306 391 14
391 499 97
288 442 60
131 375 89
412 467 23
44 358 79
225 415 10
261 313 20
231 463 78
104 242 97
117 397 29
25 395 22
18 338 79
378 476 48
328 441 92
29 439 98
6 399 44
253 297 88
108 347 8
179 470 69
129 464 89
409 489 6
330 331 54
22 44 68
376 430 94
381 420 44
196 253 19
35 190 38
17 418 90
254 410 35
43 379 11
351 416 25
166 244 95
139 350 64
78 372 97
101 214 20
448 475 60
84 101 18
62 289 32
171 426 52
148 206 15
176 303 44
77 422 8
56 472 4
61 256 17
162 261 12
357 408 84
432 444 79
225 247 47
169 201 86
162 478 77
157 410 82
444 499 30
3 349 90
94 443 13
41 180 41
250 319 89
65 460 91
152 243 1
57 465 79
329 464 71
37 443 86
205 393 19
223 295 10
367 476 31
92 276 98
263 282 96
250 342 5
216 265 82
195 322 46
258 368 89
10 497 6
263 398 79
153 214 2
266 450 15
457 465 91
235 352 57
474 486 92
221 315 42
133 317 13
396 424 73
100 444 72
51 110 77
223 413 5
6 470 10
266 308 77
178 468 87
229 264 24
285 453 55
245 414 42
31 274 91
295 296 73
122 207 86
187 489 11
35 101 16
47 391 91
172 191 24
312 464 6
202 262 39
234 329 74
102 173 2
278 361 87
16 239 6
248 450 73
260 454 2
301 457 64
442 478 10
0 272 14
37 187 34
369 423 67
357 395 94
14 308 80
166 470 79
378 430 52
212 405 17
293 483 59
92 202 50
108 246 28
250 272 77
28 419 30
206 348 48
331 405 18
181 361 29
75 435 40
194 394 19
270 490 64
139 320 6
141 227 55
97 408 33
158 216 82
230 303 8
42 445 47
3 336 93
40 209 100
410 462 11
61 223 48
243 445 87
253 360 5
56 248 69
46 378 31
95 345 31
218 271 4
27 365 63
98 263 71
71 386 83
12 405 7
228 300 67
209 318 22
20 318 100
339 345 68
30 379 11
48 183 10
385 459 18
93 399 100
70 406 98
121 429 18
169 209 63
227 234 32
20 52 38
446 464 13
340 397 78
51 241 23
256 322 98
150 288 93
310 465 68
149 397 60
174 200 100
87 197 53
221 448 50
145 455 63
148 453 18
56 143 34
135 234 97
183 497 88
358 454 46
430 483 8
390 472 11
152 488 88
348 379 30
13 130 5
189 344 62
395 463 88
103 287 15
246 401 48
397 401 68
29 55 1
448 458 66
85 332 90
146 249 12
41 123 79
78 87 74
128 454 33
47 362 87
202 232 35
163 349 4
60 110 34
196 266 97
185 346 97
97 382 8
358 389 51
205 410 17
36 140 60
259 467 66
163 229 84
134 361 38
41 381 17
173 293 60
218 339 8
296 476 43
396 490 15
83 88 95
153 461 3
133 329 94
126 314 94
8 415 40
243 328 72
4 61 21
290 343 68
93 283 98
199 339 31
237 249 54
43 339 49
437 481 23
328 490 20
2 75 89
433 489 20
159 499 52
223 240 46
322 379 85
279 375 44
2 402 7
260 441 74
391 406 23
105 161 87
95 245 77
197 385 69
165 443 62
104 350 60
68 425 30
40 343 97
89 235 65
211 440 2
98 319 69
24 281 70
62 381 71
204 432 57
31 287 88
307 410 36
28 270 60
384 465 66
202 207 70
228 492 26
284 290 53
50 150 73
162 280 1
63 496 45
110 155 26
409 499 97
43 476 26
83 482 33
60 124 8
186 384 59
187 272 47
85 426 38
149 278 48
362 494 62
64 244 18
129 388 73
304 305 41
139 377 8
335 464 89
122 463 79
169 395 45
67 81 49
19 423 32
160 228 55
144 343 96
212 462 38
106 345 67
344 380 1
328 463 95
83 157 93
95 117 8
192 363 90
59 202 20
111 146 81
307 487 5
262 306 41
385 445 59
236 330 52
108 445 33
331 340 94
346 387 20
6 338 75
58 208 4
204 253 96
172 403 63
57 134 94
478 496 34
133 435 78
255 359 10
385 427 74
33 340 59
111 451 25
202 430 85
440 459 7
453 499 21
24 486 53
393 440 18
116 206 2
42 345 30
84 353 28
91 189 20
248 321 21
280 399 50
226 342 63
7 92 37
363 375 26
54 219 74
11 110 35
26 451 26
8 306 31
23 61 79
64 69 97
69 100 74
11 323 3
3 392 42
52 338 86
106 480 71
293 359 7
173 230 99
62 445 2
66 75 62
176 252 17
106 254 77
129 478 17
111 436 49
