500 11500
0 2 37
2 4 42
4 9 22
9 10 57
10 11 13
11 23 51
23 26 34
26 27 17
27 29 5
29 30 34
30 31 99
31 36 93
36 38 55
38 42 6
42 43 52
43 44 82
44 45 19
45 46 41
46 47 21
47 48 64
48 62 26
62 63 66
63 66 76
66 76 66
76 79 30
79 83 84
83 96 11
96 105 86
105 106 30
106 110 65
110 112 51
112 114 78
114 115 14
115 124 17
124 135 43
135 137 12
137 153 68
153 166 5
166 168 61
168 172 37
172 180 74
180 184 10
184 185 72
185 186 58
186 205 96
205 209 26
209 215 76
215 217 38
217 218 40
218 222 49
222 225 65
225 229 94
229 230 51
230 231 55
231 235 37
235 249 84
249 252 13
252 269 57
269 273 39
273 277 95
277 278 47
278 286 83
286 291 92
291 304 9
304 306 87
306 316 46
316 317 22
317 320 39
320 326 9
326 327 75
327 328 25
328 330 19
330 335 86
335 345 18
345 358 16
358 360 3
360 361 11
361 368 48
368 371 93
371 375 45
375 376 61
376 381 13
381 383 76
383 399 87
399 405 53
405 407 24
407 409 34
409 416 76
416 424 11
424 429 83
429 443 9
443 445 55
445 463 92
463 487 84
487 497 62
497 499 32
14 341 91
281 447 78
93 223 98
4 480 23
221 494 56
297 387 39
269 427 27
24 318 53
92 301 53
37 397 33
96 468 42
380 459 3
172 257 6
145 324 97
87 435 46
318 339 33
185 234 80
347 421 46
51 313 53
357 474 81
44 140 8
42 457 10
42 142 36
205 332 64
130 471 5
9 484 27
154 497 71
13 64 63
207 490 57
240 346 12
54 486 55
236 397 84
344 389 26
93 464 31
1 193 15
30 211 62
158 404 16
90 112 63
141 162 75
46 71 85
3 141 23
252 390 88
56 342 23
93 152 7
130 291 51
187 364 51
137 448 20
60 336 67
63 304 24
234 248 19
146 305 47
161 328 27
141 349 72
103 253 22
439 452 16
48 277 5
377 402 98
54 457 31
314 488 83
34 86 72
250 341 98
2 354 4
174 450 77
223 301 12
124 245 9
77 375 4
303 367 90
73 308 93
42 338 74
235 320 67
304 460 71
53 364 83
270 323 23
195 494 69
156 277 93
364 455 52
176 397 10
67 267 27
49 363 5
149 162 55
107 355 1
51 317 4
174 495 84
310 468 31
226 422 17
43 299 44
275 318 28
21 417 91
349 355 3
70 127 4
51 265 83
121 157 100
165 494 95
48 225 13
58 81 30
307 418 76
441 491 75
56 222 61
71 379 27
46 263 66
80 210 53
133 322 31
406 441 67
387 446 91
99 300 12
43 122 4
343 401 32
14 233 83
208 398 88
40 232 42
146 339 19
428 430 72
114 332 41
169 369 12
169 440 73
398 475 50
121 343 75
345 422 92
1 327 32
32 224 28
204 328 52
5 268 72
8 360 37
214 387 18
357 435 83
265 452 53
141 355 14
373 493 89
149 348 57
167 296 53
0 451 7
291 300 83
91 337 19
157 244 85
254 375 90
211 255 82
112 195 98
17 485 44
202 404 98
10 415 49
189 423 76
107 279 20
354 405 51
38 452 70
0 259 31
297 382 7
218 263 46
167 404 82
100 377 85
226 451 96
124 237 69
32 59 54
53 345 91
273 339 5
97 268 9
109 408 32
54 185 67
23 408 29
123 128 29
57 163 33
30 279 50
162 182 76
47 366 67
396 449 36
318 442 53
102 204 56
83 246 63
185 475 94
411 485 60
238 417 10
178 206 88
134 159 4
74 114 70
146 276 11
311 437 44
80 112 93
337 446 72
371 373 49
115 457 28
216 365 39
152 198 70
106 390 47
253 310 41
112 406 4
463 467 85
152 372 87
230 367 69
56 450 54
57 484 92
231 272 97
299 369 76
124 151 28
33 64 91
82 418 88
132 478 19
120 214 15
116 464 93
106 123 56
134 341 92
141 467 74
57 141 70
49 303 31
315 386 4
155 313 19
417 467 4
31 162 56
23 161 85
101 369 3
97 453 18
27 463 42
121 216 14
32 295 20
90 447 10
271 290 38
135 221 45
10 240 66
277 485 56
276 317 26
51 370 53
298 376 57
204 279 32
72 170 62
253 483 56
221 305 61
2 379 96
179 316 73
25 413 57
143 378 5
79 453 20
364 489 62
132 256 54
21 360 70
104 418 8
207 232 27
150 439 45
42 122 44
86 161 97
139 440 21
300 477 79
200 475 34
132 159 98
142 342 29
263 304 55
17 199 28
47 125 38
348 471 94
126 300 28
328 337 27
281 482 12
73 280 11
143 490 62
234 379 90
14 172 6
123 358 17
120 382 60
124 414 63
149 203 97
288 414 33
86 481 98
307 392 81
278 324 28
73 294 35
310 401 49
25 287 22
15 326 76
69 410 85
140 272 25
320 364 72
31 422 79
108 338 49
52 333 87
12 444 12
119 157 51
174 359 2
376 378 72
111 122 78
31 336 96
61 367 58
177 350 45
225 272 56
330 427 4
214 391 69
434 472 90
112 343 27
155 231 36
128 334 6
137 294 76
267 440 49
127 157 94
356 431 57
82 369 74
110 483 63
87 105 84
148 328 48
330 395 7
194 384 35
155 374 97
46 305 40
28 147 64
340 444 98
122 223 42
6 77 8
85 340 99
421 469 31
298 351 100
212 259 28
273 406 44
8 130 8
425 447 94
13 357 14
248 374 92
114 322 92
113 376 27
284 353 86
94 227 48
137 316 14
216 270 53
119 434 45
160 227 93
15 148 28
119 291 82
359 488 1
158 281 39
340 416 61
223 234 18
179 468 71
357 425 99
58 448 45
275 454 81
220 453 64
199 327 94
5 402 84
127 409 46
205 464 84
306 461 27
19 356 45
209 266 48
475 493 31
316 461 78
263 379 45
235 269 57
0 380 70
55 224 51
196 444 68
79 399 40
240 323 52
9 291 26
303 324 46
339 410 28
288 348 83
30 107 12
4 7 8
8 13 63
278 471 44
122 403 16
265 441 87
361 364 59
82 294 60
5 275 76
292 469 51
227 378 41
217 436 19
92 357 96
189 331 58
61 82 18
45 499 41
73 498 63
50 351 69
75 496 20
212 407 65
88 354 47
224 338 97
187 449 23
74 443 45
97 242 63
303 345 72
228 409 65
302 312 29
48 132 48
130 234 85
28 74 12
238 479 65
94 441 100
317 458 1
121 324 18
177 485 76
103 341 48
178 441 76
410 455 69
129 333 37
35 376 44
135 213 43
291 348 38
44 320 53
202 264 58
87 155 85
130 140 49
11 194 69
96 266 65
101 217 54
98 452 91
230 324 3
9 386 92
7 294 94
48 179 32
44 243 21
48 322 51
85 429 92
24 347 29
373 374 60
242 498 54
284 390 31
304 334 91
170 207 66
24 251 1
197 346 65
120 128 96
117 399 79
16 24 12
327 401 29
297 370 80
158 233 41
334 434 11
288 363 80
279 446 90
53 202 88
182 269 93
26 468 17
137 478 56
203 472 61
230 265 83
215 317 43
243 338 70
162 492 82
79 97 17
180 362 41
81 169 35
88 404 12
374 496 92
109 428 43
228 311 88
160 363 94
307 489 49
84 496 49
46 470 63
145 248 81
68 386 98
205 308 6
460 464 8
40 110 54
98 99 67
138 195 99
149 418 40
55 273 68
59 411 42
224 244 94
125 337 64
20 388 4
152 382 27
106 135 79
229 317 18
110 418 16
107 445 48
81 209 78
84 424 70
85 108 88
1 84 5
122 184 40
77 140 53
26 297 27
81 94 22
8 490 24
78 157 40
178 223 54
217 255 58
0 435 29
165 257 66
300 326 35
270 430 79
344 346 22
218 336 72
300 353 23
261 451 69
63 308 89
196 392 77
388 392 28
111 395 47
101 152 49
291 431 80
219 411 41
132 383 84
71 292 57
260 433 82
239 280 32
197 474 31
194 359 67
283 475 18
345 353 90
134 478 98
121 485 62
102 382 53
139 499 32
90 190 96
353 448 21
50 146 29
159 376 22
22 401 70
254 327 96
374 407 45
225 346 93
325 328 88
98 110 81
306 315 83
234 337 68
279 312 29
174 418 80
65 380 51
234 367 69
223 480 47
292 348 10
145 430 6
357 482 48
121 238 82
354 432 71
463 486 71
52 135 70
40 65 96
188 373 52
140 270 34
8 28 72
404 460 68
7 483 100
24 393 45
250 437 98
171 464 30
59 314 61
139 256 27
95 344 74
181 465 99
195 384 2
348 433 6
29 464 46
158 176 19
63 69 31
106 485 52
188 207 20
142 337 33
279 335 77
46 115 26
289 478 59
156 214 100
30 388 85
34 245 42
434 475 74
188 286 33
190 286 90
80 471 66
80 352 12
344 394 13
105 269 58
99 123 46
13 280 74
79 139 78
193 219 81
