500 16900
0 3 66
3 4 81
4 9 59
9 12 86
12 22 48
22 23 1
23 31 33
31 34 18
34 52 100
52 63 74
63 66 88
66 70 6
70 74 16
74 75 25
75 77 4
77 78 74
78 81 41
81 93 28
93 101 98
101 109 37
109 113 54
113 117 46
117 118 25
118 121 56
121 124 34
124 127 82
127 128 13
128 129 99
129 138 84
138 149 35
149 181 98
181 183 1
183 205 13
205 216 91
216 219 81
219 226 47
226 227 19
227 231 34
231 236 20
236 242 31
242 248 66
248 258 43
258 264 68
264 277 70
277 278 68
278 280 81
280 286 33
286 288 6
288 296 9
296 301 70
301 309 71
309 320 75
320 322 76
322 326 34
326 338 25
338 339 49
339 343 9
343 344 100
344 346 26
346 360 20
360 379 27
379 380 47
380 384 6
384 389 22
389 401 72
401 421 23
421 425 14
425 432 68
432 434 16
434 440 15
440 441 87
441 447 87
447 451 54
451 475 76
475 476 34
476 480 30
480 482 59
482 483 3
483 484 88
484 488 87
488 489 82
489 491 5
491 492 8
492 499 72
62 470 93
434 468 98
239 451 12
212 301 47
134 328 79
133 456 44
423 471 59
109 430 27
49 83 67
358 435 53
53 214 66
59 475 97
142 311 74
258 456 28
265 276 17
387 392 56
165 222 2
64 113 67
287 480 10
352 393 19
408 453 92
276 370 85
82 222 46
471 484 8
370 392 82
96 185 33
403 421 45
45 178 33
64 99 33
47 201 30
277 422 99
139 467 60
232 458 39
45 258 3
212 366 84
146 429 36
297 436 77
33 190 13
27 310 2
81 96 21
112 176 16
127 286 48
83 416 20
136 279 44
200 344 2
16 229 39
6 231 33
62 421 19
342 417 8
176 307 38
35 250 3
170 354 71
124 360 41
10 253 37
216 379 40
317 422 96
111 490 40
85 469 26
181 324 24
19 210 44
37 244 42
138 380 95
111 220 27
14 23 22
159 262 13
190 225 82
135 197 84
186 416 47
133 417 24
44 439 59
131 436 2
71 334 92
281 307 63
299 369 67
318 334 26
122 269 2
83 248 83
61 274 53
44 345 8
232 418 20
305 461 75
228 395 16
294 364 69
58 426 86
212 450 48
161 296 53
106 163 38
192 260 99
171 294 68
126 409 47
7 150 73
155 254 41
73 416 44
4 118 64
128 266 34
206 410 39
402 489 68
140 247 32
341 383 67
59 246 11
86 430 95
77 316 67
234 376 88
104 385 10
195 250 11
194 230 62
201 382 66
26 115 9
263 457 6
137 471 24
95 437 18
334 401 22
143 151 42
183 389 8
198 387 2
58 196 73
304 427 13
171 362 64
27 191 64
81 208 32
205 447 3
136 192 65
77 347 51
104 117 18
229 332 37
151 488 38
226 469 76
126 128 49
250 362 58
54 174 55
236 469 33
8 303 37
117 426 36
60 317 97
165 197 58
298 392 16
63 201 9
96 421 83
40 238 5
162 426 52
105 462 20
348 470 66
116 281 70
196 215 27
35 106 7
198 361 52
100 242 54
100 333 83
23 48 11
247 433 52
338 466 27
124 342 71
36 228 94
36 124 76
149 336 41
132 325 63
234 458 15
20 292 83
177 290 26
340 447 4
427 436 11
268 403 91
254 309 43
296 471 10
173 461 71
335 392 30
22 70 35
281 496 58
224 336 80
273 316 13
292 394 98
104 264 95
71 477 70
222 471 37
450 494 93
158 467 23
325 383 7
60 422 6
318 337 29
371 403 41
79 390 90
136 326 100
278 366 82
253 445 24
78 472 99
69 259 30
23 324 95
74 357 22
337 409 87
173 490 82
59 67 48
102 478 65
251 462 38
67 336 72
338 389 62
56 310 7
41 128 53
147 166 39
116 495 45
252 371 73
306 309 26
69 392 78
98 458 29
107 146 50
242 416 40
50 366 19
248 464 60
55 392 62
228 291 33
429 488 31
243 415 93
11 204 81
119 453 1
240 286 24
240 496 27
312 370 45
324 344 20
182 487 70
62 167 42
221 451 15
48 313 50
183 434 82
17 25 67
62 420 31
181 408 38
91 256 11
58 492 12
85 414 95
103 456 17
47 256 76
140 380 61
175 283 87
109 363 72
44 484 55
82 264 36
121 253 15
328 435 53
10 364 20
292 485 31
164 429 43
143 235 76
18 227 55
65 476 70
39 106 9
139 407 69
74 345 96
131 228 21
80 185 82
48 182 52
47 53 93
289 464 92
248 265 15
255 312 96
201 349 77
22 300 13
447 499 67
