500 26100
0 18 43
18 21 42
21 35 90
35 49 87
49 59 69
59 63 59
63 76 30
76 91 45
91 105 92
105 116 24
116 125 81
125 126 96
126 183 89
183 193 40
193 195 76
195 198 25
198 201 27
201 208 77
208 245 22
245 254 94
254 263 19
263 266 9
266 270 89
270 274 81
274 279 88
279 300 28
300 307 70
307 312 39
312 326 71
326 330 12
330 333 66
333 335 10
335 338 82
338 339 50
339 347 32
347 365 27
365 374 83
374 388 81
388 390 18
390 400 77
400 409 36
409 441 44
441 452 29
452 455 85
455 460 27
460 464 68
464 472 42
472 479 2
479 483 99
483 499 50
60 276 47
118 456 67
131 363 23
46 230 16
193 332 28
2 114 78
218 446 2
70 243 56
102 400 21
324 468 22
194 220 77
359 478 45
248 394 68
119 413 18
181 201 65
276 350 89
71 148 17
263 430 3
31 345 28
307 325 94
44 218 8
183 342 28
380 463 65
50 283 95
421 481 8
2 378 29
80 290 93
449 495 57
313 453 33
96 473 62
210 423 47
268 312 77
91 128 79
12 96 52
208 298 56
166 247 40
280 383 89
182 437 23
24 468 8
15 36 77
102 230 59
248 485 77
180 233 47
129 449 67
127 342 87
35 66 14
127 474 90
53 322 46
21 354 29
331 335 19
243 430 7
277 310 30
28 283 48
294 380 70
228 461 15
102 178 87
99 255 69
280 478 85
81 311 59
60 115 31
178 391 51
22 268 77
22 384 60
253 410 78
12 487 30
347 439 61
205 213 12
12 468 80
160 449 77
92 240 56
136 491 84
193 338 45
181 461 68
31 141 11
198 394 38
157 262 58
423 454 96
87 354 76
324 406 80
20 208 27
60 271 49
116 332 69
24 162 89
246 407 35
198 486 7
130 294 59
370 406 76
117 447 93
148 154 17
64 379 32
171 177 32
57 110 5
151 168 95
415 463 45
101 462 29
44 112 1
25 446 44
236 300 11
98 119 36
132 158 47
101 125 9
264 308 26
132 489 89
5 211 36
247 351 75
75 127 54
151 468 55
34 386 44
24 229 64
106 174 62
92 269 47
53 356 22
121 216 27
308 396 58
2 279 50
157 481 55
40 424 47
158 293 82
27 271 42
154 247 24
114 231 80
357 417 47
190 495 94
22 149 24
36 110 32
208 443 17
285 464 47
362 488 3
85 248 52
286 373 95
226 292 64
255 321 3
225 421 77
47 316 53
109 115 93
78 373 58
237 447 15
140 155 69
391 427 41
182 381 59
270 372 58
367 374 61
2 80 81
77 493 52
272 410 26
108 449 29
429 480 88
146 201 83
48 399 20
47 152 44
52 451 2
243 316 67
95 265 13
115 129 95
257 468 29
22 206 51
122 169 25
21 84 69
56 492 78
106 307 5
206 379 65
98 250 17
34 311 98
105 400 24
90 277 19
123 402 6
200 357 6
323 427 18
414 478 92
37 454 67
83 280 14
226 357 5
174 365 58
391 443 59
300 449 65
201 248 14
185 273 49
220 412 56
251 358 7
107 482 11
24 27 20
326 415 25
470 482 68
143 487 66
372 456 76
25 154 63
479 481 72
90 380 34
243 322 34
131 312 94
65 312 7
28 51 53
137 148 96
123 257 65
162 278 37
8 118 14
21 294 46
85 301 1
366 421 70
171 224 26
195 205 94
44 198 82
171 261 55
115 478 95
3 398 75
391 458 92
157 428 52
245 355 47
87 235 5
107 362 74
85 247 41
126 447 78
109 251 13
360 493 77
91 495 69
10 435 30
91 167 29
185 431 52
4 338 69
425 499 35
118 322 30
175 441 28
8 280 17
170 370 64
151 424 76
483 485 12
6 40 54
82 313 74
207 481 31
293 403 33
393 413 71
439 496 21
9 382 97
91 273 88
142 444 58
18 474 15
60 457 36
34 212 91
177 181 43
254 256 26
0 260 86
135 224 89
282 458 94
137 483 82
181 478 13
319 444 100
408 498 18
255 482 30
63 195 79
5 15 77
52 301 2
390 428 91
196 197 62
240 404 34
32 192 46
55 109 26
21 359 53
215 463 47
122 325 36
219 395 91
184 188 67
345 403 26
51 202 92
115 373 32
151 217 37
151 321 35
59 60 87
350 433 70
307 410 63
61 458 96
0 450 90
160 457 70
115 224 41
383 389 62
9 390 58
378 402 98
14 439 61
25 165 46
31 264 93
179 372 88
121 367 17
310 440 26
29 184 8
339 416 74
286 358 9
93 124 98
109 145 14
157 269 63
12 215 43
117 203 47
266 496 30
310 326 28
217 481 17
159 338 94
264 477 6
40 58 48
234 402 83
292 336 26
156 158 97
187 226 66
169 441 77
13 295 47
63 160 57
93 440 31
435 448 53
179 307 29
267 296 89
232 363 100
187 451 53
246 293 98
357 477 80
129 173 24
226 238 1
132 244 92
68 416 75
36 94 30
300 440 83
66 162 28
58 222 2
45 433 34
201 378 43
319 352 40
359 409 99
96 224 98
150 154 85
41 253 85
96 271 62
3 39 60
171 361 72
434 478 46
109 124 51
306 380 74
53 261 13
89 226 4
135 205 49
90 329 68
57 403 21
36 332 49
124 158 78
90 138 74
114 229 87
77 331 55
132 199 25
75 180 19
237 361 80
69 230 39
5 186 4
145 415 50
42 383 56
73 224 19
57 396 68
455 489 94
164 392 93
269 483 91
18 347 38
70 491 1
122 129 57
235 399 3
201 357 93
120 473 34
30 357 86
29 319 49
59 222 47
194 476 41
92 297 70
238 483 74
164 414 32
16 264 17
470 488 3
149 498 31
48 96 19
188 380 7
47 355 17
181 481 90
135 173 56
128 432 91
319 395 40
88 218 66
403 405 43
286 447 48
38 404 16
133 414 65
175 362 39
160 474 80
112 490 30
172 225 43
140 284 20
64 432 79
189 224 75
138 379 13
2 290 40
70 157 62
67 124 10
21 168 68
176 494 44
358 465 55
430 442 50
238 498 46
111 348 91
11 337 69
206 336 63
207 457 82
174 310 42
99 475 15
342 443 28
6 270 24
87 408 16
167 446 76
56 323 59
167 348 89
455 486 56
62 348 80
171 274 24
166 386 16
28 76 89
284 420 51
40 337 100
56 467 58
242 352 62
193 475 47
104 161 71
273 474 47
269 489 17
190 411 45
27 280 63
11 70 16
308 358 16
73 350 10
175 345 22
384 458 32
181 304 48
82 307 67
176 419 35
133 156 66
121 496 67
23 454 36
302 303 18
123 439 8
214 351 11
159 291 52
120 183 37
93 251 71
