500 24900
0 18 35
18 29 39
29 51 10
51 63 77
63 66 66
66 89 42
89 97 33
97 108 34
108 115 49
115 126 76
126 145 43
145 146 37
146 158 80
158 177 41
177 189 99
189 204 13
204 255 73
255 309 82
309 335 63
335 337 73
337 358 90
358 367 57
367 377 53
377 404 57
404 406 13
406 410 66
410 439 76
439 451 64
451 496 39
496 499 21
52 317 24
36 293 48
24 221 4
220 395 10
47 185 34
256 438 54
245 469 80
286 386 74
94 175 79
32 201 3
95 200 86
126 230 95
296 499 2
339 418 77
187 377 83
229 386 8
137 294 79
298 489 39
96 388 90
219 326 21
12 416 42
29 204 76
133 335 24
25 318 48
394 482 5
48 89 59
210 269 7
236 358 71
187 227 53
10 370 75
106 230 24
124 263 30
327 431 6
154 218 33
112 202 52
32 369 53
21 302 66
274 388 37
276 362 81
78 134 11
68 106 63
40 270 65
83 327 68
83 278 21
61 206 11
16 226 81
28 164 94
342 425 23
27 69 14
139 275 50
337 344 44
161 448 31
132 183 30
174 431 3
123 212 83
160 464 69
357 450 59
194 272 51
347 402 98
207 319 35
57 75 97
150 230 32
106 344 67
10 386 52
393 477 24
229 350 8
220 405 46
332 476 44
130 368 14
15 39 64
80 215 10
64 230 13
93 478 9
67 69 81
357 434 28
190 242 21
21 434 35
67 243 71
252 420 2
364 428 18
276 278 56
91 441 70
40 132 23
264 477 89
116 383 89
86 120 84
47 343 80
34 298 7
261 447 83
45 109 5
115 436 83
8 117 26
349 375 16
42 369 70
362 420 99
30 487 92
82 468 64
189 229 26
377 421 28
180 200 19
161 264 80
132 493 76
7 428 19
103 114 13
385 481 89
141 494 45
60 233 78
38 168 94
233 381 28
48 481 89
285 492 73
154 355 86
243 292 39
194 230 89
220 335 94
82 420 40
153 289 17
153 337 32
77 217 53
42 141 31
255 295 91
136 439 31
397 424 2
13 199 35
102 280 39
336 413 30
104 480 10
22 374 41
325 469 82
41 286 42
61 322 89
356 402 30
158 381 59
138 389 42
31 396 42
165 397 15
248 447 72
43 66 76
128 368 48
233 288 97
188 275 61
172 438 15
38 457 37
265 365 91
263 462 16
15 472 86
387 455 27
277 465 89
170 387 20
54 246 45
47 215 36
318 455 43
290 353 57
73 295 68
157 437 38
296 414 1
22 220 95
39 255 12
221 317 20
350 490 10
117 223 88
226 344 44
117 140 87
70 292 12
315 491 26
309 463 22
407 445 69
44 307 88
26 312 30
288 382 52
204 370 15
280 455 25
7 387 63
6 40 89
24 79 83
220 415 40
32 498 89
110 429 60
83 399 1
444 470 5
345 420 34
237 446 4
277 497 12
344 396 18
3 151 99
363 493 15
37 68 42
23 159 18
267 283 4
306 390 63
344 415 4
328 420 17
237 419 21
60 437 76
27 466 67
340 468 2
65 77 16
66 117 16
353 376 85
96 402 90
28 394 13
27 189 51
133 428 56
390 428 46
134 424 33
58 356 75
73 363 62
54 306 29
71 344 46
125 253 56
77 306 14
176 339 17
211 290 99
91 179 31
247 467 85
339 405 13
162 435 99
248 294 71
371 487 10
253 421 16
297 430 29
155 448 52
61 79 75
221 351 44
24 390 39
29 499 22
393 489 5
38 222 20
189 259 87
126 406 50
256 353 91
195 455 53
414 435 77
225 459 48
134 223 54
309 326 33
308 320 37
198 414 99
17 336 24
51 111 45
421 452 95
33 259 27
139 413 65
260 326 34
44 361 84
76 84 36
256 373 9
86 156 60
176 237 77
64 209 87
256 464 96
30 275 40
70 152 50
199 336 68
358 387 78
267 419 1
199 347 9
3 489 96
157 335 25
175 366 7
22 454 2
389 396 1
40 477 47
335 479 94
379 415 34
55 133 16
337 447 95
272 355 75
384 389 22
205 476 53
161 327 88
261 340 91
377 424 47
200 201 35
170 472 34
27 473 16
417 429 20
50 153 29
241 490 41
