150 500
0 38 1
38 105 1
105 15 1
15 126 1
126 27 1
27 114 1
114 40 1
40 131 1
131 142 1
142 81 1
81 120 1
120 53 1
53 60 1
60 43 1
43 74 1
74 106 1
106 12 1
12 32 1
32 2 1
2 54 1
54 146 1
146 42 1
42 19 1
19 3 1
3 10 1
10 6 1
6 64 1
64 28 1
28 77 1
77 34 1
34 85 1
85 132 1
132 29 1
29 14 1
14 95 1
95 113 1
113 68 1
68 91 1
91 97 1
97 25 1
25 16 1
16 11 1
11 62 1
62 22 1
22 121 1
121 134 1
134 136 1
136 111 1
111 61 1
61 149 1
8 45 1
10 110 1
36 0 1
82 122 1
102 73 1
80 31 1
54 101 1
17 20 1
39 78 1
27 99 1
74 37 1
108 19 1
7 113 1
87 123 1
20 58 1
51 68 1
71 105 1
33 53 1
108 21 1
9 126 1
137 12 1
38 98 1
128 138 1
19 36 1
35 52 1
1 149 1
3 135 1
90 78 1
70 101 1
95 122 1
87 122 1
26 134 1
30 136 1
4 141 1
139 131 1
18 19 1
90 7 1
12 35 1
125 15 1
82 14 1
148 101 1
112 15 1
124 49 1
80 36 1
89 57 1
78 71 1
87 25 1
85 3 1
123 122 1
29 101 1
72 36 1
117 27 1
138 100 1
7 123 1
116 81 1
106 7 1
37 58 1
51 79 1
38 47 1
146 139 1
132 60 1
55 145 1
102 81 1
108 14 1
92 34 1
125 8 1
91 87 1
74 84 1
128 107 1
102 25 1
129 78 1
0 18 1
32 94 1
101 78 1
58 35 1
20 113 1
78 8 1
99 81 1
104 95 1
13 138 1
147 21 1
39 119 1
50 103 1
124 4 1
70 102 1
53 2 1
7 52 1
122 57 1
50 7 1
129 5 1
29 55 1
98 125 1
120 15 1
8 132 1
38 115 1
5 78 1
4 85 1
1 104 1
39 108 1
119 118 1
124 128 1
36 126 1
11 127 1
24 146 1
28 44 1
113 38 1
30 137 1
149 10 1
32 27 1
62 25 1
39 76 1
123 80 1
2 123 1
115 78 1
64 72 1
38 60 1
32 102 1
146 80 1
51 144 1
124 45 1
7 19 1
82 107 1
57 124 1
