150 1800
0 93 1
93 1 1
1 82 1
82 19 1
19 101 1
101 95 1
95 107 1
107 111 1
111 86 1
86 13 1
13 23 1
23 65 1
65 115 1
115 5 1
5 11 1
11 35 1
35 104 1
104 7 1
7 116 1
116 63 1
63 142 1
142 114 1
114 76 1
76 42 1
42 129 1
129 60 1
60 64 1
64 81 1
81 41 1
41 8 1
8 52 1
52 37 1
37 55 1
55 139 1
139 118 1
118 72 1
72 53 1
53 103 1
103 147 1
147 15 1
15 85 1
85 14 1
14 33 1
33 77 1
77 16 1
16 54 1
54 112 1
112 97 1
97 28 1
28 149 1
28 38 1
80 40 1
127 84 1
108 46 1
123 56 1
70 114 1
90 2 1
12 31 1
131 22 1
76 115 1
129 135 1
2 4 1
32 9 1
75 112 1
12 75 1
148 9 1
57 24 1
15 43 1
59 76 1
109 52 1
3 31 1
9 28 1
125 141 1
134 97 1
43 10 1
146 118 1
32 14 1
81 104 1
59 0 1
109 20 1
0 58 1
74 115 1
47 32 1
93 48 1
62 32 1
106 12 1
39 109 1
18 132 1
109 2 1
44 127 1
82 98 1
131 35 1
41 71 1
82 68 1
104 83 1
66 54 1
19 137 1
127 29 1
17 56 1
121 137 1
74 50 1
73 124 1
34 108 1
32 94 1
105 79 1
77 83 1
80 111 1
29 137 1
22 133 1
96 84 1
98 21 1
21 125 1
4 34 1
30 94 1
80 94 1
128 116 1
92 103 1
28 59 1
100 58 1
72 51 1
53 21 1
40 74 1
26 93 1
148 143 1
51 35 1
110 108 1
77 90 1
147 29 1
44 36 1
130 100 1
34 125 1
34 14 1
79 88 1
32 44 1
111 27 1
62 130 1
27 84 1
113 102 1
107 84 1
14 115 1
17 104 1
92 122 1
18 69 1
51 87 1
14 61 1
62 5 1
148 63 1
29 36 1
119 90 1
42 26 1
133 117 1
141 106 1
74 129 1
50 104 1
78 116 1
117 63 1
33 115 1
98 90 1
94 39 1
22 91 1
17 105 1
124 96 1
78 85 1
67 104 1
83 120 1
123 105 1
130 146 1
89 146 1
4 77 1
71 51 1
58 137 1
29 14 1
124 103 1
4 11 1
70 36 1
6 112 1
28 140 1
106 69 1
100 99 1
51 24 1
12 13 1
52 19 1
103 128 1
87 73 1
8 1 1
84 71 1
139 40 1
118 66 1
74 21 1
2 13 1
90 107 1
89 13 1
12 23 1
63 111 1
128 84 1
134 27 1
34 116 1
110 51 1
141 138 1
48 95 1
113 61 1
