200 300
0 9 1
0 153 1
0 45 1
0 80 1
0 190 1
0 184 1
0 46 1
0 58 1
0 134 1
0 15 1
0 163 1
0 51 1
0 143 1
0 14 1
115 199 1
149 199 1
73 199 1
188 199 1
160 199 1
9 199 1
112 199 1
49 199 1
62 199 1
182 199 1
19 199 1
31 199 1
172 199 1
163 199 1
14 70 89
165 109 38
74 58 82
6 85 74
82 23 32
2 12 76
113 31 59
100 72 98
108 68 5
96 69 53
47 51 3
132 126 59
155 47 62
50 29 31
17 93 41
95 1 23
133 36 81
64 180 79
99 55 72
73 24 97
175 67 7
57 45 41
155 164 32
94 15 69
31 119 59
102 80 60
54 149 80
18 73 82
151 49 3
138 126 35
114 67 43
191 132 61
175 47 17
72 5 100
187 59 100
79 24 90
184 112 61
125 66 7
102 100 38
172 108 94
35 46 97
176 154 17
104 21 63
38 30 71
26 5 84
155 149 73
136 128 62
131 51 75
127 72 49
184 124 17
69 61 44
13 42 9
65 134 2
61 190 15
145 55 43
48 76 93
117 10 2
52 145 8
181 92 79
32 117 8
77 111 66
196 189 41
21 51 9
77 29 100
46 199 57
86 10 38
115 42 39
85 15 34
65 103 68
1 199 22
25 102 96
166 4 9
50 123 95
131 31 43
6 180 45
166 178 9
156 134 27
94 9 75
127 100 46
59 101 44
156 178 3
156 108 36
42 158 35
5 49 49
158 120 31
59 115 61
72 44 92
168 6 76
165 75 50
124 156 80
122 188 85
11 69 92
117 196 22
31 107 92
10 22 43
46 136 48
109 71 87
107 167 2
22 143 30
77 85 81
11 116 25
127 158 14
20 124 34
115 124 58
42 94 30
146 98 8
167 45 45
85 127 51
133 172 36
85 145 73
33 4 2
112 161 39
61 175 60
93 18 78
102 188 24
188 73 94
92 129 93
95 191 69
93 110 96
43 132 92
165 159 30
132 101 71
32 84 26
154 112 43
122 60 53
163 87 56
179 97 75
178 99 86
16 46 45
118 102 15
175 89 67
168 41 28
117 149 56
15 66 86
134 124 77
188 163 56
149 103 17
191 165 19
149 62 96
34 75 15
198 48 10
141 194 57
60 164 27
6 14 5
185 179 61
141 158 94
114 38 20
29 76 82
162 101 12
122 29 61
186 102 46
109 141 94
134 43 47
162 193 82
52 74 35
150 64 24
64 86 82
35 69 85
31 176 38
192 89 41
142 183 59
187 54 15
99 85 96
47 67 85
142 11 28
47 17 97
179 21 89
177 21 35
189 87 92
138 38 54
153 132 46
70 159 53
33 15 65
166 159 12
146 136 66
186 68 89
156 158 61
155 117 28
109 18 41
49 77 43
152 26 86
38 13 98
138 21 65
77 97 94
170 130 64
6 58 69
90 43 35
112 183 7
64 115 73
109 164 21
84 106 54
132 151 49
9 94 81
114 110 4
123 156 16
30 139 88
116 75 39
45 71 78
164 0 30
38 186 10
32 144 73
22 14 6
76 141 97
37 69 93
14 1 23
139 76 67
10 134 16
110 186 20
48 26 95
54 91 3
16 192 77
44 33 93
67 171 93
152 14 49
54 73 67
196 140 61
74 196 70
123 93 38
155 97 58
198 104 70
61 87 95
23 154 34
19 67 42
13 181 60
166 62 67
167 122 44
14 100 82
142 14 84
197 66 98
98 16 30
59 46 86
153 105 11
122 91 97
104 166 51
179 63 66
193 140 3
100 27 99
164 32 99
159 107 7
16 64 63
197 129 41
18 143 88
191 117 56
42 111 89
187 108 41
10 123 58
0 194 31
123 141 1
77 136 85
154 168 95
174 27 37
102 170 18
196 151 32
142 87 46
122 64 61
179 93 59
153 31 66
22 139 84
160 79 94
95 193 35
142 36 90
143 78 60
183 72 71
114 134 98
152 195 95
113 168 24
92 53 96
189 165 38
105 7 84
13 72 53
132 72 79
152 130 43
