150 1200
0 17 1
17 86 1
86 104 1
104 72 1
72 45 1
45 142 1
142 80 1
80 111 1
111 41 1
41 119 1
119 99 1
99 59 1
59 8 1
8 83 1
83 24 1
24 148 1
148 5 1
5 46 1
46 60 1
60 76 1
76 77 1
77 85 1
85 74 1
74 105 1
105 118 1
118 11 1
11 138 1
138 93 1
93 13 1
13 21 1
21 121 1
121 58 1
58 134 1
134 51 1
51 133 1
133 115 1
115 139 1
139 2 1
2 89 1
89 35 1
35 34 1
34 40 1
40 66 1
66 82 1
82 79 1
79 1 1
1 33 1
33 55 1
55 47 1
47 149 1
109 92 1
48 134 1
91 146 1
51 104 1
121 77 1
131 147 1
97 27 1
53 39 1
70 145 1
95 45 1
29 120 1
127 113 1
97 104 1
143 69 1
5 31 1
128 50 1
110 36 1
79 149 1
81 37 1
16 128 1
51 29 1
63 80 1
108 100 1
35 122 1
13 120 1
147 93 1
43 134 1
11 119 1
106 17 1
18 54 1
122 106 1
140 62 1
106 72 1
27 40 1
149 74 1
37 82 1
126 60 1
142 75 1
125 22 1
148 145 1
39 116 1
148 35 1
106 101 1
94 126 1
46 141 1
62 22 1
58 142 1
66 7 1
146 11 1
46 97 1
149 9 1
93 130 1
57 5 1
104 44 1
51 47 1
25 23 1
92 55 1
138 78 1
141 39 1
84 132 1
15 103 1
60 23 1
50 23 1
139 16 1
106 3 1
49 34 1
119 140 1
69 87 1
20 86 1
24 90 1
25 65 1
115 10 1
89 51 1
85 100 1
129 144 1
74 130 1
80 92 1
26 78 1
53 38 1
126 41 1
88 119 1
144 60 1
49 61 1
8 142 1
114 63 1
64 84 1
3 75 1
121 108 1
105 43 1
146 108 1
25 144 1
56 113 1
84 99 1
59 108 1
2 126 1
43 96 1
108 49 1
13 12 1
91 133 1
99 91 1
114 54 1
86 129 1
112 66 1
69 106 1
113 10 1
26 15 1
9 111 1
35 75 1
61 57 1
107 69 1
50 87 1
72 54 1
55 63 1
50 72 1
100 131 1
100 59 1
56 18 1
118 41 1
37 77 1
141 83 1
0 48 1
29 68 1
130 41 1
38 18 1
100 58 1
56 73 1
119 132 1
23 92 1
115 18 1
98 140 1
7 114 1
16 106 1
106 146 1
88 28 1
94 76 1
70 28 1
34 90 1
111 29 1
44 5 1
10 115 1
69 10 1
99 45 1
48 143 1
147 145 1
35 31 1
109 98 1
112 136 1
89 45 1
133 43 1
110 112 1
91 79 1
85 59 1
49 119 1
133 56 1
134 122 1
75 83 1
12 41 1
111 122 1
131 137 1
141 60 1
146 90 1
80 12 1
135 119 1
26 35 1
29 64 1
16 124 1
22 78 1
44 92 1
64 54 1
109 48 1
41 129 1
11 42 1
5 69 1
70 148 1
98 56 1
54 71 1
124 149 1
84 18 1
32 23 1
134 91 1
82 31 1
8 124 1
13 127 1
23 91 1
129 20 1
125 13 1
139 127 1
62 33 1
96 100 1
99 126 1
95 127 1
90 2 1
74 18 1
18 41 1
107 143 1
34 44 1
112 108 1
66 103 1
93 120 1
5 131 1
78 110 1
97 61 1
42 109 1
113 30 1
21 11 1
140 51 1
24 98 1
145 20 1
6 58 1
108 90 1
103 85 1
5 38 1
59 18 1
63 101 1
4 84 1
6 26 1
141 84 1
141 47 1
139 108 1
90 120 1
104 147 1
31 97 1
85 126 1
135 34 1
140 2 1
54 148 1
136 58 1
35 61 1
26 89 1
46 148 1
0 128 1
121 114 1
64 85 1
124 74 1
71 14 1
19 11 1
71 17 1
116 86 1
119 46 1
8 39 1
2 61 1
137 90 1
117 55 1
122 78 1
49 11 1
38 147 1
138 129 1
108 41 1
125 98 1
134 65 1
48 105 1
145 142 1
8 94 1
98 26 1
14 40 1
87 135 1
18 16 1
133 129 1
14 15 1
138 25 1
1 93 1
29 122 1
5 146 1
15 114 1
62 103 1
125 95 1
103 94 1
37 110 1
75 97 1
118 102 1
108 92 1
25 16 1
76 104 1
45 71 1
45 25 1
132 105 1
110 0 1
60 94 1
37 134 1
32 59 1
147 137 1
102 70 1
50 110 1
139 6 1
120 22 1
1 105 1
68 108 1
96 49 1
136 141 1
144 12 1
66 100 1
108 27 1
121 136 1
89 108 1
114 93 1
17 61 1
99 129 1
53 107 1
23 79 1
147 142 1
39 45 1
100 8 1
12 57 1
104 18 1
91 60 1
17 117 1
3 133 1
21 12 1
20 16 1
117 20 1
136 30 1
40 140 1
10 90 1
42 52 1
133 7 1
104 86 1
139 96 1
117 76 1
33 66 1
149 76 1
15 109 1
57 137 1
21 110 1
109 31 1
23 71 1
67 43 1
36 68 1
94 20 1
17 64 1
38 118 1
90 67 1
44 32 1
61 59 1
42 94 1
127 81 1
112 81 1
132 61 1
65 131 1
54 141 1
41 26 1
126 58 1
94 42 1
120 8 1
33 42 1
67 28 1
3 124 1
121 43 1
9 45 1
84 119 1
93 23 1
59 62 1
69 119 1
43 58 1
112 113 1
48 133 1
86 100 1
35 77 1
38 85 1
34 126 1
30 85 1
110 126 1
53 125 1
116 47 1
94 120 1
99 30 1
31 42 1
81 69 1
42 19 1
49 0 1
124 130 1
112 128 1
93 61 1
76 146 1
135 101 1
124 46 1
23 119 1
75 18 1
42 74 1
64 57 1
105 26 1
78 122 1
15 100 1
18 144 1
125 33 1
98 31 1
126 87 1
9 141 1
135 21 1
7 63 1
19 10 1
118 54 1
112 64 1
106 51 1
135 95 1
118 72 1
13 18 1
146 99 1
113 44 1
57 113 1
60 106 1
93 45 1
12 1 1
47 27 1
131 120 1
123 99 1
42 147 1
109 25 1
61 96 1
44 22 1
59 113 1
1 102 1
129 3 1
38 46 1
118 26 1
106 77 1
8 138 1
76 73 1
134 132 1
133 59 1
6 50 1
10 0 1
70 120 1
22 99 1
130 119 1
139 42 1
32 145 1
127 90 1
23 50 1
44 114 1
39 112 1
142 10 1
128 17 1
69 0 1
28 14 1
95 97 1
88 62 1
0 88 1
76 46 1
38 16 1
12 99 1
79 134 1
16 9 1
143 140 1
121 107 1
145 61 1
51 129 1
149 46 1
32 8 1
37 79 1
120 106 1
48 140 1
101 140 1
93 122 1
89 31 1
37 58 1
66 113 1
45 12 1
70 130 1
89 19 1
89 71 1
119 37 1
43 13 1
29 111 1
121 36 1
12 5 1
