150 1300
0 118 1
118 127 1
127 102 1
102 101 1
101 63 1
63 38 1
38 119 1
119 57 1
57 87 1
87 42 1
42 82 1
82 45 1
45 4 1
4 60 1
60 39 1
39 28 1
28 74 1
74 51 1
51 134 1
134 16 1
16 52 1
52 137 1
137 83 1
83 77 1
77 71 1
71 115 1
115 50 1
50 139 1
139 148 1
148 11 1
11 44 1
44 15 1
15 43 1
43 121 1
121 27 1
27 117 1
117 37 1
37 96 1
96 126 1
126 14 1
14 84 1
84 54 1
54 147 1
147 81 1
81 41 1
41 79 1
79 138 1
138 7 1
7 128 1
128 149 1
101 72 1
51 53 1
3 42 1
100 38 1
141 11 1
112 123 1
123 97 1
14 101 1
138 26 1
40 82 1
44 105 1
120 143 1
136 107 1
50 16 1
137 0 1
72 59 1
142 27 1
22 149 1
48 13 1
22 115 1
73 105 1
1 33 1
131 122 1
134 60 1
81 31 1
59 14 1
142 23 1
141 33 1
142 32 1
76 59 1
59 137 1
22 146 1
108 30 1
36 2 1
86 88 1
140 131 1
128 138 1
4 68 1
45 116 1
135 71 1
64 45 1
41 62 1
122 118 1
18 102 1
143 22 1
62 115 1
96 82 1
115 21 1
135 69 1
124 119 1
94 121 1
123 44 1
21 79 1
74 114 1
146 123 1
6 68 1
127 25 1
145 122 1
125 34 1
16 103 1
59 122 1
106 25 1
79 124 1
77 100 1
133 8 1
118 29 1
22 127 1
64 39 1
44 79 1
2 77 1
34 81 1
59 81 1
85 24 1
112 147 1
36 6 1
65 64 1
7 23 1
4 135 1
34 63 1
106 84 1
88 12 1
8 49 1
48 135 1
145 15 1
40 136 1
41 93 1
53 50 1
47 85 1
25 87 1
149 104 1
105 35 1
17 72 1
48 5 1
29 119 1
20 90 1
131 86 1
21 137 1
95 62 1
40 141 1
122 44 1
52 4 1
30 137 1
37 33 1
32 36 1
46 140 1
41 37 1
96 120 1
96 124 1
60 145 1
113 35 1
76 52 1
32 142 1
100 16 1
53 34 1
62 23 1
33 120 1
20 19 1
74 7 1
32 119 1
148 123 1
36 121 1
36 61 1
75 120 1
32 92 1
91 83 1
1 91 1
97 85 1
62 25 1
10 80 1
92 10 1
71 104 1
27 115 1
