150 900
0 11 1
11 145 1
145 25 1
25 123 1
123 107 1
107 44 1
44 120 1
120 66 1
66 27 1
27 61 1
61 85 1
85 93 1
93 96 1
96 146 1
146 36 1
36 97 1
97 88 1
88 99 1
99 94 1
94 70 1
70 83 1
83 6 1
6 54 1
54 144 1
144 122 1
122 10 1
10 77 1
77 95 1
95 75 1
75 39 1
39 65 1
65 52 1
52 147 1
147 139 1
139 20 1
20 91 1
91 104 1
104 102 1
102 89 1
89 119 1
119 90 1
90 138 1
138 22 1
22 17 1
17 129 1
129 18 1
18 68 1
68 103 1
103 117 1
117 149 1
65 45 1
58 19 1
45 20 1
36 41 1
57 64 1
80 14 1
110 23 1
54 45 1
51 93 1
117 121 1
12 115 1
117 62 1
83 14 1
31 115 1
25 101 1
71 91 1
31 35 1
122 5 1
23 128 1
59 24 1
37 140 1
87 11 1
41 145 1
133 5 1
48 57 1
88 7 1
144 83 1
127 8 1
50 0 1
118 54 1
145 106 1
75 57 1
73 14 1
107 128 1
63 61 1
130 66 1
2 32 1
51 128 1
80 64 1
19 30 1
46 97 1
65 36 1
41 68 1
25 60 1
48 128 1
91 46 1
2 96 1
42 94 1
13 25 1
68 111 1
52 141 1
149 137 1
68 58 1
125 81 1
115 96 1
84 82 1
119 131 1
64 149 1
144 24 1
59 94 1
131 133 1
138 56 1
80 149 1
46 20 1
140 85 1
24 49 1
36 47 1
34 28 1
78 82 1
4 21 1
133 83 1
137 36 1
21 114 1
69 33 1
108 20 1
62 72 1
47 92 1
58 48 1
127 43 1
142 133 1
135 88 1
96 40 1
57 63 1
109 15 1
85 26 1
17 31 1
132 31 1
140 131 1
27 120 1
60 108 1
24 23 1
149 33 1
139 65 1
38 61 1
34 115 1
19 51 1
103 89 1
52 115 1
128 65 1
11 80 1
149 134 1
88 96 1
129 19 1
110 61 1
57 120 1
100 143 1
54 36 1
84 43 1
131 88 1
32 109 1
125 1 1
108 50 1
9 2 1
23 85 1
27 64 1
140 74 1
3 24 1
102 59 1
46 21 1
49 139 1
20 83 1
106 144 1
115 143 1
72 119 1
83 33 1
13 101 1
134 94 1
100 54 1
69 22 1
148 100 1
33 44 1
39 135 1
103 107 1
51 143 1
149 65 1
148 45 1
117 66 1
123 92 1
92 121 1
131 99 1
76 27 1
84 97 1
143 84 1
108 1 1
127 38 1
128 47 1
82 137 1
114 43 1
63 105 1
27 17 1
135 110 1
101 146 1
2 4 1
141 113 1
11 19 1
100 110 1
114 65 1
65 96 1
18 10 1
112 63 1
74 29 1
143 127 1
104 26 1
89 5 1
90 89 1
57 96 1
117 42 1
64 82 1
78 50 1
141 91 1
79 36 1
64 29 1
32 25 1
87 125 1
73 84 1
148 28 1
