420 300
0 202 1
0 329 1
0 395 1
0 203 1
0 364 1
0 52 1
0 347 1
0 113 1
0 403 1
0 303 1
0 163 1
0 378 1
0 413 1
0 96 1
0 270 1
0 370 1
0 382 1
0 211 1
0 111 1
0 410 1
386 419 1
58 419 1
365 419 1
362 419 1
406 419 1
199 419 1
398 419 1
276 419 1
345 419 1
91 419 1
75 419 1
300 419 1
198 419 1
27 419 1
299 419 1
220 419 1
80 419 1
305 419 1
187 419 1
55 419 1
102 26 41
318 167 63
249 131 2
185 76 6
174 62 20
395 92 75
219 344 25
3 34 67
105 84 52
82 13 17
153 355 31
85 249 26
18 289 27
418 321 62
148 245 18
9 325 88
377 370 58
58 351 8
375 415 75
248 108 10
374 281 42
143 211 47
118 392 67
101 177 13
65 34 96
129 121 38
338 252 97
367 335 9
49 38 37
2 404 68
194 131 65
16 227 77
140 110 84
125 128 93
220 194 79
134 401 96
345 60 34
107 241 48
368 221 90
367 386 53
43 281 87
14 270 85
243 12 20
278 419 58
46 346 32
382 2 84
194 49 45
0 64 37
341 92 87
318 111 22
265 399 20
134 59 100
207 349 45
109 133 46
313 290 95
277 238 46
61 45 32
66 419 84
105 293 45
32 70 65
221 193 3
241 212 57
301 51 98
204 47 7
75 35 28
253 132 8
335 278 76
25 246 43
221 87 35
323 134 42
65 397 19
394 255 92
288 344 44
30 29 62
373 148 26
65 388 8
33 288 27
341 236 69
113 138 99
280 393 71
256 417 22
314 68 3
59 391 43
414 401 91
122 221 38
115 10 82
344 369 48
260 419 60
235 217 40
277 334 36
245 409 66
81 246 87
402 267 9
52 227 30
158 377 97
147 17 99
276 86 61
3 66 90
308 321 68
255 319 71
178 197 81
367 142 76
110 286 86
114 393 45
126 363 25
59 22 26
140 242 28
120 168 86
357 244 52
320 197 1
111 347 4
29 325 63
324 361 18
353 359 77
209 174 18
255 35 32
94 225 21
352 394 53
100 396 54
397 152 80
119 197 22
225 135 73
409 111 29
91 56 84
267 273 17
298 294 51
392 134 88
179 78 34
122 178 5
279 100 61
38 131 7
221 144 60
364 276 52
78 265 34
110 124 47
418 381 3
372 279 34
255 6 84
172 97 97
61 404 39
42 31 37
407 327 81
168 19 83
334 40 85
364 169 24
137 283 90
243 189 69
212 146 36
120 100 56
1 106 87
333 102 39
224 29 7
416 261 61
128 316 56
77 330 61
145 242 14
390 249 26
76 187 40
326 355 1
407 137 35
100 16 6
55 8 10
404 60 50
141 174 11
160 43 23
252 400 30
213 115 51
331 416 66
164 87 64
342 263 26
338 57 89
29 75 4
121 4 62
176 356 58
253 370 18
242 84 76
6 351 93
132 65 27
304 376 86
193 236 40
311 279 59
132 173 88
81 296 31
2 108 62
253 196 73
229 34 57
97 202 99
2 342 3
129 153 4
370 178 92
352 1 17
199 216 48
131 355 60
227 327 69
402 220 24
41 314 14
31 313 40
201 96 17
43 388 15
212 367 67
268 49 93
370 50 83
187 47 72
224 272 80
370 185 53
46 106 5
405 292 16
116 268 66
203 297 27
147 331 33
27 28 41
252 267 46
35 184 25
313 133 28
220 2 89
405 27 88
295 224 51
106 176 53
383 134 46
277 278 46
27 197 5
104 151 52
22 119 50
290 118 59
281 94 23
18 72 46
364 26 14
326 133 100
52 201 39
98 150 47
339 383 4
146 292 13
5 196 68
331 336 44
197 32 7
97 417 86
4 354 60
358 25 15
92 416 8
33 355 51
176 166 57
217 332 78
43 415 63
383 384 4
409 178 18
224 109 41
304 369 80
266 405 57
122 111 65
333 106 12
201 218 47
267 392 68
195 84 25
157 218 88
263 245 44
335 183 4
273 66 89
137 286 77
399 373 61
356 184 46
