360 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 14 1
14 15 1
15 16 1
16 359 1
147 244 1
352 359 1
216 297 1
249 314 1
0 209 1
223 272 1
330 331 1
119 152 1
113 306 1
300 61 1
130 211 1
297 234 1
168 297 1
214 71 1
3 84 1
272 359 1
204 13 1
114 115 1
23 248 1
36 245 1
198 247 1
300 317 1
74 283 1
269 318 1
337 274 1
125 30 1
0 273 1
324 261 1
221 318 1
81 66 1
85 134 1
8 281 1
346 107 1
22 327 1
341 358 1
234 251 1
0 65 1
0 145 1
15 320 1
340 37 1
191 336 1
248 265 1
296 57 1
0 353 1
306 35 1
276 85 1
219 348 1
42 139 1
354 307 1
295 328 1
284 109 1
310 55 1
151 184 1
154 155 1
93 302 1
1 306 1
309 278 1
24 25 1
182 231 1
231 248 1
266 299 1
245 326 1
244 181 1
281 330 1
23 344 1
290 355 1
235 124 1
163 164 1
357 358 1
229 70 1
102 295 1
149 134 1
126 127 1
32 359 1
225 178 1
209 258 1
291 180 1
17 162 1
312 41 1
327 40 1
233 346 1
14 175 1
210 83 1
0 225 1
318 15 1
176 359 1
39 136 1
164 325 1
331 332 1
0 321 1
289 290 1
302 239 1
126 287 1
13 302 1
26 43 1
344 121 1
171 332 1
145 354 1
102 199 1
201 138 1
55 248 1
60 157 1
239 320 1
221 206 1
333 158 1
190 47 1
233 282 1
101 262 1
0 97 1
39 120 1
152 153 1
87 24 1
91 60 1
127 256 1
283 44 1
157 254 1
55 264 1
267 204 1
53 22 1
0 161 1
203 204 1
36 85 1
25 314 1
343 200 1
157 302 1
312 313 1
40 121 1
327 200 1
151 136 1
31 256 1
228 69 1
321 66 1
279 264 1
225 210 1
17 114 1
252 253 1
212 325 1
279 24 1
279 40 1
141 190 1
236 237 1
144 359 1
172 285 1
351 128 1
85 358 1
187 252 1
0 33 1
79 224 1
29 190 1
82 163 1
111 48 1
21 70 1
235 316 1
0 241 1
351 96 1
83 84 1
216 89 1
325 150 1
324 213 1
335 176 1
262 71 1
302 287 1
276 357 1
289 274 1
172 205 1
122 91 1
228 21 1
343 296 1
21 38 1
327 120 1
354 291 1
189 126 1
98 195 1
107 204 1
74 187 1
180 149 1
104 313 1
319 80 1
77 318 1
60 269 1
293 118 1
308 37 1
238 319 1
218 299 1
167 40 1
121 74 1
66 355 1
108 205 1
22 7 1
105 234 1
343 328 1
50 3 1
316 189 1
63 272 1
312 329 1
170 219 1
17 322 1
136 313 1
94 287 1
0 17 1
7 296 1
80 359 1
162 67 1
278 295 1
100 69 1
117 86 1
0 193 1
326 311 1
18 179 1
126 31 1
15 144 1
145 18 1
200 313 1
0 129 1
160 359 1
300 13 1
338 179 1
162 227 1
39 40 1
326 343 1
290 83 1
231 136 1
136 153 1
228 37 1
350 159 1
183 8 1
278 55 1
82 147 1
143 160 1
15 176 1
141 30 1
207 128 1
117 278 1
62 255 1
291 276 1
166 167 1
165 326 1
196 117 1
129 338 1
311 168 1
344 41 1
69 326 1
75 44 1
12 221 1
243 260 1
166 119 1
143 240 1
0 337 1
75 60 1
37 150 1
290 227 1
49 162 1
206 239 1
235 12 1
54 247 1
66 323 1
123 252 1
350 223 1
51 212 1
136 345 1
66 259 1
90 139 1
222 335 1
177 146 1
316 45 1
342 135 1
61 238 1
198 103 1
93 270 1
325 38 1
204 29 1
339 132 1
0 113 1
302 159 1
273 322 1
41 186 1
353 50 1
167 136 1
211 212 1
325 86 1
180 133 1
4 165 1
266 283 1
