220 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 219 1
176 129 1
37 14 1
58 47 1
141 10 1
128 105 1
183 52 1
20 81 1
38 87 1
138 43 1
49 86 1
89 90 1
169 170 1
124 53 1
139 176 1
132 219 1
142 143 1
138 19 1
200 93 1
55 116 1
0 181 1
124 173 1
192 219 1
91 212 1
22 47 1
205 182 1
16 29 1
14 195 1
182 159 1
142 95 1
203 120 1
46 71 1
122 75 1
30 7 1
209 54 1
0 73 1
122 159 1
215 216 1
105 22 1
131 108 1
95 192 1
96 219 1
150 7 1
175 68 1
164 45 1
99 88 1
107 192 1
74 15 1
5 198 1
26 3 1
157 134 1
0 157 1
172 41 1
35 72 1
98 123 1
148 173 1
123 4 1
44 153 1
44 117 1
14 207 1
114 19 1
116 69 1
107 108 1
100 53 1
0 49 1
68 141 1
31 80 1
195 196 1
88 5 1
1 14 1
15 100 1
0 145 1
185 30 1
158 51 1
79 20 1
181 86 1
127 176 1
49 14 1
106 11 1
159 88 1
63 208 1
82 11 1
72 219 1
0 205 1
121 194 1
45 202 1
172 197 1
32 33 1
47 72 1
18 55 1
159 52 1
0 13 1
59 132 1
87 100 1
170 87 1
76 89 1
158 135 1
69 130 1
119 84 1
126 127 1
178 119 1
71 36 1
92 33 1
6 175 1
30 187 1
103 56 1
162 127 1
165 214 1
80 153 1
118 119 1
164 9 1
215 132 1
156 219 1
194 111 1
59 156 1
110 87 1
2 75 1
106 35 1
20 93 1
4 149 1
98 207 1
51 208 1
0 97 1
42 103 1
24 219 1
32 57 1
112 5 1
104 33 1
214 83 1
17 126 1
29 198 1
21 118 1
38 39 1
140 57 1
33 106 1
205 98 1
54 19 1
158 147 1
7 140 1
171 148 1
28 53 1
155 156 1
168 219 1
99 16 1
7 188 1
134 135 1
25 146 1
122 87 1
187 152 1
83 180 1
5 138 1
90 115 1
22 95 1
56 129 1
89 18 1
75 4 1
16 65 1
123 112 1
30 211 1
143 156 1
166 131 1
211 104 1
61 170 1
0 169 1
195 136 1
0 109 1
125 150 1
144 219 1
33 202 1
100 17 1
95 60 1
45 190 1
171 112 1
154 59 1
92 201 1
0 37 1
67 176 1
61 122 1
118 71 1
186 211 1
73 134 1
48 219 1
174 163 1
157 98 1
122 147 1
172 161 1
75 112 1
134 123 1
204 219 1
208 89 1
147 16 1
128 45 1
88 185 1
163 8 1
139 8 1
194 87 1
145 14 1
207 112 1
74 51 1
211 44 1
0 121 1
73 110 1
55 20 1
206 207 1
153 178 1
180 219 1
197 150 1
31 212 1
164 213 1
8 189 1
54 7 1
172 101 1
136 29 1
60 219 1
78 67 1
0 61 1
21 34 1
138 55 1
22 23 1
160 53 1
61 182 1
67 92 1
5 126 1
188 105 1
131 156 1
110 159 1
43 164 1
13 74 1
68 201 1
183 172 1
137 138 1
0 85 1
42 31 1
0 133 1
158 27 1
200 45 1
211 8 1
122 27 1
79 152 1
135 4 1
6 91 1
79 116 1
162 67 1
108 219 1
117 70 1
95 108 1
66 175 1
139 56 1
17 30 1
114 91 1
120 219 1
129 214 1
183 76 1
206 159 1
61 2 1
150 199 1
0 217 1
62 99 1
177 178 1
102 115 1
135 124 1
69 202 1
140 9 1
155 192 1
216 219 1
172 173 1
173 162 1
116 129 1
109 74 1
4 101 1
198 139 1
20 153 1
183 136 1
117 130 1
103 212 1
163 116 1
40 65 1
90 67 1
151 128 1
94 35 1
119 156 1
35 96 1
189 106 1
147 148 1
57 70 1
69 118 1
74 111 1
123 196 1
