120 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 119 1
71 48 1
91 60 1
71 64 1
6 95 1
13 62 1
64 119 1
108 45 1
96 119 1
83 68 1
46 7 1
32 119 1
0 49 1
106 35 1
54 31 1
99 36 1
111 104 1
99 84 1
106 19 1
20 5 1
30 95 1
61 86 1
21 70 1
112 119 1
14 31 1
0 17 1
40 119 1
57 50 1
86 95 1
93 94 1
78 79 1
66 3 1
0 113 1
26 51 1
56 119 1
99 60 1
85 54 1
110 55 1
34 11 1
117 70 1
5 62 1
104 119 1
50 75 1
33 66 1
57 42 1
36 101 1
76 45 1
98 51 1
91 52 1
12 101 1
24 119 1
49 2 1
37 30 1
5 118 1
0 57 1
29 94 1
82 91 1
25 98 1
27 12 1
109 70 1
7 32 1
17 50 1
26 67 1
91 44 1
54 111 1
21 22 1
78 111 1
106 3 1
78 103 1
87 8 1
35 116 1
117 30 1
13 86 1
99 20 1
17 18 1
0 41 1
62 23 1
48 119 1
68 109 1
60 101 1
38 95 1
73 50 1
13 110 1
53 94 1
62 55 1
113 106 1
95 104 1
55 88 1
7 64 1
76 13 1
74 51 1
47 104 1
77 54 1
117 86 1
33 74 1
78 15 1
73 58 1
34 43 1
109 22 1
0 89 1
63 8 1
86 39 1
67 92 1
44 53 1
13 46 1
111 80 1
6 103 1
84 117 1
76 85 1
118 95 1
116 109 1
34 27 1
99 108 1
117 46 1
23 104 1
51 44 1
66 51 1
72 119 1
0 73 1
107 108 1
27 52 1
60 109 1
106 27 1
0 105 1
36 29 1
0 65 1
2 83 1
12 77 1
12 85 1
5 70 1
70 71 1
78 7 1
85 110 1
34 35 1
35 52 1
37 54 1
59 108 1
57 66 1
58 11 1
3 12 1
111 112 1
25 2 1
47 48 1
90 51 1
82 107 1
52 77 1
1 114 1
21 110 1
12 21 1
20 69 1
53 46 1
50 115 1
57 90 1
79 16 1
73 90 1
46 31 1
41 98 1
111 96 1
52 93 1
18 43 1
88 119 1
114 19 1
22 95 1
41 82 1
75 12 1
83 44 1
17 2 1
103 88 1
109 14 1
110 39 1
115 36 1
77 102 1
85 46 1
101 86 1
44 85 1
47 8 1
25 74 1
87 72 1
101 22 1
116 77 1
97 74 1
108 101 1
26 43 1
90 115 1
49 90 1
0 33 1
10 91 1
116 45 1
28 69 1
18 67 1
103 104 1
60 21 1
27 116 1
59 36 1
98 35 1
36 61 1
10 19 1
89 18 1
0 9 1
106 99 1
6 71 1
28 21 1
15 112 1
98 107 1
77 94 1
42 27 1
105 82 1
86 31 1
102 87 1
93 38 1
62 7 1
63 40 1
83 20 1
97 114 1
69 78 1
39 40 1
73 26 1
39 72 1
25 10 1
3 68 1
10 83 1
45 30 1
53 30 1
76 53 1
114 51 1
1 18 1
26 3 1
1 50 1
49 50 1
51 76 1
89 50 1
49 82 1
80 119 1
26 59 1
26 19 1
113 90 1
115 60 1
114 115 1
66 35 1
5 110 1
90 83 1
69 54 1
10 107 1
90 35 1
89 10 1
49 114 1
0 25 1
9 42 1
60 5 1
111 88 1
81 26 1
36 85 1
61 30 1
46 39 1
100 29 1
38 71 1
0 81 1
95 56 1
53 14 1
9 114 1
21 62 1
4 93 1
117 94 1
91 116 1
65 10 1
108 5 1
13 22 1
39 112 1
92 37 1
91 84 1
10 59 1
111 48 1
75 52 1
70 79 1
21 86 1
85 78 1
66 115 1
50 11 1
65 98 1
7 48 1
95 40 1
37 38 1
66 99 1
29 70 1
109 62 1
98 99 1
106 107 1
79 40 1
98 43 1
90 19 1
49 106 1
66 27 1
