140 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 139 1
15 106 1
81 139 1
93 94 1
0 100 1
64 2 1
2 39 1
20 93 1
42 7 1
118 29 1
106 8 1
76 5 1
3 121 1
42 70 1
0 136 1
69 115 1
69 25 1
129 22 1
137 48 1
2 129 1
101 3 1
54 139 1
67 95 1
132 106 1
61 98 1
138 112 1
87 16 1
70 62 1
75 103 1
39 58 1
113 69 1
8 18 1
75 13 1
19 110 1
125 72 1
113 132 1
25 53 1
0 91 1
36 139 1
8 36 1
95 78 1
88 116 1
0 118 1
102 58 1
90 139 1
0 55 1
29 84 1
53 90 1
33 43 1
105 43 1
93 76 1
74 66 1
21 49 1
124 17 1
47 66 1
0 127 1
17 72 1
75 76 1
99 139 1
63 139 1
66 31 1
97 62 1
7 89 1
78 16 1
100 101 1
0 28 1
42 97 1
37 110 1
79 89 1
137 120 1
83 48 1
41 33 1
5 105 1
34 35 1
66 40 1
87 133 1
26 126 1
42 61 1
4 50 1
3 112 1
126 139 1
43 80 1
117 139 1
29 129 1
132 79 1
122 69 1
129 130 1
0 10 1
2 120 1
87 124 1
104 24 1
112 68 1
92 57 1
78 106 1
72 139 1
134 135 1
127 2 1
57 58 1
52 8 1
77 87 1
41 114 1
0 109 1
118 47 1
21 130 1
0 64 1
84 31 1
51 7 1
19 38 1
39 130 1
6 115 1
21 67 1
37 29 1
70 89 1
121 77 1
120 67 1
65 120 1
129 112 1
125 108 1
97 134 1
74 120 1
53 108 1
6 52 1
5 69 1
110 12 1
3 31 1
97 98 1
6 25 1
35 45 1
23 78 1
39 121 1
28 128 1
48 76 1
68 24 1
125 45 1
32 96 1
13 131 1
37 128 1
135 139 1
132 25 1
59 15 1
28 2 1
77 60 1
37 20 1
128 75 1
71 81 1
31 32 1
125 135 1
80 81 1
0 37 1
138 31 1
92 12 1
106 98 1
133 53 1
2 30 1
87 25 1
101 12 1
134 99 1
50 105 1
73 128 1
52 80 1
57 22 1
95 15 1
41 6 1
28 47 1
41 60 1
98 18 1
137 138 1
44 99 1
70 35 1
88 134 1
124 8 1
82 137 1
56 93 1
27 139 1
83 138 1
61 8 1
0 46 1
86 78 1
32 24 1
94 50 1
64 29 1
46 65 1
131 24 1
31 86 1
45 139 1
120 112 1
124 62 1
35 18 1
71 99 1
122 123 1
49 86 1
111 112 1
106 134 1
109 20 1
24 43 1
104 114 1
10 20 1
66 4 1
35 36 1
53 63 1
51 34 1
8 117 1
138 130 1
137 84 1
32 78 1
62 99 1
116 135 1
111 13 1
32 51 1
71 54 1
85 50 1
121 41 1
108 139 1
18 139 1
113 60 1
98 81 1
38 39 1
136 38 1
119 75 1
48 94 1
33 52 1
115 8 1
62 126 1
39 76 1
98 135 1
46 128 1
47 129 1
14 78 1
84 67 1
29 66 1
56 3 1
4 131 1
136 110 1
76 86 1
40 131 1
2 84 1
25 44 1
76 59 1
115 125 1
96 79 1
41 42 1
83 57 1
71 117 1
10 119 1
121 5 1
57 85 1
84 22 1
48 22 1
85 77 1
43 8 1
85 131 1
41 87 1
25 35 1
134 126 1
40 41 1
38 66 1
105 124 1
0 73 1
89 99 1
71 108 1
46 101 1
137 75 1
53 81 1
91 20 1
10 74 1
91 92 1
78 43 1
19 56 1
112 41 1
61 125 1
86 15 1
115 17 1
61 53 1
82 2 1
0 82 1
127 74 1
95 132 1
92 102 1
22 77 1
82 20 1
15 124 1
15 7 1
21 4 1
32 60 1
23 51 1
74 111 1
106 71 1
50 87 1
94 104 1
0 19 1
22 50 1
