440 300
0 1 1
1 2 1
2 3 1
3 4 1
4 5 1
5 6 1
6 7 1
7 8 1
8 9 1
9 10 1
10 11 1
11 12 1
12 13 1
13 14 1
14 15 1
15 16 1
16 17 1
17 18 1
18 439 1
181 110 1
435 130 1
356 321 1
169 224 1
174 157 1
151 62 1
245 30 1
257 168 1
375 286 1
55 272 1
347 114 1
394 233 1
283 104 1
409 32 1
363 166 1
255 220 1
306 439 1
99 244 1
168 367 1
122 267 1
330 115 1
295 62 1
216 439 1
58 275 1
37 290 1
31 32 1
426 247 1
206 171 1
392 87 1
375 16 1
248 267 1
349 422 1
188 279 1
0 145 1
277 242 1
370 155 1
420 331 1
30 283 1
61 44 1
98 423 1
179 36 1
389 84 1
202 167 1
175 140 1
198 439 1
0 163 1
236 75 1
207 316 1
116 297 1
378 439 1
336 427 1
100 299 1
320 429 1
435 328 1
256 239 1
0 127 1
373 428 1
386 99 1
350 423 1
208 263 1
163 416 1
184 77 1
242 387 1
311 6 1
353 228 1
80 225 1
3 94 1
2 75 1
0 289 1
0 73 1
105 16 1
30 157 1
416 219 1
238 311 1
61 260 1
123 358 1
97 404 1
94 41 1
207 118 1
233 36 1
200 417 1
38 435 1
62 387 1
270 439 1
47 66 1
78 61 1
0 181 1
134 297 1
320 375 1
67 86 1
79 404 1
162 439 1
143 198 1
282 391 1
253 290 1
68 231 1
237 76 1
192 175 1
274 257 1
185 222 1
77 114 1
0 253 1
266 411 1
435 166 1
385 170 1
143 72 1
230 105 1
215 90 1
418 5 1
254 183 1
386 387 1
0 397 1
205 332 1
403 224 1
202 419 1
309 400 1
48 49 1
354 85 1
268 89 1
58 239 1
8 423 1
62 99 1
51 16 1
290 381 1
436 311 1
16 251 1
407 12 1
308 129 1
71 90 1
385 350 1
114 367 1
266 51 1
7 80 1
54 439 1
132 43 1
0 307 1
321 430 1
170 261 1
279 28 1
395 270 1
176 375 1
405 244 1
414 439 1
289 326 1
347 204 1
421 98 1
192 13 1
418 77 1
0 343 1
50 141 1
161 72 1
229 32 1
106 215 1
29 336 1
361 272 1
349 242 1
126 439 1
330 331 1
33 268 1
113 258 1
433 308 1
50 267 1
237 238 1
236 39 1
158 249 1
207 28 1
201 220 1
52 107 1
98 135 1
201 418 1
333 388 1
361 182 1
88 341 1
133 8 1
41 60 1
0 433 1
49 266 1
251 36 1
434 147 1
258 169 1
233 432 1
381 112 1
310 275 1
238 23 1
339 376 1
172 137 1
247 338 1
212 411 1
49 338 1
279 226 1
229 86 1
260 369 1
362 39 1
428 87 1
183 328 1
185 186 1
426 229 1
232 323 1
372 157 1
208 11 1
291 436 1
246 337 1
24 61 1
0 235 1
0 91 1
296 63 1
135 136 1
147 346 1
344 381 1
394 287 1
59 168 1
304 323 1
207 82 1
159 124 1
79 386 1
116 423 1
256 257 1
389 354 1
99 46 1
186 313 1
193 338 1
249 106 1
191 264 1
78 367 1
255 328 1
197 378 1
266 321 1
262 299 1
35 234 1
406 29 1
5 60 1
323 18 1
428 159 1
161 90 1
96 331 1
73 416 1
223 260 1
308 435 1
28 119 1
427 140 1
343 416 1
3 184 1
140 105 1
330 421 1
259 224 1
374 213 1
84 319 1
210 283 1
401 6 1
143 90 1
64 227 1
386 315 1
397 164 1
424 29 1
133 242 1
141 268 1
147 256 1
226 191 1
337 50 1
185 276 1
17 414 1
303 376 1
238 239 1
78 259 1
437 438 1
280 209 1
244 173 1
313 404 1
46 11 1
313 170 1
364 365 1
423 28 1
426 319 1
2 381 1
153 10 1
193 194 1
148 419 1
284 87 1
117 136 1
333 244 1
127 290 1
