100 300
0 67 1
0 77 1
0 54 1
0 29 1
0 19 1
0 17 1
0 36 1
0 62 1
0 81 1
0 75 1
80 99 1
12 99 1
91 99 1
56 99 1
66 99 1
7 99 1
31 99 1
29 99 1
6 99 1
54 99 1
3 72 72
86 16 97
74 20 40
59 96 84
83 35 11
67 74 84
88 56 80
37 89 10
12 54 92
11 82 9
50 40 78
19 76 54
8 63 11
67 70 23
5 12 11
97 54 9
61 6 64
34 3 8
26 23 92
96 14 75
11 10 31
1 30 7
29 63 42
81 50 61
20 36 26
50 68 4
77 55 20
5 11 36
73 92 44
53 5 71
48 42 91
92 4 15
44 65 55
10 54 17
76 82 13
82 83 76
38 11 5
24 73 49
55 37 89
33 90 82
38 80 97
58 94 32
85 28 34
17 2 52
89 33 11
85 92 82
40 68 40
48 87 99
57 79 4
84 43 42
28 60 11
11 29 22
77 13 23
44 50 35
33 21 4
76 98 90
55 15 86
37 27 12
67 4 13
16 94 31
40 50 82
72 34 54
31 73 56
59 94 1
43 87 74
40 31 87
68 99 14
61 43 78
16 70 75
29 54 9
59 52 97
21 26 57
58 16 91
2 71 41
75 39 22
93 72 52
28 2 1
18 75 58
59 44 62
4 56 26
8 87 53
46 32 9
96 66 36
89 6 66
70 82 68
54 39 11
83 11 36
38 7 50
57 12 30
84 92 71
28 65 63
16 30 69
76 36 50
76 26 35
13 50 8
76 23 11
10 47 33
3 97 85
66 64 24
20 68 100
87 23 79
32 54 74
3 78 9
90 5 4
44 57 46
6 27 91
4 94 17
25 15 1
7 60 59
5 18 42
99 95 89
18 52 80
15 64 20
5 6 92
21 83 33
92 25 63
75 76 16
50 55 69
78 74 37
85 36 40
65 85 50
29 79 83
1 90 26
0 97 10
14 20 33
20 69 60
68 42 84
66 42 49
98 19 67
61 9 41
10 9 84
23 52 47
64 74 67
85 16 94
8 91 31
33 38 6
10 97 80
66 44 27
1 46 28
37 12 47
29 58 61
40 52 24
80 19 80
94 43 17
0 4 89
63 35 72
99 31 85
34 66 78
28 90 69
74 49 5
4 26 68
57 25 39
70 32 5
21 84 6
60 17 80
39 63 84
6 54 53
35 91 63
59 16 3
75 69 84
19 32 58
83 90 17
21 89 88
80 52 2
9 15 79
43 64 24
5 98 63
39 17 87
2 50 4
77 71 71
44 58 44
40 47 34
71 85 32
37 19 37
7 76 65
64 57 62
45 76 37
18 86 58
98 88 90
3 86 30
88 43 58
37 15 86
82 68 99
66 33 97
48 14 51
6 65 81
41 43 66
43 63 49
60 90 87
98 36 83
48 99 76
34 48 40
65 73 30
57 49 19
24 57 24
97 71 95
78 66 79
40 71 39
59 85 20
21 85 48
20 37 14
23 17 5
16 41 53
78 12 100
32 48 97
78 47 37
74 70 39
16 69 48
60 86 31
38 89 1
3 18 28
84 3 64
22 30 74
22 32 33
40 13 51
56 14 84
75 86 92
37 87 25
35 87 97
92 69 50
85 43 93
71 86 53
36 2 23
61 87 96
66 81 17
76 10 41
20 46 89
93 68 100
76 95 36
84 22 40
86 34 69
97 74 12
26 80 91
37 17 69
8 85 18
59 89 78
44 87 34
40 32 96
53 22 33
86 79 91
72 22 7
57 9 98
78 31 19
5 35 79
82 50 35
69 50 4
94 60 50
80 40 53
63 59 42
59 92 97
20 55 99
28 55 66
67 85 12
91 77 42
85 63 83
23 26 70
11 60 75
64 7 44
2 0 91
63 87 84
44 97 44
8 48 95
88 87 95
76 87 53
98 56 64
92 32 21
59 21 23
70 67 76
56 86 83
15 97 65
33 79 81
8 86 15
45 18 64
51 2 20
37 93 36
75 63 36
73 50 89
84 50 66
86 99 24
25 66 33
