80 300
0 8 1
0 26 1
0 12 1
0 72 1
0 49 1
0 21 1
0 53 1
0 48 1
73 79 1
52 79 1
74 79 1
26 79 1
7 79 1
4 79 1
64 79 1
25 79 1
64 78 20
2 72 13
52 16 13
32 55 76
9 69 72
50 11 40
44 21 52
4 19 13
77 27 1
55 74 99
43 25 100
17 68 57
27 73 5
7 47 56
23 14 89
45 67 28
5 78 12
29 66 76
46 60 3
57 7 83
16 18 16
60 33 34
12 3 29
14 62 26
71 66 48
13 8 79
42 67 41
60 3 60
32 42 63
50 38 65
69 42 91
27 12 40
16 64 24
9 27 33
71 38 9
12 10 93
31 8 26
65 59 52
67 73 16
58 7 27
64 4 85
57 30 26
56 19 18
76 8 43
35 78 39
57 9 62
15 32 37
52 59 4
21 55 17
60 67 35
65 76 47
70 67 62
60 21 66
20 24 70
19 35 3
33 49 91
0 15 79
69 57 39
77 32 48
10 71 1
39 64 94
57 23 52
36 76 22
28 2 68
34 50 46
59 15 80
6 79 54
25 54 27
45 58 16
79 31 52
65 74 57
8 0 58
13 60 12
78 22 6
13 45 7
66 23 45
8 71 39
75 11 5
17 23 12
62 44 22
41 37 78
13 61 87
67 37 73
51 49 34
25 3 24
60 17 65
15 13 98
40 70 99
76 63 66
2 31 10
71 9 44
10 26 75
56 79 75
75 78 4
62 79 41
52 1 28
70 64 84
24 25 74
56 13 72
35 60 88
20 67 35
20 13 51
68 75 37
17 45 38
36 6 23
33 57 69
51 9 28
73 60 93
59 13 16
17 2 94
75 56 52
57 69 30
61 52 93
5 75 55
53 60 54
71 63 38
29 49 70
5 67 88
62 57 79
43 32 71
4 75 96
21 24 10
18 28 68
33 0 57
71 22 97
60 66 44
12 23 50
45 70 75
7 9 10
16 13 38
21 30 4
40 72 39
55 17 11
33 44 3
22 56 88
59 58 77
58 75 19
67 24 16
31 34 38
52 14 13
27 19 41
35 26 54
14 69 78
71 8 94
62 16 71
13 53 90
41 66 3
73 63 67
21 74 2
17 60 58
57 65 49
53 64 56
13 2 22
51 37 65
8 13 71
23 70 83
23 61 81
43 61 96
38 35 91
11 15 24
25 70 48
27 47 41
57 15 76
20 2 18
19 74 58
56 38 82
27 56 6
68 66 10
45 79 12
23 78 36
17 67 44
15 60 11
33 50 92
67 78 22
14 52 52
66 36 88
66 29 39
16 74 26
8 30 28
38 64 36
54 9 39
3 64 75
76 48 32
79 45 28
53 30 29
6 44 93
77 63 43
72 41 1
18 68 13
40 44 68
2 60 72
75 76 94
33 46 94
47 5 50
24 18 41
29 56 18
58 77 54
54 29 95
61 55 92
23 5 18
79 41 26
33 65 60
36 7 86
67 53 13
63 33 46
59 64 46
75 72 87
28 54 72
44 30 27
0 1 24
70 30 31
14 13 67
3 57 53
57 35 10
68 40 63
25 35 93
15 5 66
35 36 86
3 13 36
67 14 1
16 79 28
47 38 6
58 25 48
63 21 100
3 50 36
55 50 93
29 15 57
40 59 72
47 42 47
68 11 29
6 41 85
71 16 89
49 37 49
63 73 92
31 41 67
27 65 5
7 66 23
5 13 16
11 56 33
28 30 87
79 16 77
14 51 23
46 73 100
73 56 47
75 74 28
21 20 42
60 37 3
16 23 87
75 43 90
41 15 13
68 73 52
4 60 4
7 60 98
5 11 91
78 58 1
9 28 85
72 35 75
10 57 8
17 47 59
63 53 60
71 12 67
40 33 18
50 74 48
53 69 77
47 53 68
60 6 10
25 34 39
75 73 95
61 28 37
35 34 66
19 59 67
64 37 99
26 71 9
57 14 85
49 79 50
2 9 68
58 31 94
72 71 48
55 7 87
36 70 67
37 43 85
78 14 33
8 54 18
0 19 25
