220 300
0 134 1
0 114 1
0 88 1
0 21 1
0 182 1
0 197 1
0 27 1
0 13 1
0 170 1
0 183 1
0 212 1
0 37 1
0 173 1
0 152 1
29 219 1
152 219 1
89 219 1
172 219 1
3 219 1
139 219 1
203 219 1
84 219 1
67 219 1
57 219 1
125 219 1
38 219 1
138 219 1
11 219 1
55 36 95
26 58 49
89 27 13
37 200 29
95 63 30
212 26 57
184 115 39
87 198 17
112 92 59
197 144 42
172 105 85
219 93 74
88 106 98
91 12 70
128 61 64
36 76 8
56 127 36
81 115 99
171 124 63
118 56 69
166 10 89
186 28 14
140 198 62
67 10 11
36 13 66
40 126 56
162 88 32
186 205 67
74 174 13
195 211 41
55 105 11
5 88 81
170 177 71
36 3 49
185 52 19
215 84 56
187 137 94
143 149 34
12 180 85
171 87 33
187 215 31
126 206 32
129 182 19
208 102 51
3 114 80
118 42 66
109 24 26
71 60 92
177 64 62
40 54 6
92 1 67
85 176 2
203 130 19
185 23 77
184 214 1
26 206 56
200 215 77
193 89 7
115 173 55
73 113 15
189 22 24
44 70 44
69 155 49
152 114 32
82 201 100
6 11 43
104 142 14
157 103 66
26 76 19
8 143 20
203 12 66
96 77 6
128 78 99
185 47 92
68 71 37
65 32 6
217 15 18
131 208 97
47 152 47
124 147 9
48 12 64
182 209 86
2 63 65
133 76 85
148 63 1
24 4 8
53 11 35
3 79 51
82 126 12
43 109 17
116 52 75
13 26 62
174 61 59
186 193 77
86 113 15
36 201 94
15 169 33
6 50 56
193 62 28
164 45 69
170 55 3
195 43 23
13 186 55
205 126 6
175 102 71
28 80 68
151 169 16
131 74 95
115 168 98
135 142 12
19 190 16
41 96 90
11 37 27
186 110 17
13 106 99
32 176 41
56 58 34
43 166 95
117 157 78
165 202 83
218 63 2
95 187 64
123 91 59
64 49 31
47 216 89
111 92 90
87 51 74
187 47 73
83 189 86
75 50 3
64 37 50
80 82 81
215 119 38
180 200 21
23 128 87
186 201 99
172 59 10
177 37 43
210 100 74
171 147 40
14 109 3
119 100 10
123 121 35
148 212 18
208 215 50
180 106 82
87 148 54
138 129 27
99 175 37
79 136 98
153 108 83
0 190 72
86 197 50
22 218 24
131 194 92
192 212 88
176 165 38
188 38 51
45 75 29
212 5 53
216 142 20
196 7 85
51 169 34
161 188 12
129 9 32
187 18 21
67 6 49
42 69 70
50 37 71
2 105 36
105 25 36
205 13 79
199 201 93
153 51 69
16 37 37
75 3 69
164 163 77
67 16 85
208 142 28
93 161 77
14 84 46
23 134 80
156 168 5
189 74 19
28 26 38
171 113 97
177 27 71
94 34 74
16 156 34
18 142 81
68 160 40
76 101 91
167 35 7
42 170 78
109 103 59
0 92 31
119 103 35
22 38 92
154 194 50
101 193 56
119 60 84
121 7 61
11 160 57
122 11 94
86 14 6
33 54 22
89 212 47
102 44 42
61 124 90
126 102 71
169 115 41
186 52 73
119 94 97
217 6 48
104 59 37
160 11 31
142 167 85
33 87 46
63 9 26
50 6 37
173 155 100
8 219 22
52 177 81
82 72 51
16 187 77
139 183 87
218 95 51
160 148 56
82 116 81
137 70 12
47 215 57
9 214 30
113 53 99
130 95 5
177 76 39
95 81 49
192 93 80
141 161 49
146 22 66
77 68 83
14 187 31
39 147 13
147 122 27
116 212 95
152 175 40
171 99 92
39 210 67
59 131 6
110 24 64
45 117 16
42 80 85
73 209 21
101 162 64
159 207 70
26 48 46
201 27 38
214 105 85
117 104 1
165 201 5
24 18 54
178 219 94
67 41 42
96 68 89
116 106 29
152 54 37
216 47 45
80 1 19
53 207 68
91 77 90
141 200 31
58 98 7
208 131 42
