280 300
0 188 1
0 130 1
0 16 1
0 213 1
0 91 1
0 227 1
0 205 1
0 259 1
0 133 1
0 92 1
0 61 1
0 239 1
0 152 1
0 195 1
0 58 1
0 180 1
109 279 1
42 279 1
221 279 1
180 279 1
245 279 1
10 279 1
244 279 1
81 279 1
275 279 1
4 279 1
137 279 1
272 279 1
277 279 1
85 279 1
50 279 1
135 279 1
228 119 33
242 66 64
46 76 53
102 130 40
95 50 66
240 219 8
90 84 47
68 64 19
186 77 6
97 141 68
132 97 34
19 132 58
34 118 26
158 87 18
90 248 57
154 230 44
73 171 58
15 252 14
47 40 80
78 139 27
19 263 74
275 210 41
269 110 30
86 160 94
162 228 84
71 229 67
89 234 62
84 20 20
164 87 54
125 40 47
144 160 15
56 278 51
264 163 7
34 95 91
162 151 17
240 11 55
60 264 53
23 93 89
128 157 94
258 190 19
164 135 83
126 65 82
206 1 95
38 278 98
114 220 99
255 139 70
158 191 13
27 142 55
238 179 50
221 90 48
75 259 88
268 4 8
62 188 99
125 18 36
61 250 16
194 138 42
2 49 2
133 163 39
227 45 59
224 149 70
220 33 56
142 49 19
46 37 51
75 195 98
151 242 58
61 196 1
117 42 42
111 3 35
92 219 28
113 31 93
174 196 99
78 108 23
167 100 40
126 248 76
266 160 56
49 78 84
201 148 97
46 204 80
8 31 13
240 156 93
251 121 78
221 212 8
13 231 91
91 203 92
100 229 28
212 35 62
266 113 31
261 273 64
56 167 36
157 118 99
164 116 5
89 23 10
75 163 57
90 260 86
262 51 97
161 135 32
117 150 97
162 236 76
37 166 90
195 133 15
101 11 17
11 40 12
128 62 51
33 47 41
229 129 63
40 165 2
246 207 5
234 84 14
184 268 43
9 43 13
103 256 52
151 48 34
3 166 77
212 111 95
8 105 42
81 122 98
33 0 57
271 157 16
116 110 46
101 209 5
184 213 12
223 17 35
23 64 36
126 181 50
263 64 29
183 235 91
121 93 4
135 253 69
47 122 27
100 198 19
217 253 35
197 276 14
7 42 24
131 36 32
7 116 21
213 48 60
54 114 70
262 109 26
57 242 57
251 79 26
115 186 11
261 171 57
186 85 61
259 49 49
94 55 54
116 185 100
93 272 58
161 94 77
167 119 49
123 262 78
53 202 61
8 40 24
188 278 27
267 239 63
132 50 55
113 156 100
33 132 86
96 160 80
65 53 7
136 186 83
250 94 54
88 234 42
42 110 67
12 226 28
76 272 50
161 38 24
118 111 68
75 130 95
234 245 81
3 117 58
255 107 73
108 156 80
36 119 8
105 41 16
239 15 52
137 251 34
275 42 44
50 144 44
105 122 23
26 267 63
47 82 6
195 249 79
227 56 98
238 178 85
242 168 29
246 215 45
169 154 60
223 273 60
27 215 60
63 29 75
271 205 97
116 94 87
209 262 47
39 272 27
13 244 66
14 266 90
226 127 67
231 67 66
119 127 13
119 81 37
196 247 90
91 40 4
166 194 76
228 183 59
4 199 82
209 248 27
203 204 20
123 132 5
15 11 94
175 12 92
158 66 99
153 276 10
119 220 96
130 275 69
236 145 16
197 75 1
147 191 35
66 262 36
239 267 18
178 237 58
31 52 67
236 226 3
52 114 54
82 71 51
223 125 24
141 133 50
35 0 48
244 56 6
109 72 41
31 128 84
92 273 12
92 192 32
162 278 28
125 48 62
235 124 50
202 106 76
203 136 69
65 216 58
49 74 89
152 78 20
255 37 6
34 140 22
265 153 80
229 52 52
38 279 75
142 115 44
18 23 30
274 132 68
272 92 20
262 148 41
95 168 83
236 169 8
69 97 90
153 1 56
227 91 18
107 102 76
182 208 82
109 182 22
19 239 84
168 147 38
154 80 53
69 107 63
222 89 56
70 15 83
91 136 12
175 214 84
20 55 74
166 119 68
