360 300
0 167 1
167 111 1
111 147 1
147 308 1
308 161 1
161 120 1
120 330 1
330 238 1
238 102 1
102 141 1
141 99 1
99 342 1
342 226 1
226 258 1
258 253 1
253 27 1
27 205 1
205 305 1
305 329 1
329 339 1
339 49 1
49 42 1
42 281 1
281 51 1
51 179 1
179 242 1
242 293 1
293 244 1
244 64 1
64 173 1
173 324 1
324 261 1
261 234 1
234 230 1
230 229 1
229 50 1
50 136 1
136 193 1
193 25 1
25 149 1
149 354 1
354 282 1
282 181 1
181 20 1
20 264 1
264 36 1
36 133 1
133 203 1
203 351 1
351 280 1
280 333 1
333 108 1
108 87 1
87 276 1
276 222 1
222 61 1
61 126 1
126 275 1
275 158 1
158 63 1
63 287 1
287 72 1
72 185 1
185 37 1
37 240 1
240 86 1
86 231 1
231 30 1
30 290 1
290 137 1
137 101 1
101 273 1
273 122 1
122 26 1
26 129 1
129 71 1
71 283 1
283 189 1
189 314 1
314 34 1
34 109 1
109 107 1
107 44 1
44 98 1
98 232 1
232 2 1
2 78 1
78 103 1
103 135 1
135 311 1
311 268 1
268 274 1
274 312 1
312 216 1
216 350 1
350 82 1
82 70 1
70 249 1
249 4 1
4 59 1
59 89 1
89 166 1
166 192 1
192 306 1
306 210 1
210 207 1
207 148 1
148 128 1
128 11 1
11 77 1
77 296 1
296 328 1
328 344 1
344 265 1
265 180 1
180 124 1
124 73 1
73 174 1
174 291 1
291 359 1
112 201 1
90 130 1
68 94 1
93 141 1
228 230 1
28 323 1
211 191 1
140 49 1
41 45 1
320 288 1
181 279 1
327 30 1
57 237 1
71 186 1
153 317 1
147 202 1
283 101 1
88 107 1
277 316 1
316 199 1
178 110 1
15 216 1
84 282 1
37 124 1
158 326 1
161 190 1
194 117 1
243 183 1
308 178 1
23 319 1
264 295 1
326 281 1
163 301 1
358 226 1
85 145 1
30 279 1
298 167 1
147 206 1
294 95 1
222 43 1
21 146 1
271 154 1
66 21 1
36 355 1
6 196 1
257 138 1
68 20 1
234 323 1
250 125 1
52 2 1
4 27 1
265 251 1
80 329 1
223 181 1
267 31 1
204 315 1
277 247 1
301 231 1
182 23 1
344 314 1
303 72 1
12 62 1
93 57 1
219 323 1
93 55 1
203 272 1
156 26 1
146 82 1
284 97 1
77 228 1
230 150 1
184 26 1
53 34 1
192 315 1
66 276 1
204 119 1
170 340 1
7 239 1
160 158 1
134 54 1
53 48 1
207 222 1
153 162 1
279 233 1
90 59 1
41 3 1
146 260 1
141 161 1
103 80 1
236 303 1
135 325 1
218 207 1
247 229 1
324 12 1
198 115 1
54 19 1
135 204 1
22 260 1
241 159 1
347 113 1
62 186 1
147 318 1
292 240 1
150 275 1
316 231 1
238 33 1
192 353 1
233 141 1
19 224 1
157 273 1
130 208 1
201 237 1
117 128 1
297 1 1
78 269 1
313 14 1
11 250 1
93 66 1
284 153 1
21 126 1
96 223 1
348 195 1
5 240 1
53 195 1
343 110 1
219 347 1
113 9 1
94 278 1
213 75 1
112 342 1
117 238 1
302 247 1
97 21 1
303 308 1
68 186 1
200 244 1
306 349 1
38 280 1
251 160 1
262 121 1
209 112 1
94 22 1
256 176 1
282 198 1
259 78 1
335 113 1
140 112 1
273 295 1
352 189 1
287 242 1
130 194 1
230 349 1
256 284 1
84 45 1
21 217 1
122 340 1
289 94 1
152 346 1
306 263 1
81 94 1
46 109 1
306 194 1
256 326 1
226 93 1
286 209 1
102 117 1
347 142 1
175 337 1
210 109 1
268 35 1
117 310 1
212 163 1
96 331 1
69 299 1
67 244 1
248 67 1
154 29 1
260 200 1
193 176 1
340 215 1
