220 300
0 121 1
121 87 1
87 24 1
24 40 1
40 218 1
218 131 1
131 30 1
30 209 1
209 74 1
74 155 1
155 15 1
15 149 1
149 70 1
70 117 1
117 9 1
9 122 1
122 5 1
5 61 1
61 48 1
48 17 1
17 76 1
76 20 1
20 103 1
103 35 1
35 135 1
135 73 1
73 202 1
202 146 1
146 187 1
187 140 1
140 210 1
210 154 1
154 42 1
42 184 1
184 136 1
136 79 1
79 18 1
18 50 1
50 12 1
12 150 1
150 8 1
8 46 1
46 163 1
163 159 1
159 162 1
162 142 1
142 4 1
4 23 1
23 108 1
108 169 1
169 101 1
101 181 1
181 78 1
78 100 1
100 54 1
54 179 1
179 39 1
39 160 1
160 198 1
198 10 1
10 115 1
115 99 1
99 199 1
199 168 1
168 104 1
104 1 1
1 47 1
47 6 1
6 120 1
120 215 1
215 158 1
158 95 1
95 219 1
26 158 1
197 99 1
142 190 1
80 27 1
7 97 1
118 103 1
2 44 1
85 26 1
124 156 1
43 69 1
178 84 1
49 189 1
140 178 1
163 175 1
31 103 1
82 173 1
202 61 1
88 13 1
20 28 1
199 25 1
212 52 1
204 218 1
55 197 1
177 20 1
158 168 1
55 67 1
218 63 1
172 58 1
78 169 1
57 140 1
91 105 1
180 15 1
97 7 1
193 189 1
98 81 1
133 83 1
77 216 1
116 82 1
63 151 1
127 117 1
18 184 1
15 194 1
92 34 1
130 168 1
219 135 1
12 29 1
183 153 1
115 186 1
59 99 1
78 122 1
166 207 1
84 152 1
112 124 1
170 61 1
214 132 1
15 95 1
116 46 1
169 72 1
14 164 1
158 65 1
135 103 1
43 195 1
34 67 1
148 68 1
82 63 1
7 165 1
181 45 1
28 120 1
83 206 1
112 116 1
106 32 1
213 86 1
29 129 1
203 70 1
21 163 1
52 49 1
18 135 1
51 211 1
5 6 1
105 34 1
107 117 1
156 136 1
27 68 1
171 161 1
141 93 1
107 41 1
151 156 1
54 183 1
106 25 1
186 26 1
188 26 1
30 26 1
69 137 1
155 38 1
71 128 1
192 157 1
177 126 1
73 217 1
16 144 1
92 112 1
26 94 1
122 133 1
22 83 1
112 202 1
21 219 1
127 112 1
208 18 1
145 156 1
172 127 1
206 110 1
175 22 1
179 85 1
4 21 1
119 145 1
143 70 1
23 0 1
197 119 1
29 8 1
44 121 1
178 1 1
12 135 1
48 168 1
26 172 1
72 180 1
125 103 1
66 156 1
208 49 1
51 114 1
181 103 1
3 48 1
40 44 1
166 154 1
42 67 1
107 210 1
78 90 1
113 215 1
159 125 1
85 115 1
47 139 1
212 100 1
187 151 1
197 128 1
182 150 1
24 178 1
2 60 1
45 153 1
29 82 1
58 6 1
73 57 1
49 25 1
150 55 1
114 198 1
74 185 1
131 58 1
216 24 1
179 23 1
128 141 1
177 37 1
1 167 1
13 186 1
179 143 1
158 67 1
122 14 1
175 12 1
154 144 1
63 51 1
85 75 1
178 21 1
27 35 1
15 165 1
25 76 1
173 63 1
172 16 1
189 185 1
69 129 1
11 128 1
115 105 1
101 58 1
78 191 1
181 44 1
138 137 1
199 50 1
45 33 1
26 10 1
61 171 1
200 45 1
212 11 1
124 66 1
174 82 1
146 141 1
164 158 1
92 183 1
28 25 1
175 153 1
54 67 1
42 157 1
123 69 1
92 108 1
71 177 1
58 132 1
165 118 1
114 148 1
196 89 1
205 96 1
67 212 1
49 69 1
68 218 1
71 160 1
176 180 1
102 15 1
21 202 1
146 86 1
72 6 1
137 2 1
199 179 1
60 109 1
182 133 1
170 26 1
133 14 1
123 184 1
186 95 1
217 108 1
50 106 1
152 197 1
148 44 1
131 152 1
145 70 1
