240 300
0 93 1
93 144 1
144 205 1
205 234 1
234 149 1
149 120 1
120 156 1
156 141 1
141 226 1
226 233 1
233 213 1
213 128 1
128 25 1
25 24 1
24 171 1
171 185 1
185 75 1
75 154 1
154 22 1
22 8 1
8 60 1
60 48 1
48 121 1
121 179 1
179 14 1
14 41 1
41 191 1
191 146 1
146 163 1
163 111 1
111 38 1
38 31 1
31 1 1
1 196 1
196 132 1
132 203 1
203 86 1
86 94 1
94 220 1
220 181 1
181 215 1
215 148 1
148 92 1
92 13 1
13 52 1
52 80 1
80 32 1
32 145 1
145 160 1
160 90 1
90 228 1
228 101 1
101 167 1
167 19 1
19 67 1
67 33 1
33 50 1
50 54 1
54 218 1
218 45 1
45 208 1
208 107 1
107 122 1
122 100 1
100 168 1
168 130 1
130 97 1
97 46 1
46 99 1
99 202 1
202 152 1
152 18 1
18 10 1
10 133 1
133 180 1
180 183 1
183 222 1
222 142 1
142 65 1
65 239 1
113 3 1
190 87 1
105 118 1
147 53 1
155 144 1
150 127 1
21 24 1
113 120 1
24 238 1
78 211 1
148 169 1
102 14 1
34 226 1
0 134 1
95 178 1
225 229 1
169 138 1
19 80 1
125 212 1
24 175 1
57 193 1
17 80 1
89 116 1
115 34 1
111 136 1
4 227 1
39 146 1
114 67 1
44 175 1
54 12 1
91 234 1
32 56 1
86 20 1
214 199 1
184 63 1
223 14 1
39 188 1
123 78 1
29 180 1
161 187 1
157 191 1
178 62 1
229 126 1
113 207 1
16 15 1
225 198 1
82 186 1
195 161 1
157 67 1
122 52 1
110 73 1
129 178 1
169 237 1
33 92 1
68 53 1
15 117 1
102 224 1
237 144 1
33 227 1
134 159 1
129 16 1
81 130 1
129 146 1
94 148 1
222 138 1
53 158 1
100 92 1
218 136 1
143 70 1
200 125 1
57 168 1
41 124 1
157 197 1
109 220 1
7 102 1
175 18 1
40 145 1
191 219 1
12 97 1
118 89 1
21 98 1
52 66 1
228 210 1
236 4 1
28 26 1
143 214 1
20 82 1
86 232 1
75 195 1
132 126 1
110 175 1
185 88 1
92 212 1
180 83 1
14 64 1
207 229 1
189 9 1
59 104 1
203 174 1
239 126 1
76 181 1
59 95 1
96 171 1
134 166 1
227 132 1
2 205 1
2 150 1
31 216 1
65 163 1
195 235 1
123 40 1
93 187 1
78 127 1
222 20 1
205 56 1
125 220 1
174 151 1
30 83 1
69 164 1
63 234 1
11 18 1
201 42 1
176 200 1
105 179 1
230 144 1
173 74 1
87 155 1
146 23 1
12 193 1
120 229 1
218 135 1
65 208 1
107 131 1
61 94 1
136 53 1
144 172 1
172 209 1
180 129 1
71 200 1
115 237 1
78 96 1
204 16 1
183 47 1
76 215 1
127 58 1
20 106 1
35 20 1
180 113 1
167 106 1
187 233 1
191 34 1
99 21 1
56 35 1
96 218 1
225 75 1
236 33 1
230 87 1
138 150 1
226 155 1
103 225 1
211 149 1
17 150 1
176 83 1
46 146 1
127 31 1
168 238 1
76 152 1
197 182 1
114 99 1
65 55 1
98 204 1
169 23 1
4 148 1
37 172 1
119 198 1
125 87 1
2 172 1
62 223 1
27 46 1
77 131 1
123 186 1
58 87 1
145 66 1
175 99 1
108 81 1
227 57 1
82 24 1
140 184 1
225 53 1
185 43 1
142 189 1
90 115 1
151 42 1
199 10 1
134 145 1
82 174 1
68 3 1
53 194 1
6 3 1
215 196 1
16 184 1
187 10 1
30 16 1
201 117 1
170 93 1
69 53 1
85 119 1
12 187 1
65 221 1
27 219 1
150 220 1
206 62 1
19 62 1
152 229 1
117 0 1
51 110 1
193 2 1
99 214 1
101 51 1
231 50 1
