100 300
0 98 1
98 24 1
24 35 1
35 48 1
48 22 1
22 61 1
61 49 1
49 25 1
25 20 1
20 41 1
41 15 1
15 88 1
88 43 1
43 9 1
9 94 1
94 45 1
45 64 1
64 79 1
79 23 1
23 65 1
65 58 1
58 70 1
70 16 1
16 30 1
30 37 1
37 59 1
59 89 1
89 1 1
1 33 1
33 53 1
53 63 1
63 44 1
44 99 1
6 19 1
83 13 1
17 45 1
23 14 1
76 84 1
87 1 1
46 54 1
98 80 1
54 13 1
67 24 1
86 43 1
71 68 1
13 67 1
22 47 1
61 34 1
55 54 1
98 41 1
21 23 1
43 14 1
17 26 1
94 67 1
37 94 1
55 82 1
84 90 1
51 65 1
18 92 1
25 48 1
83 11 1
81 53 1
85 87 1
4 22 1
66 32 1
37 46 1
28 20 1
72 92 1
39 11 1
81 74 1
11 53 1
8 97 1
83 66 1
14 56 1
35 77 1
17 47 1
46 97 1
26 50 1
57 77 1
55 18 1
36 13 1
75 52 1
96 36 1
36 88 1
89 49 1
11 30 1
72 86 1
42 30 1
26 39 1
0 10 1
7 28 1
20 81 1
49 96 1
7 8 1
21 78 1
57 23 1
97 23 1
47 43 1
3 30 1
2 63 1
31 52 1
33 24 1
69 76 1
20 0 1
67 13 1
15 81 1
26 89 1
50 54 1
13 63 1
72 40 1
16 42 1
17 74 1
33 91 1
59 36 1
90 72 1
58 26 1
51 79 1
99 15 1
77 6 1
86 39 1
52 6 1
7 11 1
91 27 1
95 64 1
83 81 1
93 90 1
86 64 1
12 21 1
36 7 1
23 27 1
4 78 1
98 20 1
72 87 1
75 54 1
51 60 1
79 10 1
73 41 1
86 44 1
5 65 1
71 86 1
45 53 1
49 78 1
97 9 1
97 71 1
91 30 1
57 45 1
55 76 1
97 49 1
77 28 1
1 36 1
99 88 1
62 90 1
29 32 1
75 31 1
36 27 1
25 68 1
17 99 1
75 57 1
23 26 1
91 65 1
2 5 1
20 42 1
5 95 1
0 63 1
34 52 1
65 18 1
19 64 1
60 58 1
77 23 1
81 57 1
92 58 1
25 41 1
31 74 1
56 79 1
55 24 1
22 40 1
60 27 1
72 58 1
52 33 1
15 52 1
34 8 1
51 28 1
56 88 1
55 35 1
91 77 1
81 95 1
90 59 1
99 23 1
68 23 1
36 40 1
91 25 1
35 71 1
95 58 1
71 11 1
81 44 1
52 31 1
34 48 1
85 65 1
11 65 1
28 95 1
80 4 1
56 20 1
78 70 1
97 65 1
88 0 1
38 28 1
10 41 1
75 99 1
5 13 1
96 13 1
35 47 1
48 20 1
16 73 1
95 54 1
19 65 1
3 45 1
73 34 1
15 3 1
89 93 1
79 7 1
36 15 1
65 38 1
10 98 1
40 42 1
64 27 1
14 54 1
72 44 1
37 54 1
14 94 1
55 59 1
55 53 1
97 44 1
74 79 1
79 8 1
94 75 1
63 74 1
14 42 1
47 89 1
23 91 1
5 2 1
47 99 1
74 82 1
71 57 1
54 78 1
66 75 1
25 56 1
75 2 1
66 8 1
47 80 1
30 56 1
92 23 1
19 31 1
90 11 1
94 7 1
62 47 1
94 25 1
64 36 1
49 97 1
29 47 1
29 46 1
26 25 1
61 71 1
62 15 1
40 88 1
64 34 1
53 92 1
81 98 1
66 51 1
76 38 1
17 87 1
35 3 1
33 36 1
0 82 1
86 18 1
85 44 1
1 0 1
37 88 1
24 37 1
56 70 1
17 77 1
64 66 1
72 69 1
97 95 1
56 68 1
1 56 1
13 51 1
76 46 1
76 70 1
47 67 1
62 50 1
9 26 1
8 96 1
89 48 1
56 37 1
89 67 1
74 25 1
38 89 1
72 38 1
97 20 1
74 36 1
