420 300
0 153 1
153 194 1
194 278 1
278 207 1
207 197 1
197 281 1
281 170 1
170 325 1
325 260 1
260 48 1
48 25 1
25 327 1
327 40 1
40 245 1
245 387 1
387 95 1
95 7 1
7 105 1
105 155 1
155 269 1
269 350 1
350 176 1
176 383 1
383 49 1
49 137 1
137 101 1
101 289 1
289 321 1
321 11 1
11 94 1
94 120 1
120 37 1
37 394 1
394 159 1
159 334 1
334 100 1
100 189 1
189 185 1
185 268 1
268 219 1
219 161 1
161 42 1
42 117 1
117 98 1
98 401 1
401 143 1
143 146 1
146 291 1
291 193 1
193 352 1
352 248 1
248 277 1
277 337 1
337 284 1
284 261 1
261 46 1
46 292 1
292 88 1
88 361 1
361 165 1
165 407 1
407 418 1
418 318 1
318 294 1
294 92 1
92 273 1
273 283 1
283 226 1
226 314 1
314 20 1
20 45 1
45 84 1
84 275 1
275 396 1
396 235 1
235 156 1
156 214 1
214 225 1
225 209 1
209 254 1
254 29 1
29 116 1
116 73 1
73 344 1
344 169 1
169 22 1
22 166 1
166 293 1
293 152 1
152 310 1
310 54 1
54 236 1
236 180 1
180 356 1
356 368 1
368 410 1
410 280 1
280 32 1
32 150 1
150 264 1
264 257 1
257 309 1
309 190 1
190 342 1
342 182 1
182 89 1
89 229 1
229 392 1
392 174 1
174 313 1
313 82 1
82 371 1
371 359 1
359 201 1
201 28 1
28 115 1
115 272 1
272 157 1
157 81 1
81 160 1
160 367 1
367 336 1
336 348 1
348 233 1
233 346 1
346 43 1
43 255 1
255 227 1
227 315 1
315 213 1
213 413 1
413 12 1
12 177 1
177 274 1
274 64 1
64 304 1
304 172 1
172 56 1
56 338 1
338 419 1
369 216 1
379 142 1
286 238 1
4 227 1
139 21 1
10 58 1
150 210 1
269 239 1
129 382 1
89 167 1
413 243 1
398 142 1
41 109 1
5 374 1
201 384 1
367 122 1
198 93 1
297 363 1
209 37 1
198 256 1
219 7 1
149 376 1
353 52 1
307 359 1
10 192 1
265 166 1
97 303 1
196 156 1
349 291 1
335 133 1
77 47 1
225 306 1
63 174 1
400 404 1
71 193 1
343 409 1
282 322 1
337 24 1
120 168 1
308 105 1
192 38 1
382 403 1
7 279 1
199 151 1
38 84 1
308 147 1
416 417 1
40 301 1
277 223 1
25 175 1
173 358 1
128 24 1
54 169 1
40 75 1
199 160 1
306 231 1
282 165 1
281 217 1
6 300 1
274 277 1
259 301 1
135 56 1
363 209 1
130 172 1
51 156 1
246 347 1
63 304 1
16 213 1
343 151 1
402 43 1
407 158 1
147 68 1
282 403 1
274 299 1
234 332 1
398 375 1
276 19 1
304 96 1
204 170 1
370 214 1
54 332 1
315 273 1
94 366 1
30 229 1
202 349 1
75 217 1
145 262 1
203 123 1
48 216 1
297 302 1
36 336 1
171 208 1
384 405 1
381 373 1
351 59 1
407 191 1
294 23 1
146 71 1
94 171 1
46 59 1
248 154 1
14 397 1
235 245 1
118 83 1
388 271 1
273 186 1
142 213 1
29 109 1
382 358 1
36 206 1
111 276 1
47 209 1
189 57 1
222 319 1
338 342 1
41 378 1
359 328 1
71 252 1
167 192 1
217 126 1
114 355 1
123 107 1
61 11 1
361 302 1
309 2 1
70 243 1
89 388 1
385 339 1
274 122 1
354 187 1
148 319 1
205 66 1
238 178 1
417 183 1
306 281 1
206 208 1
119 42 1
17 254 1
337 79 1
50 51 1
60 109 1
147 162 1
340 374 1
66 144 1
323 160 1
67 168 1
68 214 1
84 395 1
393 73 1
155 387 1
166 127 1
345 291 1
255 177 1
16 217 1
355 161 1
201 170 1
108 246 1
188 245 1
101 390 1
333 69 1
