300 300
0 66 1
66 105 1
105 208 1
208 151 1
151 228 1
228 268 1
268 83 1
83 186 1
186 235 1
235 125 1
125 98 1
98 130 1
130 246 1
246 52 1
52 96 1
96 154 1
154 134 1
134 18 1
18 6 1
6 211 1
211 155 1
155 206 1
206 192 1
192 283 1
283 80 1
80 23 1
23 180 1
180 51 1
51 60 1
60 210 1
210 298 1
298 43 1
43 11 1
11 270 1
270 214 1
214 162 1
162 199 1
199 97 1
97 242 1
242 290 1
290 191 1
191 282 1
282 146 1
146 10 1
10 37 1
37 121 1
121 106 1
106 30 1
30 63 1
63 15 1
15 77 1
77 42 1
42 252 1
252 89 1
89 36 1
36 256 1
256 128 1
128 224 1
224 276 1
276 161 1
161 240 1
240 260 1
260 95 1
95 215 1
215 55 1
55 119 1
119 170 1
170 32 1
32 62 1
62 70 1
70 241 1
241 29 1
29 158 1
158 153 1
153 286 1
286 249 1
249 46 1
46 145 1
145 259 1
259 142 1
142 72 1
72 94 1
94 157 1
157 76 1
76 166 1
166 176 1
176 144 1
144 280 1
280 168 1
168 253 1
253 281 1
281 28 1
28 112 1
112 117 1
117 143 1
143 266 1
266 198 1
198 100 1
100 184 1
184 299 1
168 54 1
18 52 1
59 279 1
280 148 1
2 190 1
133 230 1
75 36 1
80 61 1
43 8 1
246 5 1
217 73 1
255 217 1
23 147 1
186 127 1
137 30 1
73 5 1
254 262 1
281 211 1
207 34 1
65 114 1
160 61 1
147 82 1
294 204 1
229 211 1
182 90 1
187 217 1
129 152 1
243 78 1
49 29 1
245 148 1
165 14 1
279 109 1
78 33 1
122 162 1
297 176 1
102 22 1
29 226 1
160 91 1
172 16 1
98 150 1
43 138 1
289 284 1
173 58 1
38 128 1
261 169 1
122 4 1
231 247 1
118 227 1
56 87 1
2 234 1
263 169 1
225 43 1
254 286 1
99 164 1
141 51 1
97 277 1
170 152 1
34 137 1
253 120 1
216 196 1
185 170 1
216 71 1
82 19 1
276 5 1
50 251 1
33 35 1
106 138 1
20 146 1
264 272 1
4 52 1
217 114 1
181 85 1
13 107 1
282 238 1
252 114 1
28 255 1
287 244 1
125 195 1
46 297 1
47 253 1
5 213 1
34 174 1
172 188 1
186 88 1
213 280 1
8 145 1
203 185 1
225 18 1
118 293 1
245 237 1
198 162 1
239 6 1
198 124 1
174 161 1
271 240 1
257 265 1
97 223 1
39 28 1
279 186 1
141 16 1
117 113 1
185 250 1
286 239 1
271 236 1
139 1 1
255 299 1
230 1 1
32 93 1
14 115 1
194 11 1
159 60 1
126 199 1
110 182 1
40 75 1
200 233 1
75 25 1
63 219 1
130 9 1
216 296 1
168 152 1
2 65 1
152 263 1
9 108 1
180 227 1
114 90 1
226 65 1
187 164 1
294 255 1
58 126 1
213 283 1
232 239 1
95 136 1
274 127 1
187 200 1
39 238 1
97 288 1
64 137 1
265 199 1
122 57 1
12 235 1
269 4 1
3 160 1
38 89 1
229 105 1
84 98 1
181 232 1
9 143 1
164 196 1
181 92 1
254 66 1
141 176 1
227 85 1
265 266 1
14 155 1
229 96 1
175 216 1
40 150 1
210 21 1
54 94 1
171 86 1
222 247 1
178 129 1
293 16 1
37 33 1
201 284 1
118 144 1
125 116 1
163 64 1
237 229 1
282 165 1
299 159 1
189 55 1
44 94 1
232 2 1
78 179 1
247 127 1
185 289 1
74 175 1
99 31 1
183 94 1
151 194 1
14 241 1
263 148 1
225 155 1
280 32 1
194 127 1
117 151 1
147 281 1
109 128 1
220 290 1
29 297 1
75 93 1
33 170 1
35 201 1
116 271 1
273 73 1
201 208 1
130 124 1
127 131 1
216 78 1
