200 300
0 113 1
113 171 1
171 151 1
151 168 1
168 22 1
22 21 1
21 102 1
102 185 1
185 192 1
192 68 1
68 132 1
132 54 1
54 66 1
66 20 1
20 104 1
104 84 1
84 176 1
176 122 1
122 1 1
1 108 1
108 53 1
53 136 1
136 99 1
99 42 1
42 11 1
11 93 1
93 119 1
119 141 1
141 129 1
129 150 1
150 77 1
77 131 1
131 56 1
56 89 1
89 92 1
92 174 1
174 123 1
123 121 1
121 170 1
170 38 1
38 135 1
135 128 1
128 144 1
144 36 1
36 98 1
98 87 1
87 100 1
100 6 1
6 27 1
27 55 1
55 39 1
39 196 1
196 177 1
177 12 1
12 161 1
161 47 1
47 90 1
90 44 1
44 125 1
125 65 1
65 26 1
26 4 1
4 193 1
193 158 1
158 74 1
74 199 1
167 195 1
38 32 1
116 45 1
47 134 1
175 63 1
121 133 1
97 157 1
64 37 1
28 75 1
197 48 1
138 56 1
78 146 1
190 154 1
86 155 1
8 99 1
63 11 1
73 148 1
182 91 1
182 110 1
10 122 1
153 187 1
184 161 1
17 106 1
22 33 1
146 165 1
163 89 1
132 68 1
133 119 1
72 190 1
40 31 1
101 175 1
4 173 1
85 66 1
109 133 1
84 8 1
47 141 1
180 145 1
143 194 1
166 90 1
86 198 1
49 130 1
169 133 1
150 160 1
167 87 1
153 123 1
138 180 1
139 198 1
81 179 1
24 101 1
187 1 1
161 84 1
57 84 1
176 114 1
72 29 1
169 88 1
10 23 1
182 185 1
173 59 1
115 150 1
34 184 1
65 177 1
165 185 1
53 145 1
78 112 1
131 71 1
52 106 1
178 12 1
20 153 1
99 103 1
17 81 1
32 36 1
68 105 1
198 142 1
159 50 1
194 56 1
195 177 1
183 136 1
80 165 1
73 116 1
40 123 1
19 4 1
32 191 1
195 189 1
85 168 1
98 64 1
19 96 1
165 77 1
6 15 1
173 166 1
48 46 1
178 114 1
109 53 1
0 85 1
192 49 1
33 23 1
58 106 1
0 69 1
16 113 1
59 72 1
80 142 1
103 121 1
102 149 1
182 112 1
26 145 1
149 173 1
150 137 1
56 30 1
19 6 1
94 0 1
134 23 1
27 25 1
70 123 1
196 31 1
26 142 1
196 56 1
116 149 1
74 65 1
154 41 1
185 96 1
194 120 1
179 167 1
164 120 1
175 2 1
150 186 1
0 116 1
41 111 1
51 193 1
137 142 1
182 87 1
48 197 1
57 98 1
117 181 1
174 102 1
172 92 1
114 160 1
19 110 1
110 42 1
74 133 1
169 26 1
4 130 1
71 62 1
80 1 1
164 30 1
130 26 1
154 185 1
149 104 1
83 130 1
104 43 1
148 88 1
169 58 1
189 173 1
149 65 1
128 69 1
9 190 1
162 91 1
29 196 1
101 122 1
137 36 1
48 21 1
40 50 1
78 116 1
63 149 1
33 146 1
106 61 1
115 95 1
52 183 1
146 3 1
124 80 1
130 94 1
155 144 1
119 30 1
134 150 1
168 170 1
5 38 1
142 76 1
46 3 1
30 25 1
153 133 1
126 60 1
198 126 1
118 87 1
160 122 1
173 41 1
19 116 1
117 63 1
171 140 1
7 28 1
159 192 1
29 91 1
20 67 1
56 186 1
127 102 1
107 121 1
82 42 1
34 139 1
199 118 1
106 67 1
115 96 1
53 178 1
110 23 1
46 168 1
51 176 1
79 108 1
142 6 1
187 59 1
139 151 1
20 142 1
150 93 1
150 40 1
116 164 1
43 89 1
134 189 1
165 123 1
29 13 1
106 47 1
148 178 1
192 63 1
72 37 1
87 199 1
45 97 1
21 35 1
132 186 1
35 55 1
125 143 1
93 127 1
69 177 1
157 188 1
15 194 1
167 81 1
145 150 1
109 95 1
194 19 1
101 140 1
139 60 1
