150 800
0 102 1
102 10 1
10 86 1
86 36 1
36 56 1
56 122 1
122 41 1
41 78 1
78 75 1
75 126 1
126 72 1
72 145 1
145 88 1
88 85 1
85 95 1
95 69 1
69 44 1
44 93 1
93 28 1
28 117 1
117 38 1
38 96 1
96 29 1
29 106 1
106 74 1
74 119 1
119 125 1
125 84 1
84 128 1
128 90 1
90 97 1
97 20 1
20 99 1
99 110 1
110 35 1
35 18 1
18 108 1
108 109 1
109 118 1
118 23 1
23 7 1
7 32 1
32 45 1
45 131 1
131 40 1
40 124 1
124 147 1
147 137 1
137 87 1
87 149 1
137 121 1
62 78 1
123 2 1
128 4 1
32 111 1
82 88 1
49 81 1
142 16 1
97 30 1
52 66 1
79 60 1
63 116 1
13 76 1
33 112 1
33 148 1
134 18 1
140 30 1
61 51 1
81 125 1
89 21 1
138 116 1
75 101 1
94 56 1
63 78 1
75 114 1
40 67 1
5 117 1
108 69 1
34 94 1
24 123 1
139 55 1
3 71 1
133 66 1
76 1 1
7 24 1
108 71 1
106 148 1
110 11 1
20 146 1
20 31 1
39 119 1
105 22 1
122 4 1
31 33 1
133 59 1
20 56 1
65 145 1
99 3 1
18 97 1
118 60 1
94 139 1
139 30 1
18 142 1
67 60 1
54 38 1
2 122 1
131 6 1
114 97 1
132 96 1
107 132 1
120 147 1
27 79 1
143 92 1
33 84 1
92 5 1
5 24 1
60 126 1
142 74 1
60 54 1
11 87 1
70 89 1
100 41 1
109 25 1
12 41 1
121 124 1
81 102 1
54 26 1
90 139 1
9 29 1
106 89 1
117 36 1
78 44 1
31 109 1
143 76 1
131 145 1
79 10 1
32 146 1
60 109 1
63 102 1
142 15 1
33 44 1
119 36 1
146 88 1
138 120 1
96 14 1
94 122 1
77 130 1
110 2 1
67 10 1
94 148 1
92 40 1
132 148 1
16 74 1
84 94 1
108 21 1
22 89 1
38 46 1
87 35 1
99 65 1
98 132 1
71 127 1
17 41 1
46 49 1
134 74 1
61 128 1
1 66 1
75 13 1
68 90 1
10 82 1
106 143 1
94 104 1
99 24 1
117 8 1
56 39 1
63 73 1
94 105 1
82 44 1
94 66 1
53 98 1
79 67 1
27 145 1
37 20 1
12 51 1
138 48 1
58 131 1
22 98 1
121 23 1
24 118 1
32 71 1
141 32 1
57 138 1
128 138 1
12 14 1
106 28 1
53 62 1
75 56 1
80 148 1
88 86 1
38 67 1
81 142 1
132 118 1
45 83 1
39 84 1
146 73 1
20 133 1
80 17 1
0 144 1
35 145 1
13 71 1
94 11 1
32 38 1
14 27 1
106 81 1
73 126 1
130 38 1
146 0 1
13 139 1
49 83 1
11 53 1
147 105 1
48 121 1
12 97 1
92 11 1
105 81 1
74 114 1
12 50 1
51 42 1
66 102 1
91 138 1
129 139 1
134 91 1
141 147 1
10 37 1
26 108 1
74 98 1
21 112 1
126 92 1
118 29 1
48 75 1
17 20 1
143 90 1
50 83 1
142 45 1
108 91 1
54 140 1
73 80 1
78 17 1
78 11 1
19 72 1
52 107 1
83 91 1
15 8 1
137 120 1
46 99 1
93 26 1
59 48 1
16 103 1
148 33 1
133 33 1
124 123 1
95 26 1
19 71 1
24 47 1
99 5 1
74 6 1
120 97 1
66 43 1
2 58 1
1 101 1
53 70 1
33 87 1
13 35 1
102 3 1
141 71 1
57 23 1
41 31 1
127 102 1
49 102 1
140 28 1
97 63 1
119 43 1
104 36 1
143 15 1
61 66 1
42 35 1
48 2 1
143 17 1
22 55 1
91 2 1
126 68 1
134 51 1
76 70 1
47 132 1
111 113 1
104 63 1
147 33 1
114 109 1
8 3 1
12 138 1
80 102 1
91 80 1
52 15 1
58 69 1
132 119 1
27 6 1
5 129 1
142 67 1
27 83 1
4 137 1
40 63 1
22 88 1
132 123 1
128 29 1
69 21 1
132 122 1
32 46 1
97 133 1
134 13 1
133 118 1
133 21 1
70 127 1
117 136 1
77 135 1
71 139 1
124 90 1
95 144 1
84 131 1
24 145 1
43 136 1
97 101 1
26 92 1
66 75 1
45 41 1
147 134 1
116 2 1
123 117 1
75 92 1
56 135 1
63 15 1
87 119 1
26 97 1
20 101 1
65 85 1
133 16 1
66 24 1
47 72 1
73 47 1
70 23 1
84 98 1
134 49 1
25 23 1
83 137 1
119 76 1
100 71 1
108 136 1
124 58 1
53 145 1
55 80 1
34 103 1
91 40 1
108 67 1
55 35 1
8 83 1
53 108 1
76 57 1
16 76 1
38 135 1
87 37 1
103 95 1
84 2 1
9 131 1
23 85 1
47 139 1
73 106 1
15 35 1
31 51 1
81 45 1
68 55 1
90 10 1
51 92 1
132 41 1
59 102 1
8 115 1
93 27 1
47 97 1
146 134 1
41 122 1
123 71 1
103 73 1
89 62 1
5 72 1
4 54 1
32 34 1
128 72 1
123 3 1
45 130 1
39 18 1
146 45 1
16 139 1
0 22 1
57 129 1
88 31 1
79 130 1
81 123 1
116 145 1
109 112 1
141 52 1
18 41 1
43 140 1
137 72 1
104 66 1
112 91 1
7 30 1
97 22 1
81 115 1
42 27 1
98 40 1
68 127 1
72 21 1
44 95 1
27 22 1
56 100 1
37 55 1
103 111 1
132 137 1
13 28 1
22 149 1
121 62 1
41 55 1
131 103 1
146 21 1
30 42 1
24 39 1
47 70 1
37 136 1
32 104 1
112 133 1
67 95 1
91 16 1
149 101 1
123 73 1
119 22 1
114 111 1
142 30 1
13 43 1
72 34 1
124 100 1
52 20 1
96 55 1
73 63 1
67 141 1
133 40 1
141 116 1
64 25 1
134 127 1
62 26 1
32 29 1
67 99 1
46 60 1
127 71 1
104 117 1
41 123 1
11 65 1
32 53 1
143 53 1
93 64 1
127 124 1
4 132 1
19 3 1
76 9 1
76 15 1
76 53 1
44 127 1
91 28 1
43 78 1
38 93 1
144 60 1
54 14 1
9 90 1
80 16 1
1 45 1
80 69 1
73 132 1
48 127 1
136 54 1
109 34 1
92 49 1
62 146 1
32 95 1
103 110 1
142 97 1
19 69 1
79 58 1
30 80 1
31 77 1
83 50 1
101 130 1
57 122 1
107 58 1
83 54 1
107 65 1
106 67 1
22 19 1
53 67 1
6 48 1
46 3 1
71 52 1
129 32 1
38 136 1
61 102 1
113 32 1
97 89 1
113 108 1
144 65 1
42 40 1
85 86 1
49 85 1
61 98 1
139 115 1
42 103 1
45 32 1
102 81 1
146 10 1
9 134 1
103 35 1
111 62 1
130 21 1
122 146 1
36 53 1
111 5 1
129 61 1
60 15 1
138 97 1
105 26 1
135 66 1
41 129 1
137 107 1
62 141 1
89 25 1
78 111 1
14 84 1
17 133 1
113 118 1
98 84 1
120 63 1
26 149 1
119 112 1
98 10 1
138 122 1
6 50 1
140 38 1
12 75 1
30 38 1
10 81 1
108 30 1
17 1 1
77 26 1
108 0 1
110 84 1
88 97 1
78 83 1
12 47 1
90 73 1
113 33 1
132 80 1
54 87 1
148 88 1
12 46 1
1 11 1
54 144 1
31 123 1
117 28 1
38 115 1
49 130 1
63 26 1
72 24 1
3 103 1
50 23 1
52 106 1
59 89 1
141 36 1
76 73 1
92 117 1
1 56 1
36 57 1
17 91 1
34 133 1
1 119 1
52 26 1
53 115 1
76 77 1
59 139 1
62 121 1
48 76 1
111 26 1
143 38 1
124 63 1
34 43 1
141 143 1
143 123 1
145 59 1
64 115 1
25 117 1
110 143 1
124 51 1
56 115 1
8 57 1
92 91 1
16 43 1
71 132 1
137 53 1
100 135 1
134 36 1
65 108 1
51 141 1
69 133 1
89 95 1
113 51 1
29 75 1
91 115 1
55 57 1
94 54 1
112 69 1
67 15 1
121 74 1
37 18 1
109 62 1
50 8 1
51 80 1
129 12 1
1 64 1
103 146 1
24 33 1
106 104 1
142 58 1
138 100 1
20 72 1
137 58 1
146 81 1
101 142 1
110 12 1
126 133 1
141 124 1
143 133 1
6 144 1
136 125 1
44 52 1
135 40 1
30 81 1
111 57 1
49 135 1
132 86 1
85 144 1
80 147 1
62 90 1
93 88 1
68 133 1
57 32 1
113 42 1
79 128 1
86 100 1
79 115 1
116 11 1
3 148 1
89 4 1
140 96 1
77 55 1
54 82 1
114 72 1
68 29 1
113 54 1
128 80 1
62 102 1
65 36 1
123 48 1
104 149 1
40 39 1
97 76 1
10 24 1
91 49 1
33 7 1
46 67 1
31 65 1
59 147 1
127 109 1
9 78 1
137 129 1
105 125 1
53 100 1
1 87 1
92 106 1
118 4 1
46 103 1
146 36 1
115 36 1
26 7 1
46 119 1
31 104 1
48 18 1
51 118 1
68 59 1
87 67 1
105 75 1
124 78 1
14 113 1
56 65 1
72 114 1
30 28 1
90 22 1
23 52 1
78 132 1
