3580 1000
0 18 47
18 21 15
21 40 52
40 72 85
72 104 91
104 118 6
118 127 58
127 128 64
128 129 89
129 145 87
145 151 88
151 156 9
156 169 98
169 196 23
196 203 57
203 208 20
208 228 90
228 236 41
236 238 70
238 245 67
245 294 100
294 310 43
310 313 22
313 326 38
326 344 83
344 358 46
358 361 2
361 363 94
363 364 68
364 372 97
372 394 98
394 395 46
395 399 100
399 409 39
409 419 65
419 427 93
427 436 37
436 447 38
447 450 1
450 451 86
451 453 53
453 497 6
497 504 91
504 509 98
509 516 44
516 534 4
534 538 21
538 540 79
540 542 60
542 543 31
543 545 93
545 546 87
546 552 10
552 558 90
558 567 65
567 570 87
570 573 19
573 594 39
594 599 14
599 609 8
609 626 73
626 652 22
652 654 75
654 664 65
664 665 84
665 667 22
667 672 33
672 679 92
679 681 53
681 693 49
693 700 97
700 704 92
704 706 55
706 721 80
721 725 34
725 737 28
737 753 69
753 754 63
754 755 82
755 756 46
756 758 81
758 775 28
775 777 14
777 780 35
780 783 4
783 805 43
805 810 4
810 815 18
815 816 50
816 824 57
824 826 45
826 843 44
843 867 79
867 877 34
877 911 23
911 913 2
913 914 18
914 916 80
916 918 98
918 939 50
939 943 83
943 947 82
947 965 52
965 984 49
984 987 88
987 993 94
993 1002 54
1002 1016 48
1016 1051 13
1051 1059 46
1059 1064 61
1064 1068 88
1068 1069 17
1069 1079 99
1079 1082 76
1082 1096 77
1096 1101 83
1101 1105 44
1105 1107 70
1107 1114 13
1114 1116 33
1116 1119 16
1119 1137 11
1137 1139 47
1139 1153 15
1153 1162 78
1162 1165 56
1165 1195 1
1195 1209 33
1209 1221 61
1221 1251 26
1251 1255 58
1255 1263 5
1263 1272 62
1272 1284 2
1284 1318 41
1318 1322 8
1322 1328 96
1328 1334 23
1334 1338 43
1338 1344 18
1344 1350 13
1350 1371 79
1371 1380 48
1380 1386 88
1386 1395 81
1395 1406 83
1406 1413 3
1413 1432 43
1432 1446 6
1446 1452 15
1452 1467 41
1467 1469 18
1469 1470 15
1470 1477 67
1477 1480 61
1480 1488 15
1488 1501 87
1501 1505 46
1505 1507 59
1507 1534 55
1534 1536 5
1536 1537 69
1537 1548 37
1548 1549 83
1549 1564 42
1564 1581 45
1581 1587 40
1587 1595 96
1595 1602 17
1602 1623 61
1623 1638 44
1638 1644 99
1644 1646 58
1646 1656 59
1656 1668 23
1668 1676 66
1676 1696 66
1696 1711 80
1711 1715 80
1715 1732 46
1732 1759 21
1759 1769 35
1769 1780 25
1780 1787 34
1787 1794 97
1794 1806 28
1806 1809 34
1809 1817 76
1817 1821 62
1821 1859 95
1859 1861 91
1861 1862 24
1862 1880 87
1880 1881 72
1881 1890 57
1890 1891 26
1891 1892 57
1892 1900 60
1900 1901 89
1901 1904 40
1904 1936 44
1936 1944 46
1944 1986 47
1986 1987 57
1987 1989 41
1989 1991 37
1991 1992 74
1992 2001 69
2001 2003 81
2003 2004 15
2004 2018 41
2018 2019 25
2019 2021 61
2021 2027 28
2027 2030 35
2030 2043 43
2043 2057 25
2057 2067 98
2067 2071 11
2071 2089 18
2089 2091 88
2091 2093 26
2093 2106 31
2106 2114 95
2114 2132 37
2132 2134 95
2134 2137 13
2137 2148 6
2148 2160 62
2160 2162 91
2162 2183 60
2183 2201 80
2201 2225 12
2225 2236 7
2236 2257 80
2257 2266 19
2266 2279 7
2279 2296 100
2296 2297 57
2297 2309 86
2309 2320 37
2320 2337 38
2337 2358 52
2358 2373 85
2373 2376 45
2376 2394 77
2394 2402 81
2402 2406 51
2406 2427 97
2427 2432 58
2432 2444 80
2444 2458 9
2458 2460 6
2460 2483 85
2483 2487 14
2487 2492 66
2492 2509 78
2509 2511 4
2511 2514 12
2514 2515 64
2515 2519 6
2519 2548 7
2548 2552 58
2552 2564 8
2564 2567 44
2567 2574 68
2574 2583 20
2583 2646 97
2646 2653 52
2653 2657 53
2657 2669 54
2669 2671 79
2671 2672 49
2672 2682 68
2682 2684 79
2684 2697 56
2697 2698 92
2698 2705 70
2705 2707 25
2707 2722 76
2722 2742 48
2742 2749 81
2749 2753 82
2753 2770 74
2770 2772 45
2772 2776 49
2776 2785 94
2785 2807 85
2807 2824 57
2824 2840 7
2840 2849 50
2849 2878 54
2878 2885 93
2885 2890 55
2890 2894 99
2894 2916 66
2916 2920 1
2920 2921 20
2921 2924 91
2924 2951 34
2951 2955 65
2955 2957 51
2957 2961 98
2961 2964 86
2964 2993 37
2993 2994 2
2994 3008 70
3008 3015 15
3015 3018 80
3018 3020 14
3020 3025 28
3025 3028 16
3028 3048 48
3048 3053 38
3053 3066 64
3066 3075 65
3075 3082 95
3082 3103 27
3103 3117 33
3117 3142 72
3142 3149 92
3149 3180 95
3180 3191 73
3191 3208 40
3208 3211 36
3211 3227 40
3227 3252 40
3252 3262 14
3262 3273 16
3273 3287 78
3287 3301 35
3301 3317 11
3317 3319 13
3319 3344 65
3344 3350 65
3350 3355 73
3355 3368 15
3368 3372 90
3372 3394 58
3394 3432 43
3432 3456 33
3456 3457 53
3457 3461 46
3461 3473 77
3473 3481 87
3481 3493 96
3493 3497 45
3497 3510 74
3510 3514 29
3514 3515 71
3515 3516 45
