2080 1000
0 2 97
2 7 81
7 14 70
14 17 90
17 30 28
30 41 82
41 54 26
54 79 32
79 90 38
90 135 16
135 139 82
139 150 39
150 170 24
170 184 42
184 187 43
187 208 37
208 238 90
238 241 100
241 270 68
270 271 98
271 293 59
293 324 5
324 339 44
339 353 93
353 358 17
358 360 52
360 406 65
406 407 50
407 427 27
427 429 25
429 438 12
438 442 63
442 461 79
461 468 64
468 482 11
482 499 57
499 514 7
514 568 69
568 610 88
610 617 87
617 622 44
622 650 96
650 661 88
661 672 83
672 678 74
678 707 52
707 727 37
727 731 46
731 733 7
733 736 3
736 741 72
741 747 14
747 764 23
764 765 38
765 776 6
776 789 54
789 795 84
795 799 2
799 802 5
802 803 22
803 804 17
804 834 86
834 850 95
850 881 33
881 892 38
892 902 35
902 916 24
916 934 7
934 940 1
940 952 97
952 996 92
996 1022 6
1022 1024 39
1024 1090 25
1090 1091 34
1091 1098 90
1098 1138 48
1138 1142 27
1142 1155 6
1155 1165 62
1165 1173 77
1173 1180 22
1180 1188 17
1188 1264 11
1264 1294 41
1294 1326 24
1326 1334 36
1334 1344 4
1344 1372 68
1372 1405 48
1405 1407 21
1407 1456 64
1456 1457 55
1457 1463 55
1463 1492 5
1492 1524 79
1524 1548 92
1548 1578 61
1578 1587 5
1587 1594 69
1594 1598 12
1598 1605 2
1605 1609 33
1609 1619 1
1619 1644 23
1644 1660 40
1660 1667 90
1667 1672 25
1672 1691 61
1691 1702 44
1702 1713 85
1713 1718 7
1718 1731 76
1731 1733 57
1733 1753 70
1753 1757 5
1757 1771 48
1771 1783 10
1783 1807 61
1807 1817 40
1817 1823 51
1823 1895 85
1895 1906 19
1906 1915 94
1915 1938 31
1938 1952 1
1952 1983 66
1983 2038 83
2038 2054 7
2054 2079 6
1503 1713 96
365 439 4
1225 1725 60
914 1055 2
1069 1948 8
794 1497 58
739 979 48
1208 1362 22
979 1577 69
949 1018 61
1810 1979 43
1597 1686 55
301 631 16
116 965 60
434 601 32
164 1219 20
646 1980 29
1642 1994 11
27 991 95
808 1538 67
14 451 8
252 1560 65
603 1371 73
717 777 15
451 962 99
1540 1643 52
506 1150 37
154 940 42
273 1551 72
242 2037 8
402 1945 32
735 1219 62
5 616 71
370 894 13
1091 1863 30
476 2008 20
582 922 3
338 739 88
739 1631 55
369 886 70
1765 2008 9
628 1366 78
793 837 85
1341 1673 93
929 1502 65
19 733 16
312 1849 24
897 1423 78
1207 1727 84
1079 1211 4
497 933 87
1429 1937 99
134 1278 76
258 1436 63
1121 2044 74
882 938 8
299 554 31
193 1497 38
819 882 11
45 747 49
1360 1986 51
195 1024 51
877 1369 10
791 1185 85
49 1803 87
853 1493 77
77 368 81
86 553 52
949 1024 68
707 1777 87
470 1524 8
227 986 34
394 599 51
1633 1936 78
1344 2019 28
798 899 56
660 1925 56
504 951 36
41 1030 9
1088 1984 99
87 127 37
131 1972 80
260 1020 25
38 1489 10
1883 2015 43
140 435 87
452 850 68
1783 1974 92
1008 1765 65
806 1780 88
410 927 1
1737 1936 50
554 877 23
591 871 36
94 697 29
57 1795 51
138 821 93
10 1693 92
125 283 59
463 1094 37
137 804 82
827 1404 43
756 1002 80
1231 1586 52
1104 1839 69
200 1154 32
972 1638 5
985 1401 97
779 1003 24
839 876 24
6 1464 39
837 1266 54
70 944 92
130 633 66
769 2027 29
611 1367 33
800 1158 29
913 983 17
