1360 1000
0 4 73
4 12 37
12 19 95
19 20 42
20 27 58
27 30 45
30 31 21
31 38 7
38 52 49
52 64 99
64 68 76
68 69 11
69 79 81
79 81 77
81 82 1
82 85 32
85 88 15
88 92 70
92 110 37
110 111 17
111 116 87
116 130 54
130 132 48
132 138 51
138 152 2
152 153 93
153 164 86
164 170 18
170 175 59
175 179 98
179 186 64
186 192 90
192 193 81
193 196 14
196 210 6
210 217 44
217 223 75
223 224 91
224 235 29
235 248 95
248 264 86
264 267 49
267 275 26
275 277 31
277 288 59
288 296 5
296 301 49
301 306 38
306 311 44
311 315 30
315 323 37
323 334 67
334 335 33
335 340 90
340 342 79
342 355 50
355 356 3
356 362 46
362 366 10
366 367 15
367 368 53
368 370 23
370 373 60
373 376 73
376 382 64
382 383 21
383 393 11
393 398 91
398 400 41
400 406 46
406 407 11
407 411 53
411 419 60
419 432 84
432 439 45
439 442 35
442 445 17
445 448 99
448 455 59
455 463 58
463 465 44
465 471 61
471 480 58
480 483 38
483 491 10
491 494 2
494 495 37
495 502 49
502 503 92
503 505 66
505 507 81
507 522 53
522 523 20
523 529 80
529 532 68
532 533 45
533 538 8
538 539 56
539 554 7
554 560 87
560 563 68
563 572 29
572 574 30
574 578 88
578 586 13
586 587 21
587 592 52
592 599 13
599 601 5
601 603 64
603 607 51
607 610 31
610 619 61
619 626 78
626 627 96
627 635 57
635 639 70
639 643 45
643 646 36
646 653 83
653 671 67
671 675 1
675 679 19
679 681 97
681 683 14
683 686 100
686 699 49
699 706 85
706 714 63
714 718 1
718 723 53
723 724 66
724 728 69
728 737 75
737 739 79
739 745 20
745 760 44
760 765 72
765 771 60
771 775 28
775 777 98
777 778 76
778 779 46
779 789 85
789 792 19
792 793 17
793 796 63
796 802 13
802 804 24
804 807 50
807 825 25
825 842 59
842 844 82
844 850 96
850 851 52
851 853 1
853 860 75
860 875 9
875 879 100
879 886 85
886 898 33
898 901 86
901 904 51
904 917 40
917 919 57
919 921 66
921 939 82
939 944 20
944 952 48
952 953 21
953 956 58
956 957 3
957 960 7
960 965 99
965 970 49
970 973 29
973 976 92
976 983 63
983 991 40
991 992 38
992 994 82
994 999 9
999 1001 55
1001 1015 21
1015 1021 31
1021 1022 64
1022 1028 71
1028 1033 77
1033 1045 2
1045 1048 20
1048 1068 5
1068 1071 72
1071 1074 44
1074 1076 76
1076 1082 41
1082 1089 56
1089 1091 38
1091 1092 36
1092 1101 32
1101 1112 68
1112 1121 71
1121 1124 83
1124 1125 34
1125 1155 39
1155 1164 29
1164 1173 60
1173 1175 47
1175 1183 61
1183 1198 28
1198 1202 2
1202 1224 22
1224 1231 23
1231 1234 60
1234 1235 12
1235 1236 44
1236 1241 84
1241 1252 80
1252 1263 73
1263 1270 33
1270 1272 43
1272 1273 76
1273 1278 18
1278 1279 37
1279 1281 31
1281 1300 38
1300 1304 13
1304 1316 40
1316 1332 41
1332 1336 89
1336 1338 3
1338 1339 73
1339 1342 88
1342 1349 9
1349 1355 55
1355 1359 12
448 1086 69
143 946 86
20 1348 52
155 890 24
1057 1108 44
280 623 46
218 979 74
306 709 1
1269 1345 100
162 1010 27
435 930 12
785 1077 51
33 384 28
58 713 18
794 1161 54
225 915 18
154 206 26
270 935 54
9 1194 10
215 886 72
580 1165 12
920 1080 66
851 1162 41
117 968 100
445 573 51
707 1277 82
50 109 19
60 1317 34
13 855 65
473 608 19
388 1196 88
980 1263 15
761 1325 99
33 1198 14
293 1211 57
13 1340 41
755 1135 31
672 930 75
1019 1157 88
770 1136 36
51 670 53
237 792 98
9 230 100
125 761 23
73 890 72
127 135 33
237 571 36
367 1299 88
934 1041 62
66 908 3
642 705 87
535 815 51
443 889 35
1161 1166 51
314 1316 79
513 1287 3
566 657 5
346 922 70
545 1127 26
749 895 85
60 1164 39
313 886 24
16 188 45
237 719 12
339 802 65
1206 1295 35
250 841 62
577 1284 75
77 579 87
883 949 26
85 959 31
352 781 61
338 881 89
248 560 26
546 1106 33
312 339 15
201 743 22
566 1251 62
706 849 56
497 675 86
125 1159 25
419 841 65
679 776 74
200 393 30
220 740 91
914 1169 18
5 845 1
707 867 43
793 1243 40
959 1336 32
502 925 75
2 604 97
342 411 82
659 698 48
672 816 74
37 827 42
218 1048 47
1203 1359 12
591 865 81
729 825 67
606 658 86
237 1265 66
569 1286 52
186 741 30
1012 1201 9
53 470 68
238 939 3
135 788 75
401 421 57
472 827 33
233 751 87
329 1008 100
677 1173 26
722 1238 44
228 1218 3
326 858 64
91 1354 100
182 1255 39
838 1001 13
692 982 77
999 1142 46
250 564 70
478 630 81
885 1217 67
649 1033 79
151 853 9
606 1224 71
156 934 12
623 1213 79
121 958 82
507 689 3
267 626 29
552 640 51
64 757 65
284 1016 37
19 653 66
313 1172 14
728 944 52
183 1078 24
151 251 18
64 838 36
654 1325 54
29 562 81
228 994 40
106 939 75
25 544 40
56 519 54
1310 1326 49
743 1057 97
38 85 61
18 1274 68
594 1170 36
319 566 3
758 969 49
1152 1234 39
172 698 13
166 951 62
271 721 93
686 1018 59
548 1254 99
260 1055 12
263 504 39
95 362 31
117 1237 73
194 1050 86
874 1092 50
948 1054 98
292 310 25
1177 1273 80
802 923 26
341 477 2
371 1333 26
702 846 26
13 1219 2
484 1297 79
218 665 37
367 590 78
1186 1236 67
643 967 64
286 1138 92
212 374 79
67 412 45
1041 1073 85
620 720 72
871 920 25
17 535 24
39 1254 72
841 1057 87
171 1243 97
783 934 64
363 445 50
372 1145 22
288 1307 30
517 1116 4
256 614 52
247 964 94
678 684 37
965 1339 69
559 1229 54
300 824 51
275 914 73
261 966 38
267 621 4
386 1121 34
505 804 47
364 866 64
443 456 25
853 1230 49
112 953 32
533 883 39
497 698 80
780 1227 85
1067 1183 23
203 364 83
267 980 94
1143 1273 36
4 107 76
560 936 71
366 698 100
765 1219 77
842 1312 90
853 1278 61
741 1093 77
96 999 26
622 740 10
73 536 70
959 1303 21
407 809 10
247 681 43
59 767 20
69 93 31
624 1168 97
621 944 14
177 1320 5
461 727 69
947 1039 90
1074 1268 77
114 569 88
169 371 26
187 826 78
660 1283 84
322 451 13
739 1046 72
317 720 24
872 890 84
67 329 75
436 478 81
398 1106 38
161 1355 100
141 974 95
973 1004 63
193 362 74
537 1140 48
521 1207 96
158 331 31
90 1004 100
330 720 33
730 961 58
981 1328 88
163 499 50
844 1225 29
900 1293 16
500 861 28
20 643 75
764 891 15
145 1103 3
325 439 24
74 821 80
288 508 38
769 1107 50
295 900 1
853 962 90
248 769 25
484 1249 13
454 1090 59
721 1247 23
254 753 43
80 468 49
106 219 94
1115 1338 38
143 777 32
460 623 88
734 1296 60
259 840 29
508 1244 62
53 703 45
67 603 45
123 1325 55
450 647 19
4 523 1
911 1357 94
27 1032 21
52 1209 54
685 1227 47
20 407 78
343 1115 23
666 1015 22
92 959 65
554 947 23
178 545 59
