3440 1000
0 35 73
35 71 93
71 265 69
265 409 5
409 487 69
487 519 98
519 564 89
564 587 29
587 614 33
614 655 25
655 682 41
682 745 76
745 808 66
808 911 18
911 934 42
934 949 47
949 1106 50
1106 1404 73
1404 1456 63
1456 1597 26
1597 1652 60
1652 1661 38
1661 1744 97
1744 1767 91
1767 1859 51
1859 2059 52
2059 2071 46
2071 2078 8
2078 2271 3
2271 2456 96
2456 2576 33
2576 2617 39
2617 2665 28
2665 2717 43
2717 2776 64
2776 2813 8
2813 2898 75
2898 3022 81
3022 3044 60
3044 3073 22
3073 3078 58
3078 3188 40
3188 3222 27
3222 3236 39
3236 3336 68
3336 3426 94
3426 3439 44
802 1895 24
985 1922 70
2884 2972 91
401 2166 24
1275 2095 29
2155 2650 60
39 2341 69
1685 2259 60
841 913 5
1405 1546 19
449 3204 36
2071 2641 91
291 2520 74
289 1259 25
347 1155 23
3158 3178 11
2332 2588 29
2517 3312 68
259 1893 1
1650 2166 88
41 294 100
1369 2248 84
128 1375 20
1898 2603 5
822 2789 59
1008 1693 63
771 2114 31
793 1150 79
602 2644 13
242 671 64
56 3172 96
2874 3391 38
885 1847 98
637 784 90
447 1061 71
599 999 5
415 3169 9
1602 3163 31
118 2944 21
470 803 99
2590 3221 36
566 2610 58
1833 2726 54
1417 1505 7
21 524 57
622 1294 74
1773 2236 61
903 2347 96
1000 1642 61
73 477 20
867 2627 16
2323 2661 33
816 1753 39
1830 3339 36
2088 2215 77
1008 1127 40
1416 3411 99
2135 2430 11
2102 2616 63
1631 3412 81
512 1209 57
59 2090 36
2291 2856 61
933 1915 30
1678 1941 30
1992 3253 61
15 1538 91
949 2582 49
871 3011 16
2029 2615 17
211 829 33
2410 3049 63
2221 2610 28
1472 2677 32
623 1541 100
1078 1222 90
2854 2918 73
68 2087 45
2304 3225 66
73 273 70
661 1556 35
3121 3174 4
478 1316 70
594 1531 55
2803 2813 59
138 1745 28
630 2987 59
916 3284 58
349 554 76
886 3298 26
350 2683 96
768 1837 38
1097 1527 31
784 2530 27
719 2323 59
2747 3368 63
735 1422 22
206 635 47
1490 2312 52
2307 3321 76
248 2314 57
7 3095 1
2320 2620 93
2289 2326 22
2092 2804 85
1707 3393 74
694 2163 29
3144 3223 37
863 915 22
1445 2149 41
640 1971 39
2422 2486 26
517 3357 11
1075 3229 29
126 210 64
2078 2549 65
333 917 93
1025 1407 68
2258 2319 31
1012 1605 3
2417 2517 24
360 906 10
1242 1885 35
260 3020 81
2109 2955 36
381 1251 27
314 733 35
1100 2164 35
2447 2709 11
1377 1707 83
751 2595 85
1392 1828 23
392 2901 40
1606 2666 21
1747 3354 31
235 1704 91
623 1968 99
1308 2904 83
1776 2632 68
2438 2662 37
2383 2926 77
2988 3352 96
707 1667 29
440 2641 100
1758 2793 72
520 960 98
142 453 74
464 2208 13
98 1348 67
362 1656 96
859 1421 58
1378 1481 48
45 1073 88
1525 2221 23
1122 1769 22
2517 2865 58
572 2679 1
1641 2254 32
1799 2212 42
543 2782 98
636 1862 4
1055 1677 88
886 2339 52
1390 1448 94
1868 3381 61
1937 2022 34
2797 3093 20
1494 2974 21
2524 3203 7
609 3155 19
2803 3345 8
2368 2587 38
145 485 12
1422 2699 67
2038 2414 83
350 469 30
416 1159 91
1560 1880 77
216 1257 33
476 2170 5
170 3134 5
1941 2282 70
409 632 42
1956 2181 4
453 1876 82
483 1576 69
1125 2624 75
953 1460 89
2448 3378 68
2845 2990 97
1029 1064 80
357 1047 33
252 518 24
1265 2422 71
2297 2731 33
456 1547 80
1769 2779 26
1397 3177 1
561 753 26
2262 3339 77
2032 3236 31
77 2144 85
1836 3338 61
3047 3214 3
34 2273 3
652 1369 29
1072 2977 44
979 1402 29
1442 1946 15
2453 2971 49
456 3037 1
1328 2018 25
1184 1459 42
778 1187 92
884 2340 56
428 696 36
1322 3022 22
1354 2163 37
316 2140 87
531 1958 97
660 3331 4
171 3368 39
2122 2787 48
2424 2454 95
472 1304 63
1527 2161 15
754 2180 60
599 3252 41
1464 2205 61
1545 3302 47
893 3434 79
601 832 79
1319 2991 59
711 3132 74
423 844 62
152 1887 59
980 1565 29
1347 1418 32
1953 2746 17
937 2778 83
1208 2565 56
110 1298 83
1514 3158 26
896 2801 30
1522 2546 55
1556 3405 11
2928 3141 96
1794 1934 55
980 2790 54
3089 3118 89
1275 1451 63
2744 2943 83
110 976 52
2019 2515 22
1326 1529 12
1132 2276 13
3093 3305 26
1128 2558 30
1795 2819 19
1603 1784 41
837 2679 46
