2940 1000
0 5 9
5 7 4
7 68 4
68 72 5
72 74 93
74 76 78
76 88 41
88 121 58
121 133 78
133 143 82
143 159 68
159 171 42
171 176 8
176 180 8
180 192 40
192 204 33
204 208 66
208 240 52
240 246 20
246 256 82
256 276 89
276 279 13
279 295 63
295 301 39
301 331 19
331 341 88
341 343 47
343 345 34
345 347 73
347 398 91
398 404 80
404 414 66
414 436 39
436 447 86
447 452 88
452 470 65
470 498 91
498 521 55
521 551 8
551 587 31
587 666 76
666 683 66
683 688 49
688 713 12
713 747 20
747 768 64
768 805 74
805 809 67
809 816 97
816 817 25
817 831 52
831 835 62
835 852 23
852 853 31
853 876 69
876 879 82
879 912 4
912 1004 68
1004 1021 94
1021 1024 88
1024 1058 83
1058 1061 10
1061 1082 2
1082 1108 33
1108 1131 47
1131 1140 75
1140 1148 91
1148 1170 22
1170 1185 50
1185 1204 22
1204 1211 43
1211 1213 82
1213 1217 11
1217 1222 7
1222 1229 65
1229 1254 9
1254 1333 84
1333 1346 56
1346 1365 56
1365 1378 36
1378 1390 89
1390 1432 78
1432 1450 14
1450 1481 57
1481 1486 17
1486 1536 4
1536 1550 11
1550 1580 85
1580 1586 46
1586 1596 9
1596 1623 12
1623 1644 72
1644 1682 78
1682 1758 78
1758 1760 25
1760 1858 84
1858 1926 56
1926 1941 89
1941 1982 33
1982 1986 10
1986 2015 39
2015 2119 38
2119 2210 100
2210 2214 15
2214 2230 16
2230 2234 45
2234 2353 56
2353 2432 77
2432 2480 100
2480 2498 54
2498 2526 43
2526 2531 1
2531 2537 87
2537 2541 55
2541 2561 11
2561 2562 66
2562 2567 38
2567 2588 12
2588 2654 37
2654 2701 3
2701 2714 73
2714 2716 35
2716 2728 81
2728 2734 42
2734 2748 3
2748 2754 20
2754 2757 29
2757 2781 96
2781 2808 5
2808 2828 92
2828 2832 34
2832 2834 19
2834 2852 73
2852 2863 93
2863 2867 71
2867 2872 29
2872 2884 68
2884 2939 81
208 763 90
27 1839 21
1977 2849 82
878 1955 21
871 2432 45
1827 2683 25
1554 2364 52
1276 2314 60
174 1810 90
514 1737 94
706 2731 52
1173 2881 14
1525 2384 19
64 2417 72
1621 2172 11
1904 1987 32
1169 1707 5
2758 2871 73
1782 2775 7
1696 2918 57
91 937 88
403 2886 25
1933 2073 92
208 1697 19
1370 2574 12
407 2573 43
34 999 86
683 940 80
106 725 45
729 2284 10
1064 1957 70
852 1933 100
1056 1997 26
2413 2843 90
351 1927 71
437 2843 43
777 1820 81
718 1280 82
12 2902 17
518 2086 83
745 2901 75
565 1691 78
1350 1556 66
445 2896 82
1794 2906 2
1297 2366 61
1071 1956 44
2104 2129 85
117 499 70
915 1602 40
558 1654 40
18 2556 34
1396 2937 6
17 1652 91
563 1830 84
68 2189 48
1350 1865 36
24 2246 5
10 2499 11
1073 1250 63
1017 2034 10
774 2438 37
990 2410 17
1312 1333 87
1423 2171 18
670 1657 35
1709 2060 60
253 2596 46
927 1842 80
1787 2694 61
1321 2445 67
373 1407 7
2122 2249 45
517 2077 77
1115 2456 59
2364 2674 18
380 1898 63
1 1384 63
1232 2496 41
911 1069 22
714 2242 74
2002 2844 42
1045 1357 23
2241 2806 91
2114 2652 93
2057 2847 94
1049 1396 65
499 884 2
2741 2881 82
1780 2043 38
1389 1432 87
36 220 74
606 1643 3
78 1712 60
22 324 21
1262 1551 21
20 2516 3
2428 2525 78
393 2936 60
57 1540 13
900 1617 84
1652 2670 49
485 1122 68
43 1059 27
2162 2192 32
674 1173 66
884 2437 69
314 1424 60
1711 2527 55
273 2102 1
107 846 70
19 832 31
775 1753 21
791 1928 69
73 2602 27
1570 1745 86
1323 1566 91
260 1667 66
1180 1484 49
474 2482 82
368 2803 24
1850 2415 4
673 2375 17
1704 2319 40
806 1429 19
158 2396 38
1550 1891 24
2245 2874 18
1201 2214 25
122 2017 85
502 2273 57
1557 2099 42
257 1608 28
767 2478 71
774 1461 98
2014 2756 55
809 1057 51
800 2347 62
1903 2287 49
2112 2789 57
1131 2207 97
633 2171 32
618 899 90
2013 2938 52
34 1130 59
1845 2440 76
1038 1411 4
212 1050 84
740 1673 8
1493 2704 45
1171 1971 35
1931 2329 35
1637 2247 69
2024 2484 16
2416 2891 64
432 2269 96
1310 2599 9
1532 2839 89
664 1937 68
210 976 13
1460 2593 9
1483 1616 86
2388 2494 22
611 2683 69
111 1588 7
168 1089 17
577 2748 19
1764 2511 32
960 1125 17
1700 2799 82
22 300 10
428 2383 63
75 2440 5
2288 2388 3
584 1562 6
170 342 1
1025 2921 32
718 805 11
469 2728 11
631 850 16
7 868 31
1823 2713 43
398 2475 49
428 1131 69
1991 2486 17
1343 2276 42
2158 2722 18
563 2689 88
1216 1287 34
433 1224 61
1544 1688 82
2295 2330 89
266 630 87
1797 2075 49
353 844 20
464 669 32
914 1173 43
1908 2198 42
720 1291 90
430 2259 10
1550 2566 78
356 2451 9
161 627 11
810 2043 89
1784 2016 43
1049 1562 56
2674 2880 51
1103 1205 13
637 2528 44
427 1066 46
1264 1326 97
