500 9100
0 356 98
356 434 59
434 499 89
459 460 98
227 260 56
219 292 76
297 482 100
78 85 34
3 371 23
276 308 86
281 391 21
45 197 76
474 479 62
31 139 69
123 435 33
251 352 27
259 491 46
38 414 23
139 295 4
384 483 18
300 493 29
333 397 19
322 345 55
109 330 19
397 483 61
384 457 11
44 166 26
184 187 36
23 469 9
48 153 92
373 379 65
262 318 65
257 377 15
427 484 10
338 449 53
318 399 10
150 236 15
200 430 100
271 473 55
225 388 24
145 150 17
154 178 27
173 451 91
85 219 84
75 202 15
308 433 100
139 441 28
79 199 96
168 279 53
155 327 60
297 351 85
129 477 14
218 479 19
163 323 9
104 355 85
47 474 68
82 204 24
285 361 44
89 195 22
245 410 29
65 235 41
208 255 57
128 196 50
239 374 28
218 457 76
192 412 14
422 437 27
292 333 43
252 307 7
246 373 62
97 457 8
116 321 30
215 421 55
45 48 75
371 385 95
26 494 9
215 353 35
285 439 27
27 176 96
226 306 17
230 464 97
290 359 21
34 256 3
87 94 19
41 454 61
402 448 47
88 319 5
266 378 20
177 307 20
38 231 24
8 395 32
368 373 42
314 461 68
96 364 2
187 461 51
209 233 54
87 395 18
16 182 83
122 149 44
73 151 71
8 16 83
41 245 93
268 473 94
27 340 67
28 470 26
238 291 85
26 308 28
62 173 72
8 204 81
13 120 65
256 421 46
14 94 29
254 442 70
238 344 14
445 486 55
228 384 71
202 382 79
279 455 21
319 447 64
21 324 57
287 390 68
198 498 21
44 50 43
12 257 77
80 190 3
94 397 43
108 352 91
309 491 13
145 492 97
51 77 61
8 136 20
65 278 23
155 174 55
226 447 75
17 173 89
45 308 32
118 285 24
189 240 90
266 416 35
17 257 40
108 399 78
97 387 67
314 366 29
252 442 72
36 275 56
252 348 84
35 264 83
138 318 64
12 307 30
16 261 70
41 90 68
139 197 22
202 363 63
19 480 95
76 306 41
178 341 53
259 299 37
301 323 88
265 421 75
380 392 55
162 179 99
231 233 68
235 289 40
197 496 2
300 351 39
143 269 29
83 189 83
60 215 90
249 429 15
21 228 34
139 453 55
35 159 100
228 486 33
167 210 53
233 247 99
31 425 52
411 482 92
378 433 10
348 497 49
170 267 71
433 494 18
142 318 35
143 497 64
33 46 14
112 465 69
156 200 48
31 458 81
401 412 53
118 467 87
355 370 17
368 485 37
206 301 69
132 398 70
436 453 23
5 286 61
36 256 42
145 350 5
282 480 82
296 344 98
36 267 81
62 119 65
76 410 41
42 193 26
352 369 14
405 478 4
32 200 31
64 221 80
142 440 41
326 413 80
34 129 77
205 456 86
437 496 50
98 233 89
140 419 26
190 435 8
180 476 20
109 214 95
38 77 26
375 483 31
96 174 34
156 342 91
86 150 36
155 437 81
200 376 56
212 492 5
42 444 14
218 421 19
125 431 61
330 411 2
298 328 82
92 253 83
130 404 86
185 302 81
346 372 97
70 339 25
218 302 68
50 158 79
215 332 48
126 388 87
87 131 27
374 440 44
5 201 25
123 247 98
314 480 1
30 213 61
141 263 36
209 409 89
116 155 52
104 214 30
16 111 23
344 376 88
20 401 69
36 416 67
360 378 79
65 240 80
10 53 78
183 319 92
42 268 34
141 463 70
111 312 100
74 442 83
128 259 80
52 392 6
424 451 13
273 493 31
191 385 93
151 364 37
36 141 36
276 401 35
46 315 61
343 495 20
124 382 21
124 165 78
325 354 55
11 139 53
367 434 28
102 318 5
103 430 9
81 229 35
37 95 53
134 445 90
51 145 15
35 148 78
213 452 58
74 358 63
113 450 19
178 235 79
69 327 75
119 371 23
71 419 7
127 402 57
288 477 77
177 209 92
115 126 50
116 496 37
367 473 44
178 491 44
69 392 42
199 453 65
104 373 76
96 472 68
283 439 91
41 426 55
42 363 22
303 470 59
305 471 53
55 144 8
354 472 21
221 274 26
155 183 52
166 477 42
101 217 74
144 390 35
170 195 38
5 273 62
205 417 32
121 261 95
13 235 48
184 241 84
61 144 62
90 387 4
389 478 12
309 419 81
58 362 26
390 395 30
6 249 32
2 223 88
166 343 54
136 271 90
155 447 44
3 373 9
55 467 23
179 333 65
179 331 23
124 142 60
70 475 87
172 496 6
43 177 53
273 393 98
201 333 3
98 266 99
77 324 49
181 257 18
417 452 90
302 343 79
263 444 70
194 263 95
216 385 23
253 416 41
199 367 24
99 197 2
167 179 10
316 370 67
22 116 99
206 224 93
164 258 41
186 305 53
175 407 32
329 333 53
20 47 41
247 372 81
332 360 90
183 247 53
282 343 65
204 294 75
205 364 89
92 149 68
37 89 25
22 409 29
103 358 39
169 267 87
60 103 65
289 381 55
117 420 58
29 180 14
297 413 51
93 353 40
65 465 14
125 369 96
256 398 82
26 57 73
138 160 100
270 456 59
72 353 26
100 498 26
434 471 70
493 497 71
131 345 31
2 94 75
101 478 53
118 326 73
75 364 29
98 214 53
395 485 38
377 443 40
64 421 87
70 159 80
378 421 39
160 306 7
184 454 71
201 334 95
4 192 94
260 375 51
11 201 50
15 242 41
124 159 57
460 474 14
248 368 53
136 184 26
284 368 3
418 448 69
40 164 26
161 492 68
204 429 10
211 445 13
415 466 15
154 324 93
331 489 55
171 412 64
330 359 21
22 441 89
248 345 11
117 152 2
152 215 31
210 213 39
379 474 99
77 474 95
79 294 69
61 271 17
119 162 66
19 309 65
90 158 44
300 428 52
178 453 11
19 325 26
326 481 20
185 321 99
134 174 87
109 327 57
90 318 60
176 427 97
398 412 58
126 368 10
37 130 12
159 259 3
7 480 32
28 65 61
57 456 88
328 374 84
235 368 13
264 265 26
293 348 97
54 245 13
154 347 38
406 440 71
83 338 37
296 340 17
50 469 50
16 19 77
255 457 82
283 332 34
154 242 37
74 175 8
134 227 42
240 364 84
122 308 71
285 459 84
220 271 21
65 103 57
265 364 90
49 120 43
48 124 94
146 481 22
168 498 67
335 392 4
91 206 87
171 315 52
136 229 75
123 146 72
54 459 71
262 406 25
251 313 60
163 452 11
207 425 73
229 476 64
83 446 8
222 269 34
180 291 17
9 152 18
112 386 6
44 458 4
141 420 53
31 300 9
277 493 32
88 266 86
60 354 42
311 414 41
80 495 48
135 325 74
37 203 97
220 352 65
182 288 36
344 495 99
81 365 86
142 469 5
27 171 46
162 246 35
211 316 87
61 127 97
60 123 2
183 386 86
4 347 53
32 393 48
102 184 47
263 495 93
213 253 51
217 442 11
118 403 16
264 386 17
77 184 94
379 429 84
31 172 80
70 134 59
250 279 48
161 236 96
327 369 89
330 443 18
15 349 78
4 70 65
112 479 46
203 265 71
266 418 25
183 198 83
227 419 84
120 426 78
185 203 54
66 436 78
50 360 72
240 467 43
129 184 79
262 348 27
79 341 69
84 308 14
64 229 3
60 213 31
220 281 74
332 467 83
347 357 75
273 282 67
7 98 69
312 360 63
215 258 13
113 464 50
244 357 35
12 296 88
9 376 19
169 255 51
105 425 80
48 230 89
301 329 16
276 287 50
147 384 23
348 385 81
86 185 90
29 436 68
272 435 85
26 291 59
232 465 5
208 335 19
99 234 20
178 181 35
31 376 93
331 378 56
37 493 78
431 454 37
81 198 1
35 92 1
6 97 8
437 482 62
210 428 38
71 353 36
136 203 99
38 398 31
123 481 75
278 389 86
55 362 91
40 380 55
323 482 60
285 457 71
167 418 96
206 231 82
2 11 94
286 474 60
15 153 73
282 324 28
299 366 73
67 276 46
181 231 67
210 459 22
214 363 58
283 311 6
94 438 36
98 231 44
75 79 78
91 209 45
16 347 33
278 449 38
3 18 99
34 87 58
197 477 81
299 410 87
73 474 29
38 389 11
32 286 75
119 287 23
250 368 7
4 231 42
88 178 66
167 431 72
44 88 83
220 392 99
159 260 2
175 190 21
38 123 12
68 77 6
416 432 24
382 451 63
139 437 67
26 304 30
20 70 18
177 376 41
116 215 37
52 292 31
171 179 25
