500 25900
0 8 55
8 18 28
18 25 94
25 28 41
28 33 92
33 41 11
41 44 56
44 52 41
52 54 9
54 59 21
59 64 67
64 67 12
67 70 84
70 71 9
71 74 36
74 90 39
90 96 88
96 109 59
109 127 39
127 129 48
129 133 54
133 135 88
135 140 28
140 141 95
141 144 95
144 149 21
149 154 37
154 157 13
157 159 3
159 161 2
161 163 80
163 164 87
164 179 83
179 189 32
189 200 9
200 201 40
201 208 62
208 209 35
209 212 96
212 218 91
218 231 53
231 232 57
232 233 44
233 241 2
241 244 32
244 247 43
247 250 69
250 251 39
251 252 12
252 255 51
255 256 51
256 259 1
259 262 58
262 272 63
272 276 66
276 280 11
280 287 72
287 290 23
290 307 21
307 309 79
309 310 43
310 315 94
315 322 84
322 330 41
330 334 42
334 340 92
340 347 58
347 372 85
372 375 34
375 387 37
387 396 58
396 402 89
402 416 100
416 419 42
419 421 57
421 423 7
423 425 48
425 434 6
434 435 14
435 441 64
441 447 21
447 449 96
449 457 80
457 462 70
462 466 79
466 467 99
467 468 52
468 470 14
470 471 90
471 487 74
487 497 12
497 499 81
31 448 4
216 358 96
164 394 23
89 256 30
2 78 43
154 443 23
195 390 54
278 382 81
272 457 48
364 389 54
105 370 46
122 142 46
140 464 99
58 70 6
285 329 99
63 488 70
199 450 97
209 339 71
38 129 61
7 35 79
61 420 9
153 355 46
297 411 14
386 488 87
48 356 20
148 190 56
157 404 39
20 114 51
136 149 99
80 177 32
190 314 81
39 401 25
13 157 10
205 438 57
30 385 15
429 455 4
273 480 57
375 446 50
366 421 59
51 209 4
28 265 19
323 375 70
116 319 57
428 437 74
13 114 76
24 275 15
138 171 88
185 477 11
75 334 13
33 236 24
140 368 80
190 280 34
148 238 99
282 431 70
10 269 45
135 219 91
67 199 68
85 287 95
132 438 39
170 458 73
262 420 51
181 405 41
58 200 19
329 480 9
45 74 44
277 361 97
20 34 6
43 497 60
242 314 95
57 407 76
475 494 5
276 310 86
14 428 43
307 335 74
16 303 97
127 433 69
29 192 78
392 435 71
56 182 56
199 459 90
14 115 95
216 265 4
7 332 22
175 380 11
259 268 13
263 268 12
208 365 84
8 215 40
152 312 96
197 451 5
375 427 4
176 279 69
241 481 6
377 450 38
302 308 74
119 472 41
323 470 83
238 408 72
17 146 11
231 470 99
106 225 8
56 291 65
48 122 51
51 373 79
127 321 95
8 285 15
58 424 66
298 497 14
183 215 14
45 263 6
117 193 36
93 185 96
234 338 31
311 476 15
45 308 32
278 380 43
118 489 80
346 453 80
151 325 63
297 352 63
95 202 46
173 229 79
63 128 67
368 439 27
385 462 83
71 335 2
436 480 40
71 398 62
190 458 77
204 455 62
1 275 16
219 410 49
236 307 83
24 394 31
24 42 45
261 348 44
145 356 39
314 420 16
141 320 61
284 342 16
230 308 37
226 379 12
197 367 27
132 192 100
235 481 76
203 467 35
185 382 87
87 279 90
78 131 32
309 319 12
18 269 25
11 189 37
61 483 45
258 447 15
367 450 32
107 119 96
158 454 97
94 394 12
245 434 65
448 469 69
9 361 69
107 116 52
252 370 42
380 396 11
29 250 12
156 289 69
261 481 7
258 494 94
316 322 95
354 455 14
197 305 15
387 445 14
181 390 90
386 421 70
410 444 12
169 394 40
329 449 11
373 449 24
200 308 71
120 435 16
44 181 96
162 205 29
223 283 80
159 237 39
231 294 9
404 420 49
350 389 33
171 374 85
38 361 70
98 108 65
51 444 41
326 406 64
324 354 44
89 201 63
290 400 61
444 483 50
117 171 50
363 467 40
170 171 93
203 248 13
56 86 85
256 294 15
156 473 70
373 386 58
173 260 36
68 457 25
63 307 92
403 466 33
252 476 53
96 430 96
33 404 27
325 339 40
236 401 100
234 264 76
283 289 79
119 270 9
1 405 28
334 402 36
67 153 16
33 94 27
160 330 65
366 494 39
121 276 55
375 391 51
269 316 19
285 391 62
312 451 52
96 421 87
244 447 69
54 260 22
253 315 79
0 471 70
128 297 15
221 380 88
102 461 70
199 495 58
170 236 58
240 493 87
15 216 38
176 208 9
217 387 15
183 235 62
65 350 22
302 474 96
89 238 70
