500 10100
0 4 48
4 6 20
6 28 19
28 35 55
35 36 42
36 50 75
50 52 92
52 71 90
71 73 81
73 75 77
75 98 90
98 105 44
105 111 97
111 115 73
115 138 56
138 140 96
140 144 6
144 148 64
148 157 64
157 159 48
159 180 77
180 181 24
181 198 9
198 199 13
199 201 44
201 207 4
207 210 59
210 235 92
235 237 93
237 266 75
266 276 24
276 280 17
280 285 73
285 289 99
289 291 16
291 293 50
293 301 68
301 303 76
303 307 68
307 323 19
323 330 84
330 336 29
336 340 8
340 354 48
354 366 22
366 398 12
398 399 49
399 427 76
427 440 76
440 447 81
447 450 95
450 452 4
452 465 80
465 466 60
466 475 54
475 478 70
478 480 67
480 488 59
488 492 32
492 499 71
122 490 11
9 435 100
167 306 94
14 449 70
192 361 13
41 385 5
109 232 56
268 372 30
89 369 12
322 477 9
311 455 9
123 429 89
68 298 51
163 190 9
91 482 21
93 250 18
353 395 21
231 288 31
26 95 28
294 363 10
143 278 76
387 428 78
413 443 11
309 419 62
106 337 21
154 168 83
172 305 16
29 378 57
196 212 64
235 451 61
21 146 9
24 393 11
83 172 9
2 477 19
98 306 77
40 180 2
215 497 35
389 473 44
125 330 66
49 440 76
143 475 100
232 426 2
32 360 5
134 399 7
12 18 28
419 423 49
92 493 75
267 364 7
244 487 54
81 270 3
58 281 27
200 321 4
337 476 2
198 497 76
141 156 37
459 493 3
54 124 94
67 125 22
79 179 53
98 254 30
146 420 68
369 409 51
295 394 6
314 339 75
182 429 82
241 362 30
13 144 64
172 472 45
251 310 49
284 433 75
436 469 39
5 477 69
341 470 17
31 53 29
180 316 19
265 353 64
117 434 49
270 316 45
28 201 46
47 170 73
92 151 19
18 356 64
318 462 68
137 186 58
140 279 99
135 453 15
72 148 61
202 335 60
7 383 14
41 410 3
160 447 72
5 96 44
127 269 26
16 314 14
216 498 76
46 269 16
292 309 87
115 236 15
67 156 94
157 459 86
86 381 93
186 337 97
348 390 17
213 274 83
85 499 27
64 177 38
230 386 20
72 415 57
23 463 6
181 357 4
227 297 5
376 430 18
230 495 81
27 472 51
4 245 97
23 271 69
136 284 97
252 396 49
239 417 53
129 298 39
30 121 50
8 12 78
39 330 22
225 364 74
77 240 68
31 62 30
437 488 87
9 386 78
40 84 62
180 224 60
133 322 65
175 423 17
37 412 32
382 454 61
348 412 21
255 347 81
167 296 72
38 246 62
385 399 75
136 407 71
67 161 23
80 355 60
114 377 83
42 481 23
16 92 39
15 484 55
147 252 88
147 208 8
467 487 4
33 123 63
150 235 55
181 212 59
211 277 15
283 470 10
36 115 48
315 447 12
238 426 57
162 379 92
212 407 14
25 374 69
23 64 56
103 180 9
136 359 18
155 184 60
326 330 13
64 187 62
52 136 3
