500 5500
0 59 50
59 104 1
104 105 54
105 138 65
138 178 83
178 204 10
204 207 95
207 220 83
220 223 68
223 230 1
230 262 21
262 270 35
270 347 17
347 399 87
399 417 17
417 478 65
478 493 28
493 499 66
462 473 53
47 345 47
442 463 6
286 430 91
77 204 55
6 18 16
46 260 23
459 492 62
89 113 57
442 472 67
127 418 5
358 427 11
42 137 16
337 386 26
296 312 35
87 450 69
216 329 40
188 350 14
400 403 47
155 370 17
218 463 5
33 249 93
168 270 96
143 325 61
51 297 99
77 173 76
192 367 6
244 354 81
43 367 76
29 258 49
274 352 55
38 155 78
9 343 22
169 423 80
311 423 69
246 468 11
154 156 94
126 162 78
142 278 92
37 349 94
437 482 90
317 411 66
179 424 19
233 272 51
168 493 35
9 186 26
445 447 52
405 426 52
42 228 22
184 385 55
10 354 32
237 291 74
128 225 75
291 340 35
5 76 64
20 307 98
90 431 80
333 392 51
376 441 91
53 339 72
11 297 26
37 491 21
352 372 91
228 405 43
4 386 70
80 123 26
456 498 72
126 144 89
293 422 83
68 177 68
54 303 13
189 215 90
181 415 65
198 332 9
48 79 70
102 323 84
49 92 53
163 295 50
320 329 2
352 472 40
7 170 68
133 390 32
266 424 41
119 133 12
70 109 11
15 265 71
173 422 90
180 197 37
256 391 6
9 288 83
328 337 51
322 438 40
81 440 84
70 223 39
170 459 70
165 358 83
49 477 67
17 437 45
113 486 29
76 197 81
81 250 77
329 470 15
53 164 38
59 342 30
190 396 26
82 343 10
243 372 32
168 305 48
128 246 22
26 91 46
422 483 63
251 434 2
268 437 58
313 412 15
15 363 6
245 466 25
336 344 66
156 365 62
62 382 25
61 173 76
218 390 65
108 425 20
19 152 63
180 404 3
370 390 100
163 186 69
84 353 41
241 245 14
98 274 41
82 112 70
97 469 84
20 492 50
139 208 45
135 267 42
49 297 86
217 401 88
479 493 75
247 255 48
387 499 46
33 46 39
274 332 39
6 321 81
260 394 61
55 406 11
60 272 82
258 410 75
65 110 7
325 456 28
275 445 1
96 228 91
181 315 77
13 401 80
248 385 66
148 309 64
122 278 43
104 128 34
125 304 34
168 276 16
267 390 60
95 460 71
15 333 52
92 363 91
286 426 32
281 379 15
171 280 54
196 255 62
103 294 29
298 339 23
283 352 40
149 432 57
199 314 76
22 148 39
364 392 5
46 143 42
318 365 15
5 488 68
309 367 91
114 185 50
156 300 79
169 426 71
77 227 64
318 417 82
316 328 20
169 416 44
141 308 13
411 464 70
99 144 51
453 476 23
215 327 88
178 209 20
177 451 63
109 298 51
265 439 45
234 359 43
248 370 22
281 292 31
226 382 80
93 274 96
24 38 86
29 140 11
63 171 82
178 258 77
142 363 70
235 488 12
120 477 35
81 399 51
152 262 45
10 169 7
42 266 16
296 415 8
47 310 25
239 424 90
59 233 73
86 218 58
306 327 2
32 240 40
167 255 50
55 172 3
45 132 76
144 226 18
136 247 19
118 304 87
412 436 39
34 113 82
293 482 44
456 477 34
168 212 90
60 119 94
352 490 93
128 370 62
125 153 44
232 352 37
330 457 88
79 236 34
210 470 62
72 492 67
126 428 30
67 256 30
254 362 88
114 220 73
289 365 31
95 248 3
227 333 43
245 394 4
322 347 75
260 371 37
319 469 22
32 49 58
264 401 5
204 281 32
1 319 70
63 310 3
380 448 88
138 293 35
22 171 85
222 395 51
123 218 62
65 387 64
152 157 84
114 369 14
18 365 97
408 461 26
100 366 70
227 325 33
169 394 48
202 348 37
245 453 72
319 494 38
58 99 93
112 231 51
17 349 38
284 469 21
421 425 98
248 368 48
194 486 69
277 317 24
3 242 56
27 264 7
71 492 73
369 407 6
108 112 90
375 436 96
347 426 51
206 464 1
89 200 96
311 315 54
289 447 87
12 490 84
189 439 45
387 410 18
121 255 58
150 183 56
169 217 33
80 369 59
252 415 18
301 379 31
247 336 87
175 376 19
54 320 56
107 420 36
137 444 100
91 439 12
103 209 27
150 268 66
271 479 75
354 393 82
303 409 90
111 314 19
156 405 78
176 469 4
211 487 34
102 189 38
288 451 53
10 269 98
442 452 43
350 423 8
143 294 66
261 287 88
8 367 39
126 263 70
73 343 89
141 440 28
386 408 60
83 194 64
255 406 84
11 162 21
307 373 25
2 330 98
26 160 37
18 252 6
3 392 15
64 352 7
80 408 97
58 109 70
256 344 78
128 344 41
40 82 53
373 476 35
69 439 89
114 317 12
253 458 18
311 442 84
47 195 98
32 182 67
187 414 28
178 391 100
251 270 7
154 381 52
111 468 54
86 193 18
148 364 89
122 388 93
150 337 22
21 95 40
40 476 88
289 422 83
273 461 12
131 277 40
329 351 100
181 443 3
319 417 97
228 399 39
30 456 27
55 304 23
17 259 18
144 450 91
81 276 6
53 137 49
217 282 35
227 354 1
243 430 65
7 318 79
51 310 50
58 273 74
165 227 99
38 226 1
177 303 70
53 485 55
108 147 97
101 327 4
234 266 57
14 15 31
253 377 99
22 285 75
122 288 73
179 180 5
226 471 75
58 85 54
275 456 2
319 351 14
164 420 66
159 427 94
239 372 46
308 370 91
80 383 17
330 380 38
28 50 52
228 465 92
436 493 66
17 361 50
98 485 99
83 427 1
83 123 54
118 499 34
285 447 58
200 244 7
290 498 41
156 164 64
177 221 66
74 265 79
217 375 96
301 358 27
88 175 35
96 353 3
175 240 14
73 402 20
43 245 30
83 124 20
176 299 42
270 496 64
326 456 61
143 363 51
164 364 78
80 415 38
89 258 62
181 238 92
263 374 93
298 391 64
218 409 51
144 355 51
86 328 89
148 301 63
1 101 92
50 261 36
276 277 65
452 497 5
72 305 93
62 340 75
176 253 76
297 301 49
58 235 23
64 466 35
273 437 41
368 385 93
104 341 89
409 417 60
7 98 12
341 451 13
