150 1900
0 39 13
39 101 80
101 47 43
47 11 50
11 131 16
131 129 16
129 104 5
104 148 96
148 1 38
1 146 74
146 59 28
59 46 71
46 127 90
127 109 27
109 94 11
94 89 12
89 134 72
134 48 80
48 97 100
97 98 20
98 12 74
12 74 92
74 78 99
78 145 80
145 142 49
142 86 57
86 62 49
62 13 52
13 53 64
53 149 5
116 135 85
30 54 51
125 8 62
30 72 23
31 20 68
75 86 46
64 96 27
7 145 99
81 96 77
49 118 94
72 87 67
12 110 11
127 26 56
20 22 96
128 74 99
124 99 57
37 6 72
61 3 19
141 82 11
87 44 5
33 55 76
29 131 32
136 37 83
54 62 74
133 31 99
141 94 10
102 104 27
24 22 14
112 89 28
35 71 59
47 111 54
120 37 6
124 129 59
72 11 3
148 25 17
14 12 4
45 146 24
65 138 79
50 125 69
121 61 10
108 6 37
116 129 29
99 44 77
31 105 84
60 106 35
63 41 54
58 4 77
37 123 44
58 146 86
30 46 42
24 81 27
87 15 65
85 55 83
107 97 21
116 29 99
81 80 54
92 8 19
123 37 5
121 18 94
100 93 34
91 20 82
35 112 28
90 89 68
39 31 65
81 135 75
60 83 66
146 121 76
121 66 4
83 26 20
93 146 99
78 127 84
8 129 29
61 88 73
50 36 33
97 36 79
121 16 49
148 2 28
39 72 54
70 149 73
68 71 56
80 107 10
91 119 70
79 117 7
110 55 3
106 116 3
66 82 49
81 14 90
35 38 71
87 76 69
43 139 72
38 148 1
139 121 31
148 130 42
1 23 80
46 113 15
129 118 93
69 84 51
104 3 88
134 37 69
28 15 52
36 1 1
131 89 78
97 57 63
120 11 9
70 115 10
96 61 57
34 8 43
97 40 28
79 96 28
32 78 12
39 69 41
61 34 60
129 145 100
144 92 82
48 118 26
75 40 56
74 50 85
63 81 2
148 57 72
141 63 40
117 27 59
124 69 21
9 147 29
13 114 11
103 85 72
97 131 80
84 87 20
127 83 21
17 114 51
75 28 47
83 125 74
87 143 45
84 130 80
47 128 28
52 129 72
69 39 16
104 122 44
43 111 85
8 69 42
122 24 31
44 137 88
16 96 3
133 37 96
62 80 12
16 12 71
91 17 31
141 1 86
25 72 92
70 54 86
19 15 60
7 35 53
12 147 56
143 30 63
49 132 85
90 138 70
41 91 35
108 30 9
92 18 86
34 135 87
52 103 38
66 34 59
15 142 26
32 111 10
136 120 31
77 36 82
24 72 36
148 19 62
56 67 6
103 77 94
88 42 37
124 14 65
22 65 70
82 30 29
123 97 38
84 132 97
50 61 8
13 72 50
15 66 52
3 21 32
129 110 29
91 14 40
24 98 92
50 38 22
3 9 67
11 53 39
135 143 88
119 75 43
31 108 51
146 28 56
138 2 42
88 147 52
100 17 67
117 114 98
31 47 4
54 63 19
64 35 46
89 145 63
72 28 9
100 14 71
143 121 52
13 77 33
46 137 86
28 94 13
28 71 3
88 117 66
44 83 51
29 8 46
2 105 23
35 131 56
75 6 7
131 41 23
117 34 33
37 97 51
13 76 56
81 2 51
89 61 70
117 87 5
30 78 34
139 97 71
89 69 25
