500 37900
0 1 98
1 4 65
4 8 40
8 14 33
14 19 79
19 23 86
23 30 64
30 35 83
35 49 29
49 53 8
53 58 92
58 63 52
63 78 72
78 80 15
80 81 51
81 84 93
84 96 11
96 97 44
97 110 38
110 115 90
115 118 63
118 133 14
133 141 47
141 148 77
148 151 72
151 152 77
152 156 36
156 159 21
159 164 57
164 171 52
171 178 96
178 193 54
193 196 19
196 198 52
198 202 94
202 204 76
204 209 97
209 211 53
211 215 93
215 234 45
234 235 4
235 236 78
236 247 10
247 253 6
253 271 12
271 281 2
281 284 99
284 286 60
286 313 12
313 324 28
324 326 39
326 334 44
334 337 42
337 341 26
341 343 74
343 346 74
346 354 42
354 361 21
361 370 57
370 371 28
371 381 83
381 418 97
418 419 94
419 421 43
421 434 99
434 450 57
450 467 22
467 476 57
476 483 56
483 487 46
487 491 85
491 499 3
174 472 74
80 139 85
318 421 95
286 463 84
38 242 23
85 409 74
182 451 11
24 248 78
219 275 61
8 193 92
104 303 5
121 386 18
172 203 86
348 401 12
79 326 79
65 116 91
23 275 97
93 157 88
33 46 54
55 301 54
325 343 3
67 375 78
57 142 40
148 395 8
63 419 9
15 481 74
189 314 70
7 370 93
64 221 71
66 460 87
3 152 65
33 272 51
84 105 4
239 322 54
54 395 73
121 457 18
29 56 30
72 191 19
151 312 37
462 488 55
368 486 13
240 260 93
8 461 92
11 289 48
284 375 18
237 301 85
174 326 64
87 155 43
147 444 13
69 465 52
159 345 88
29 261 99
316 358 21
124 473 30
194 257 58
25 468 23
362 499 25
153 364 40
237 361 71
86 122 59
241 257 63
126 313 28
168 254 9
98 135 62
36 485 1
132 299 97
265 438 26
156 394 51
272 350 48
466 468 52
455 470 67
220 266 93
166 427 52
124 428 94
314 381 43
269 398 69
256 481 64
274 486 37
269 320 82
122 225 84
227 371 60
128 377 73
248 492 32
190 485 73
242 441 65
273 459 21
53 111 12
467 488 61
35 378 3
88 393 59
254 463 23
132 169 41
103 381 17
141 287 100
250 471 28
63 166 85
292 308 61
258 316 74
105 230 9
164 467 88
120 162 2
124 192 12
235 406 5
98 217 16
42 279 2
45 104 71
332 379 25
316 469 83
39 49 18
193 344 38
218 407 36
253 386 99
369 488 69
335 466 19
169 247 74
6 362 45
22 189 90
25 447 8
111 241 72
