500 14100
0 1 4
1 42 66
42 54 77
54 116 92
116 184 78
184 187 58
187 198 20
198 216 48
216 228 44
228 279 48
279 285 78
285 307 58
307 328 11
328 377 90
377 405 83
405 447 22
447 460 96
460 470 2
470 499 42
168 225 19
289 367 66
185 210 96
24 321 98
223 358 74
310 461 25
24 160 62
297 457 100
36 372 98
151 242 56
301 317 90
84 121 99
324 351 99
159 477 3
57 60 15
24 460 15
142 305 44
265 319 72
77 345 87
294 468 83
98 134 42
313 367 30
351 448 12
380 443 22
207 374 35
93 383 82
96 351 69
312 414 91
417 493 59
116 141 35
354 379 25
1 440 42
357 468 78
126 227 18
139 400 27
258 313 69
143 485 36
150 229 67
379 409 40
63 232 52
313 338 18
294 444 3
249 353 22
441 449 12
299 347 36
298 463 98
160 430 53
63 270 57
82 83 41
124 272 28
74 188 82
209 410 88
265 324 48
132 468 91
45 233 89
352 392 1
62 229 13
176 451 96
241 307 21
201 213 48
6 396 57
20 181 22
280 410 27
198 271 90
195 488 19
49 265 83
375 437 80
161 440 17
156 212 38
49 80 80
9 320 22
42 254 68
243 323 52
103 147 89
241 451 41
117 267 95
84 474 79
25 185 86
232 455 55
29 160 61
259 414 92
30 241 35
325 410 69
2 419 25
244 483 91
246 465 53
213 303 64
417 425 14
171 184 69
209 220 50
178 426 81
59 298 60
224 262 26
119 293 36
50 266 17
240 312 6
90 93 29
161 285 92
168 381 50
82 117 74
280 317 11
175 284 3
114 448 29
220 356 14
7 37 9
217 245 10
22 39 98
450 488 3
337 488 76
265 380 8
310 477 8
250 399 36
67 409 81
56 232 23
14 258 33
104 209 33
318 483 47
280 454 13
312 338 18
123 473 50
249 325 49
272 422 5
106 181 17
73 375 67
276 289 82
188 370 76
195 365 48
422 464 87
344 466 21
301 312 15
178 231 48
195 367 35
203 379 68
121 277 64
236 316 93
43 359 26
209 379 75
388 476 2
32 387 10
324 370 41
377 428 35
318 353 79
428 490 60
42 177 19
173 395 27
86 231 21
185 387 58
290 487 77
146 165 92
444 497 63
298 335 62
86 201 20
73 214 47
86 228 84
61 268 34
65 179 57
42 222 52
124 311 33
19 216 29
181 320 96
23 88 82
114 496 52
281 416 80
84 378 27
126 309 96
104 283 18
41 141 10
42 441 72
157 300 49
53 162 53
79 416 88
406 445 100
113 436 46
340 456 84
301 421 36
261 396 38
164 303 100
189 410 86
305 385 57
111 320 52
27 319 95
90 316 2
27 354 86
24 432 54
155 435 75
154 308 4
150 224 35
326 423 3
266 414 81
180 360 12
69 423 63
86 441 29
155 266 39
197 211 78
79 207 16
207 464 65
93 309 32
221 373 81
312 451 89
253 440 76
83 250 63
121 324 63
113 466 53
300 355 76
228 266 64
34 61 44
198 218 58
240 395 23
12 342 38
202 392 51
200 364 79
138 449 63
28 397 87
179 324 57
100 197 29
227 468 85
114 135 22
9 234 80
149 341 71
131 408 20
12 131 4
247 361 35
146 192 32
27 274 49
114 153 29
38 106 79
28 430 28
191 435 70
7 301 50
52 275 43
84 398 9
215 324 6
28 473 90
361 480 50
60 177 13
199 445 67
92 450 41
105 394 98
184 373 29
186 435 53
157 267 67
19 180 41
45 421 71
47 185 25
92 469 73
73 396 94
183 382 38
175 471 7
162 346 90
21 225 38
173 426 89
74 441 35
96 264 36
442 456 24
235 430 21
202 378 99
97 382 91
29 353 62
86 153 76
20 65 91
345 365 95
268 356 77
60 181 10
93 252 46
57 290 29
266 355 64
139 420 99
307 423 87
200 211 25
331 493 8
6 233 16
164 410 3
64 141 72
299 363 24
238 485 41
83 122 42
432 489 3
396 458 81
270 386 83
167 317 64
52 85 48
288 293 99
143 341 11
236 324 74
151 169 15
368 375 26
172 251 55
159 350 99
105 304 56
172 242 79
343 445 8
101 290 57
14 469 6
312 348 70
106 402 59
347 405 97
273 421 61
209 420 80
134 259 19
384 455 81
72 488 46
32 191 7
39 334 95
103 369 48
323 481 44
55 294 9
105 481 56
208 221 4
14 57 39
124 324 63
252 498 53
177 375 31
399 491 65
0 228 93
321 448 64
192 381 57
24 400 29
350 400 46
457 476 21
73 394 71
464 468 49
44 361 11
402 456 55
22 107 85
84 304 16
133 183 14
239 477 44
200 442 87
382 429 49
29 119 16
151 372 56
202 226 99
46 293 44
101 243 67
22 354 60
305 365 43
173 333 91
336 455 100
408 467 5
147 344 50
17 352 50
275 445 16
40 78 16
22 294 80
248 430 19
107 409 53
186 281 3
37 242 87
281 409 86
370 382 27
142 374 10
11 378 98
291 453 91
127 196 45
216 491 81
