500 23300
0 37 79
37 71 47
71 82 75
82 117 67
117 129 95
129 134 23
134 166 22
166 175 65
175 176 4
176 179 41
179 183 6
183 243 14
243 254 4
254 256 97
256 273 28
273 277 28
277 278 61
278 280 37
280 312 3
312 330 30
330 334 54
334 337 26
337 350 43
350 351 2
351 360 25
360 379 97
379 381 59
381 406 11
406 417 94
417 455 52
455 473 7
473 497 50
497 499 40
69 98 76
150 323 24
286 400 67
94 153 33
18 366 35
176 233 90
170 272 88
191 483 59
130 234 29
139 429 56
209 442 17
65 422 2
146 484 72
2 14 61
210 420 16
86 218 1
118 187 13
166 243 17
95 398 33
230 423 15
80 335 18
15 448 13
305 490 98
110 316 65
389 442 35
150 391 93
174 480 26
212 223 98
310 363 57
332 476 7
203 317 40
115 285 57
210 406 62
149 485 75
139 140 32
316 326 15
109 308 93
292 420 11
290 336 4
102 261 2
1 87 33
243 477 99
439 477 17
49 422 27
6 132 57
195 305 59
282 390 81
300 468 87
146 163 91
131 461 91
243 429 21
59 195 50
16 463 39
343 367 70
2 499 12
15 277 63
297 343 53
90 264 49
298 410 80
219 416 91
223 359 22
179 254 16
159 388 15
114 385 26
73 441 72
89 301 10
20 135 41
29 268 93
162 424 33
277 327 37
74 324 48
346 379 64
48 136 97
140 403 1
63 131 99
74 106 70
329 439 35
226 439 64
9 102 75
221 316 3
182 465 31
283 483 3
2 416 51
137 499 16
319 443 80
419 468 66
7 79 42
15 251 53
96 295 62
11 144 49
403 454 67
114 252 52
144 324 85
83 260 62
157 428 49
7 27 57
461 487 63
96 206 47
88 361 74
67 150 37
394 483 96
139 495 18
103 295 16
156 236 41
332 384 26
282 317 95
326 408 91
331 404 20
292 359 30
257 455 39
189 325 41
40 59 59
142 329 58
288 490 36
236 488 16
246 299 60
84 389 23
193 332 97
47 305 98
203 470 88
6 171 9
447 468 8
235 423 43
60 215 59
59 370 68
428 456 87
201 329 100
101 372 31
193 346 45
52 456 89
80 232 30
285 345 55
178 358 73
12 265 7
137 324 33
238 430 74
312 482 56
86 342 56
27 312 16
148 442 5
134 469 46
15 230 79
130 311 89
218 280 51
107 311 38
351 457 58
40 446 23
14 186 77
72 468 89
142 317 37
46 414 37
241 275 32
210 348 42
30 190 26
115 314 47
49 374 30
311 486 74
200 469 30
308 346 15
56 463 18
68 213 90
36 90 5
270 460 4
141 186 87
218 240 53
51 107 63
97 468 78
242 493 73
408 436 69
100 468 97
213 338 61
386 472 70
98 411 51
33 70 59
187 312 32
84 354 41
106 140 97
265 476 7
299 390 42
112 474 20
3 86 11
61 328 22
260 313 45
29 375 21
60 490 78
284 424 68
