150 1100
0 52 29
52 115 30
115 140 81
140 27 85
27 73 5
73 97 65
97 33 12
33 79 55
79 63 49
63 143 9
143 1 16
1 8 77
8 50 10
50 148 18
148 76 58
76 13 72
13 103 30
103 24 2
24 78 71
78 7 46
7 16 43
16 109 15
109 102 81
102 56 82
56 138 3
138 34 15
34 117 4
117 11 36
11 137 29
137 149 89
130 72 3
9 27 23
72 127 9
11 49 55
112 77 34
90 70 21
136 4 85
111 3 84
122 136 37
54 11 49
108 55 48
128 19 32
129 83 86
149 65 76
6 67 49
99 34 38
29 117 92
109 39 16
37 73 71
94 121 38
1 105 85
125 59 3
54 69 41
134 118 49
32 107 51
54 98 44
110 13 87
73 135 38
134 139 57
28 94 19
52 140 99
85 110 20
66 90 78
20 82 1
89 7 98
63 118 75
149 88 17
110 93 97
125 108 18
84 141 87
28 115 40
35 127 27
20 11 59
10 61 40
143 74 39
20 60 46
120 136 2
65 108 13
120 83 93
76 14 45
60 117 5
35 62 82
96 94 18
114 74 7
44 81 72
132 136 1
120 40 34
20 147 93
105 3 94
94 52 13
69 82 27
35 18 39
105 122 3
102 94 67
118 39 67
118 85 5
103 75 69
84 10 5
71 56 75
131 88 28
121 129 53
61 18 49
102 93 89
127 123 21
73 48 38
116 87 60
60 114 82
110 113 23
43 32 31
72 9 40
132 87 34
148 6 79
78 20 57
75 113 76
11 89 53
4 87 6
125 54 76
87 77 18
97 93 74
32 103 11
128 120 60
91 54 11
96 45 48
133 84 57
52 83 74
102 130 59
141 72 100
146 5 34
39 115 80
67 25 28
145 61 96
8 80 31
147 13 7
65 55 46
42 134 52
139 148 11
2 71 9
15 141 17
96 142 19
12 55 47
74 4 18
129 89 36
85 114 59
73 115 87
33 60 91
148 87 71
11 53 76
56 11 26
41 108 69
48 32 49
107 78 63
6 125 97
37 68 87
73 114 81
85 134 42
50 130 19
63 93 33
40 89 55
5 102 76
127 0 82
124 0 50
107 65 72
60 133 13
129 42 35
82 25 98
50 3 62
80 10 27
86 12 7
8 113 62
11 7 18
15 84 100
135 114 50
67 53 86
19 56 52
57 44 54
78 133 72
0 22 21
43 7 5
29 26 94
41 134 14
98 116 67
147 30 35
86 123 57
49 138 95
59 101 29
14 27 69
8 127 19
12 118 46
125 88 81
7 38 99
85 52 98
91 32 31
4 112 89
112 138 95
43 87 28
19 46 67
34 92 100
77 74 27
64 36 68
10 29 78
88 50 85
132 86 19
33 12 36
130 21 7
123 75 92
138 106 36
18 122 85
140 55 11
131 139 7
120 18 18
21 64 75
149 68 79
75 59 3
93 98 10
101 62 34
149 112 71
28 87 6
98 130 72
22 149 59
56 136 94
108 86 96
10 131 80
101 83 26
114 130 60
4 85 39
33 135 81
65 135 59
89 110 8
128 2 61
100 23 57
73 81 66
87 97 43
59 128 49
0 112 85
39 147 54
41 16 3
69 51 45
113 14 42
121 59 54
36 59 96
96 42 79
61 115 49
71 54 69
82 35 31
121 55 87
140 59 48
120 91 33
149 32 49
33 27 96
148 124 58
100 77 85
53 99 14
113 132 73
139 89 48
78 55 58
26 43 1
54 96 95
32 128 81
117 4 1
82 7 6
120 49 96
28 26 76
122 112 72
19 10 26
47 134 40
137 81 56
74 120 23
32 94 93
58 81 16
8 122 95
106 146 83
9 16 73
4 98 100
58 36 84
136 39 98
37 109 20
143 133 61
79 34 16
73 83 64
0 139 72
17 105 16
24 39 57
67 126 71
17 114 62
94 146 30
114 36 28
79 51 21
137 25 85
135 110 69
86 46 79
24 84 45
70 127 97
11 132 92
144 134 90
112 30 37
107 19 18
96 83 95
11 25 80
54 68 6
111 55 44
63 126 51
29 32 54
149 51 57
43 123 44
82 61 30
22 5 40
137 105 65
66 49 28
102 105 53
145 91 63
133 138 50
144 53 27
0 127 45
99 100 43
100 104 62
17 94 54
85 86 82
130 75 2
4 93 55
