500 6500
0 1 6
1 2 21
2 9 24
9 12 85
12 13 75
13 30 20
30 31 13
31 33 64
33 34 21
34 37 49
37 53 73
53 68 88
68 74 9
74 81 12
81 87 99
87 104 58
104 105 57
105 107 34
107 121 96
121 122 54
122 143 35
143 149 70
149 154 51
154 158 13
158 160 40
160 184 27
184 190 4
190 212 24
212 232 46
232 243 73
243 253 30
253 264 67
264 266 2
266 271 57
271 276 83
276 326 61
326 329 50
329 331 71
331 346 4
346 352 12
352 353 99
353 356 40
356 379 27
379 383 12
383 388 66
388 406 99
406 407 91
407 416 45
416 417 34
417 423 45
423 433 26
433 436 5
436 437 22
437 443 18
443 448 28
448 451 73
451 454 2
454 468 56
468 478 88
478 499 24
129 310 31
145 419 33
39 187 47
45 293 93
168 224 3
169 266 91
29 338 55
2 259 75
69 388 93
346 457 22
48 143 75
128 221 5
116 243 66
88 363 30
120 390 42
307 366 50
40 92 4
108 293 77
250 468 37
136 193 36
262 283 78
65 125 50
207 449 61
374 426 57
113 459 20
173 328 17
221 368 19
155 420 23
63 437 65
68 473 10
80 179 35
134 298 44
165 443 45
112 343 46
207 250 70
251 450 28
97 317 80
144 173 49
107 328 13
101 256 82
221 492 51
133 159 15
211 271 84
397 461 1
128 429 59
279 405 80
364 455 36
285 291 46
49 326 100
36 158 3
197 410 93
206 483 90
59 134 75
103 489 87
6 479 55
224 354 10
194 274 47
110 481 66
25 327 8
32 450 4
42 425 48
15 221 30
375 458 31
160 240 43
140 223 77
20 198 3
193 450 99
111 260 69
347 435 70
222 421 89
112 438 56
9 393 94
234 434 78
43 455 79
151 413 8
222 470 69
165 495 48
32 432 19
130 427 90
308 309 36
271 340 7
99 171 90
116 427 64
17 215 81
7 42 76
219 306 40
304 310 68
406 428 21
431 491 86
266 387 94
130 466 92
12 387 1
16 435 5
128 425 82
237 270 32
117 131 50
266 490 47
80 190 54
11 182 8
345 449 62
212 499 3
256 475 53
354 356 71
271 324 67
72 162 89
115 243 3
448 481 75
178 490 17
12 486 26
2 334 80
241 357 72
201 284 83
71 216 47
166 483 27
61 168 27
425 499 75
