500 32700
0 17 100
17 29 71
29 31 43
31 34 42
34 40 88
40 42 20
42 45 82
45 54 77
54 62 45
62 64 22
64 66 13
66 72 17
72 82 29
82 84 46
84 88 90
88 98 8
98 105 62
105 108 31
108 119 76
119 140 36
140 149 17
149 155 60
155 158 14
158 167 71
167 168 41
168 176 76
176 181 6
181 186 91
186 188 53
188 191 29
191 192 24
192 201 63
201 202 76
202 211 87
211 213 32
213 214 70
214 244 58
244 247 99
247 250 31
250 258 7
258 282 47
282 285 46
285 287 33
287 301 32
301 304 69
304 305 56
305 306 11
306 312 89
312 313 41
313 322 70
322 326 81
326 332 26
332 341 25
341 343 6
343 344 63
344 345 72
345 362 51
362 372 26
372 374 87
374 378 78
378 381 16
381 383 11
383 390 85
390 392 25
392 394 62
394 406 60
406 411 54
411 417 66
417 426 54
426 431 52
431 432 14
432 435 26
435 443 21
443 459 97
459 460 68
460 474 45
474 486 67
486 496 45
496 499 66
112 216 95
108 428 83
46 269 52
210 321 27
299 330 70
21 262 85
90 352 23
130 479 5
300 385 68
267 307 8
279 375 5
281 432 1
28 432 70
247 334 31
14 21 29
270 406 5
67 172 57
175 327 7
70 441 53
254 447 75
116 336 52
411 491 16
98 435 78
219 439 83
181 267 55
180 330 74
177 364 31
31 160 95
40 345 32
12 126 45
158 201 79
55 410 78
163 310 86
26 427 90
108 196 82
306 449 74
271 463 99
34 338 64
333 353 17
70 109 80
295 321 72
364 423 68
110 303 30
8 176 2
65 464 62
280 325 30
272 310 91
368 455 84
257 295 96
359 418 65
100 408 85
62 124 67
185 247 31
60 141 43
85 329 14
234 421 61
299 308 90
75 412 77
349 453 37
187 461 52
213 498 62
279 295 56
31 369 15
24 438 16
213 338 63
329 407 33
263 495 19
127 243 91
130 266 98
183 349 49
208 490 32
250 369 27
51 491 97
220 384 18
162 403 23
19 334 46
138 139 13
155 229 67
154 409 48
38 441 57
168 175 79
306 362 41
375 462 31
319 465 9
122 377 32
298 301 25
338 467 47
246 478 85
42 490 73
340 447 43
394 405 12
224 490 68
93 451 40
50 92 45
147 323 14
181 238 71
44 66 55
126 292 19
184 214 79
222 431 62
136 428 37
66 398 72
144 414 55
153 356 23
56 395 86
31 390 52
119 404 30
238 333 98
103 251 63
50 76 9
405 451 37
80 248 89
113 213 88
152 267 59
65 386 94
7 241 44
311 424 40
219 361 48
209 424 80
427 456 57
189 467 31
114 239 82
66 141 77
35 204 24
87 365 44
97 379 62
187 242 22
345 457 55
87 340 94
267 413 70
7 216 99
89 465 37
258 435 90
321 382 61
228 270 6
94 301 79
229 397 42
44 103 80
145 328 66
76 382 40
59 282 37
105 461 79
80 83 73
168 235 79
322 371 31
208 233 61
455 467 20
393 442 14
61 445 65
409 465 29
114 487 89
92 433 59
203 449 82
297 354 77
2 167 70
37 468 69
226 481 66
199 262 47
23 25 98
382 395 50
205 304 30
14 364 98
113 331 80
230 304 80
242 405 23
74 118 52
471 491 55
256 473 63
78 90 56
182 383 71
135 332 46
173 362 81
335 480 20
141 334 11
41 206 13
128 293 13
228 495 60
142 438 27
218 358 87
227 261 37
131 149 25
394 422 97
89 321 44
280 358 71
117 202 25
56 75 31
339 362 32
173 313 76
11 237 77
25 232 31
39 269 62
227 289 58
59 499 76
304 388 93
158 376 47
122 152 30
4 330 57
80 223 41
38 157 17
118 237 77
357 398 21
356 397 6
67 92 90
307 390 17
21 304 19
7 485 25
322 485 16
402 485 47
93 142 19
378 419 64
126 462 26
303 335 22
24 160 28
171 465 40
224 332 87
1 401 68
156 448 27
100 236 54
101 387 77
72 168 90
238 259 27
30 136 44
13 211 43
361 465 30
376 392 8
259 395 55
14 468 59
147 476 84
11 109 16
20 42 28
36 398 75
163 258 68
86 309 38
32 313 93
371 497 83
51 480 77
327 407 2
154 431 23
167 221 58
326 457 28
275 483 73
259 479 40
100 231 60
167 341 92
225 455 76
126 393 25
260 454 27
67 69 56
27 461 52
175 374 68
36 471 49
90 222 25
196 348 97
141 181 46
205 390 20
124 295 24
120 433 69
168 457 39
81 428 6
205 363 10
381 447 76
215 453 18
283 378 16
16 366 42
80 175 24
157 303 12
168 186 59
226 265 49
316 472 77
32 319 41
168 237 36
223 248 68
152 238 39
303 467 33
23 309 88
3 467 6
74 364 85
63 293 76
227 292 16
448 459 96
134 435 84
183 491 42
206 263 3
205 440 97
55 170 44
194 404 64
203 315 69
