500 5300
0 6 2
6 7 30
7 24 46
24 26 75
26 34 18
34 40 16
40 43 19
43 44 2
44 46 94
46 49 19
49 60 5
60 66 3
66 69 60
69 71 83
71 73 77
73 74 2
74 78 37
78 90 9
90 93 19
93 98 48
98 101 26
101 103 38
103 114 80
114 117 25
117 119 92
119 124 31
124 135 58
135 138 75
138 141 16
141 144 42
144 146 98
146 153 1
153 159 27
159 172 54
172 176 85
176 178 43
178 180 100
180 219 67
219 220 36
220 228 73
228 229 60
229 232 51
232 234 22
234 238 11
238 247 52
247 261 76
261 266 93
266 270 33
270 273 38
273 282 86
282 283 19
283 285 55
285 296 17
296 298 30
298 319 18
319 320 67
320 321 73
321 332 73
332 333 5
333 335 65
335 341 76
341 348 12
348 356 98
356 361 18
361 363 89
363 370 58
370 371 22
371 372 62
372 375 38
375 380 10
380 388 47
388 396 71
396 406 70
406 417 45
417 425 76
425 428 76
428 429 88
429 433 98
433 440 40
440 446 33
446 448 90
448 460 98
460 462 78
462 463 21
463 470 37
470 471 69
471 472 14
472 474 49
474 480 71
480 488 4
488 499 29
255 440 70
229 348 19
213 416 25
118 173 37
386 420 49
68 465 93
109 331 88
18 365 32
103 113 91
76 353 1
56 337 17
66 421 38
215 251 29
151 244 60
16 364 49
295 357 78
0 331 42
325 472 16
104 355 97
59 396 45
190 235 52
19 310 65
323 363 16
452 469 89
58 429 25
372 452 99
137 481 86
59 199 86
20 253 55
323 417 93
209 223 38
351 395 23
67 464 30
160 174 94
182 406 16
212 249 78
186 414 45
51 174 81
13 242 9
76 320 79
89 169 10
112 295 6
8 292 98
462 484 11
180 318 62
249 398 92
271 354 41
189 319 19
93 445 13
41 475 47
99 217 46
112 437 27
420 488 29
238 256 51
178 403 52
258 286 33
106 349 68
124 333 58
166 497 24
340 403 50
37 179 78
93 179 11
213 412 49
5 284 41
110 338 12
22 487 18
158 431 88
68 290 34
319 471 38
84 493 51
24 289 45
169 328 7
259 309 49
46 446 79
110 276 37
423 427 95
136 163 8
213 482 98
98 105 16
59 338 97
258 458 9
101 120 29
201 295 88
9 98 76
195 208 63
194 217 79
64 248 21
11 152 26
263 343 73
103 433 93
5 304 90
100 203 14
136 238 68
180 337 6
332 407 43
116 173 96
116 213 51
13 329 24
50 282 31
149 167 14
18 184 44
123 497 64
33 297 42
133 364 87
170 447 49
56 441 58
80 319 18
116 408 23
291 397 10
391 435 94
276 429 41
219 224 87
76 322 30
43 196 26
90 254 1
86 216 67
418 431 60
130 308 26
41 74 74
287 293 28
68 416 82
241 342 22
89 473 32
240 482 91
32 220 25
30 207 14
280 487 25
224 467 80
212 230 83
25 50 27
73 161 53
206 224 43
418 499 41
402 404 77
140 223 20
257 281 58
349 465 10
454 474 71
222 342 1
184 379 63
112 301 81
206 336 9
149 391 82
1 333 10
167 368 19
71 291 39
433 473 49
53 162 74
127 384 2
334 341 6
144 448 77
16 475 71
312 329 32
62 148 63
332 447 34
106 275 65
334 476 32
52 169 5
40 64 35
15 352 82
169 330 17
395 428 64
213 339 32
20 243 41
59 111 84
111 130 88
95 248 46
301 360 30
159 385 3
236 340 89
127 496 59
116 257 39
169 428 67
146 310 36
138 385 65
139 443 16
52 116 14
493 499 18
25 476 45
30 418 6
209 476 84
328 421 63
314 413 32
72 357 81
436 451 57
412 488 76
46 162 12
245 444 35
169 179 21
144 253 36
157 408 10
86 155 20
399 479 23
240 425 45
346 460 56
62 278 49
144 438 82
89 208 71
280 414 62
301 432 64
54 323 42
191 487 69
387 455 67
230 338 22
45 62 93
21 387 69
197 488 82
163 431 55
31 209 95
140 411 30
479 483 54
92 247 74
96 105 2
426 483 13
167 399 5
152 490 85
255 453 91
61 171 78
167 425 64
109 207 77
174 391 22
249 396 32
405 420 34
292 475 44
228 315 25
200 247 19
183 266 89
54 270 7
433 479 39
211 277 55
402 437 23
157 475 64
212 341 56
41 343 95
384 427 43
152 254 71
405 497 96
8 25 68
310 331 78
48 492 70
333 433 32
91 128 98
133 344 87
449 481 68
224 299 77
63 445 35
185 457 32
26 287 81
37 118 46
180 333 44
108 332 24
17 316 23
339 436 32
371 432 77
172 367 18
14 76 94
226 340 54
130 445 31
42 382 4
160 207 72
156 201 24
216 457 38
289 422 86
405 478 87
130 305 52
92 380 8
110 230 73
289 351 76
1 60 70
209 241 71
130 196 92
100 295 45
165 351 46
130 405 72
142 294 41
144 264 57
201 338 31
211 224 21
304 439 43
347 383 22
10 351 73
218 435 38
146 252 56
9 65 2
67 391 3
160 487 58
275 339 62
108 291 9
25 494 10
249 480 89
146 415 58
328 483 57
177 286 35
63 481 23
130 374 41
121 252 46
58 334 44
427 467 21
284 385 37
169 322 47
12 69 22
60 425 91
129 198 54
114 425 85
296 309 72
207 387 72
203 394 8
214 494 81
72 100 62
135 144 3
304 347 17
410 435 11
91 337 38
148 461 3
148 182 84
58 76 87
255 456 81
40 317 90
15 310 54
61 172 90
226 274 51
179 373 32
171 358 6
4 33 8
22 121 80
266 378 19
83 495 77
86 441 14
156 355 20
84 231 22
217 378 95
255 418 40
159 458 64
433 459 94
217 311 43
248 347 51
63 152 4
132 298 14
116 459 33
193 204 2
7 336 95
194 263 51
121 164 21
214 378 16
326 444 15
217 397 9
117 260 29
324 340 36
56 436 5
111 409 79
197 291 50
159 297 19
319 468 94
28 361 64
161 324 45
83 145 100
72 266 90
42 74 68
262 404 70
66 211 47
260 298 18
106 281 76
307 458 37
103 183 81
230 433 70
91 467 33
254 316 88
81 430 4
36 160 100
110 242 72
65 95 49
303 471 83
163 376 1
176 350 19
444 470 52
64 294 90
225 428 93
59 226 67
40 455 18
304 458 4
341 358 51
172 340 8
104 236 50
38 295 28
148 303 7
167 319 64
275 283 75
119 194 61
177 342 40
257 384 37
96 395 40
76 410 41
179 314 76
126 482 69
52 215 88
138 277 91
27 362 61
217 285 24
62 149 12
117 244 43
296 443 43
337 366 53
37 274 22
408 476 27
58 349 1
262 264 5
67 304 8
82 375 82
27 302 99
38 393 57
297 397 92
63 357 76
118 251 28
150 294 28
407 444 34
160 306 21
264 399 46
311 333 63
386 496 61
342 360 68
125 366 30
24 27 97
103 342 81
189 242 92
225 414 75
282 436 54
141 329 96
170 465 84
321 485 15
331 418 18
244 467 96
105 168 63
130 361 33
51 402 84
186 230 52
66 77 38
97 340 84
250 461 7
57 321 17
123 358 65
175 296 43
117 335 91
462 472 85
64 408 92
400 481 20
238 275 29
55 64 25
344 423 20
126 395 40
230 287 71
269 401 9
66 236 38
291 414 60
65 111 19
449 469 14
261 396 60
219 451 55
453 456 7
131 200 40
63 473 24
199 417 6
83 345 60
113 148 52
190 287 54
229 246 84
294 401 10
343 359 47
43 190 28
31 498 8
192 194 11
106 343 7
93 113 80
8 49 86
319 485 90
114 359 14
54 116 77
205 480 7
149 202 9
81 273 97
15 393 25
32 129 91
430 496 36
258 444 90
342 362 67
134 176 6
466 472 7
342 417 44
453 485 45
192 193 66
245 283 99
32 461 49
339 499 69
286 363 6
178 230 64
263 468 33
219 499 82
36 267 37
342 397 41
14 254 31
47 111 31
95 238 70
138 463 89
185 362 30
63 165 45
96 452 52
177 364 73
149 248 26
222 252 55
370 443 24
19 385 70
36 456 10
129 391 2
114 438 97
25 268 43
391 411 35
272 308 1
119 461 100
89 225 96
133 168 40
47 63 23
9 208 43
166 220 72
264 312 34
136 412 68
34 436 48
283 402 37
2 205 45
17 304 24
318 375 6
92 320 11
240 434 29
259 421 1
141 231 72
383 464 86
122 403 16
148 260 31
59 220 23
152 497 55
65 235 11
252 326 91
79 312 21
147 454 37
213 404 48
180 348 40
10 63 40
30 119 69
399 493 66
297 320 28
457 468 97
398 422 3
47 347 74
315 452 58
50 468 25
87 275 69
2 297 5
352 407 77
330 411 39
166 455 67
211 308 44
2 327 97
272 481 23
42 287 51
297 443 46
89 136 8
0 468 14
132 429 13
311 424 66
59 442 46
13 389 39
250 254 80
323 478 68
141 418 90
93 460 58
310 414 64
257 417 69
56 377 49
29 166 58
76 125 52
7 376 46
54 368 90
93 128 95
139 392 89
134 380 81
55 170 94
179 417 73
97 469 11
232 332 80
117 450 93
131 346 40
142 330 82
90 131 45
251 298 30
268 311 75
30 191 38
149 396 65
195 228 67
157 307 48
106 247 27
218 314 64
128 360 27
171 209 56
185 219 78
373 421 23
274 293 6
297 456 1
353 400 18
262 473 4
202 234 67
10 36 86
308 417 45
83 132 3
22 375 53
249 351 44
247 335 56
267 421 80
260 473 87
264 471 62
110 170 1
51 481 88
67 137 21
225 491 13
94 125 90
186 499 40
267 385 30
100 390 8
87 133 95
158 438 91
355 395 28
23 70 5
278 404 52
265 425 16
129 281 51
60 286 92
224 423 15
392 472 46
172 331 53
254 282 85
132 266 83
143 461 56
243 308 37
2 369 9
165 355 63
300 415 93
97 175 68
52 168 38
64 159 13
82 248 23
31 431 91
12 249 66
141 159 95
201 405 69
110 375 51
145 408 93
248 394 20
166 219 30
68 324 31
65 453 32
367 414 48
32 410 95
65 99 50
255 356 82
402 473 87
111 453 39
124 416 67
379 394 4
371 408 42
210 464 55
493 496 6
165 452 67
31 130 74
371 457 38
58 284 28
209 456 68
10 101 88
20 298 72
218 357 38
153 187 67
106 346 35
0 1 48
144 339 98
442 489 91
273 318 45
86 142 17
74 236 100
140 151 42
148 497 13
163 357 97
23 278 4
279 430 99
333 415 93
171 475 83
12 449 94
67 295 23
188 429 7
152 341 62
234 363 31
230 267 34
184 190 10
162 224 45
163 265 55
381 425 8
191 453 89
239 299 58
126 466 57
102 351 45
247 368 20
151 308 34
324 420 30
223 374 27
