150 300
0 38 1
38 145 1
145 112 1
112 53 1
53 122 1
122 73 1
73 135 1
135 50 1
50 71 1
71 11 1
11 37 1
37 85 1
85 119 1
119 106 1
106 41 1
41 59 1
59 64 1
64 65 1
65 88 1
88 133 1
133 23 1
23 104 1
104 27 1
27 25 1
25 114 1
114 81 1
81 77 1
77 121 1
121 86 1
86 66 1
66 140 1
140 92 1
92 55 1
55 91 1
91 83 1
83 43 1
43 9 1
9 118 1
118 144 1
144 14 1
14 84 1
84 35 1
35 125 1
125 110 1
110 101 1
101 32 1
32 62 1
62 95 1
95 82 1
82 149 1
116 20 1
142 116 1
126 24 1
66 42 1
75 133 1
28 85 1
119 31 1
84 92 1
139 84 1
66 23 1
26 70 1
48 5 1
25 1 1
117 98 1
108 2 1
92 41 1
49 60 1
102 103 1
62 38 1
19 16 1
33 71 1
104 64 1
129 96 1
136 82 1
10 2 1
17 23 1
29 15 1
104 17 1
30 134 1
85 21 1
52 30 1
21 67 1
140 134 1
57 115 1
94 43 1
43 53 1
137 74 1
30 104 1
98 42 1
73 126 1
116 77 1
44 24 1
108 24 1
13 75 1
9 119 1
115 7 1
56 73 1
85 72 1
121 36 1
93 57 1
47 57 1
103 111 1
63 115 1
129 16 1
46 41 1
16 112 1
111 104 1
149 34 1
50 6 1
125 106 1
105 89 1
138 27 1
6 11 1
93 135 1
51 89 1
105 13 1
132 114 1
60 99 1
115 58 1
134 49 1
46 2 1
129 63 1
25 138 1
9 19 1
53 46 1
51 58 1
56 101 1
79 47 1
46 136 1
116 121 1
29 119 1
80 54 1
116 65 1
71 43 1
47 115 1
16 79 1
56 108 1
18 14 1
108 21 1
140 46 1
141 135 1
130 55 1
97 55 1
113 4 1
136 23 1
87 140 1
98 85 1
28 112 1
10 36 1
131 67 1
83 67 1
60 25 1
35 116 1
137 29 1
148 72 1
36 143 1
87 42 1
11 5 1
113 41 1
126 79 1
103 91 1
123 29 1
120 107 1
95 48 1
60 44 1
66 28 1
72 43 1
11 39 1
114 55 1
100 89 1
147 117 1
48 11 1
52 8 1
116 146 1
63 78 1
41 87 1
84 16 1
117 121 1
57 1 1
16 126 1
102 6 1
66 110 1
141 100 1
32 143 1
25 69 1
40 119 1
86 50 1
40 27 1
138 67 1
123 127 1
134 102 1
90 111 1
35 43 1
147 77 1
90 86 1
109 80 1
61 93 1
2 67 1
42 39 1
48 22 1
95 72 1
19 15 1
64 109 1
17 107 1
18 1 1
123 79 1
6 64 1
85 142 1
28 8 1
48 85 1
32 90 1
80 126 1
68 130 1
15 80 1
129 125 1
70 113 1
97 95 1
41 128 1
8 55 1
131 15 1
149 44 1
45 80 1
123 46 1
74 63 1
111 106 1
113 78 1
26 128 1
51 6 1
30 132 1
133 42 1
103 62 1
93 7 1
93 15 1
120 64 1
12 87 1
48 82 1
121 19 1
68 64 1
76 88 1
137 31 1
132 42 1
56 100 1
72 82 1
27 23 1
105 142 1
93 16 1
33 103 1
134 95 1
106 109 1
99 52 1
76 23 1
98 113 1
35 0 1
144 148 1
35 6 1
109 125 1
8 111 1
51 132 1
120 40 1
59 21 1
110 71 1
62 2 1
31 9 1
115 114 1
102 130 1
95 117 1
33 49 1
74 76 1
114 58 1
143 83 1
121 76 1
107 78 1
137 90 1
45 39 1
85 98 1
36 113 1
1 102 1
100 68 1
105 66 1
60 42 1
39 67 1
95 143 1
148 94 1
44 110 1
39 129 1
52 14 1
3 60 1
22 103 1
45 92 1
15 144 1
112 24 1
85 74 1
110 75 1
124 143 1
59 74 1
145 130 1
98 51 1
47 94 1
43 13 1
35 15 1
