320 300
0 225 1
225 169 1
169 3 1
3 286 1
286 261 1
261 122 1
122 218 1
218 204 1
204 248 1
248 88 1
88 302 1
302 114 1
114 273 1
273 165 1
165 43 1
43 101 1
101 189 1
189 307 1
307 213 1
213 157 1
157 99 1
99 91 1
91 176 1
176 45 1
45 90 1
90 215 1
215 160 1
160 203 1
203 296 1
296 268 1
268 60 1
60 172 1
172 310 1
310 97 1
97 162 1
162 173 1
173 266 1
266 226 1
226 179 1
179 129 1
129 282 1
282 237 1
237 22 1
22 105 1
105 156 1
156 66 1
66 277 1
277 206 1
206 249 1
249 16 1
16 279 1
279 78 1
78 238 1
238 56 1
56 192 1
192 72 1
72 143 1
143 84 1
84 44 1
44 49 1
49 146 1
146 158 1
158 298 1
298 110 1
110 127 1
127 214 1
214 216 1
216 260 1
260 25 1
25 276 1
276 5 1
5 24 1
24 73 1
73 32 1
32 31 1
31 92 1
92 102 1
102 138 1
138 134 1
134 64 1
64 253 1
253 271 1
271 28 1
28 69 1
69 17 1
17 113 1
113 233 1
233 275 1
275 59 1
59 118 1
118 242 1
242 299 1
299 191 1
191 288 1
288 94 1
94 168 1
168 6 1
6 234 1
234 227 1
227 51 1
51 309 1
309 135 1
135 198 1
198 47 1
47 200 1
200 319 1
185 129 1
263 218 1
54 131 1
243 1 1
224 194 1
177 263 1
17 79 1
311 315 1
84 248 1
33 237 1
219 311 1
119 1 1
74 23 1
79 292 1
62 210 1
120 77 1
203 194 1
261 134 1
69 294 1
93 247 1
0 234 1
8 115 1
263 37 1
93 200 1
136 207 1
159 76 1
240 61 1
178 298 1
200 17 1
146 176 1
77 101 1
255 241 1
201 250 1
63 106 1
16 189 1
120 219 1
221 119 1
120 176 1
312 299 1
287 179 1
81 104 1
59 100 1
118 281 1
107 80 1
72 114 1
44 4 1
206 310 1
113 304 1
154 112 1
52 101 1
243 211 1
121 243 1
86 315 1
55 285 1
290 268 1
188 120 1
228 96 1
262 260 1
180 266 1
24 100 1
241 170 1
92 12 1
237 170 1
4 55 1
84 144 1
217 275 1
183 21 1
222 240 1
95 77 1
278 93 1
167 26 1
103 69 1
33 99 1
20 201 1
94 308 1
205 55 1
137 183 1
247 175 1
313 214 1
202 47 1
41 306 1
297 112 1
226 186 1
10 24 1
157 208 1
276 19 1
56 188 1
217 168 1
221 115 1
133 128 1
7 222 1
21 219 1
61 22 1
174 6 1
164 300 1
57 9 1
231 234 1
37 31 1
7 13 1
258 261 1
36 309 1
78 283 1
96 285 1
202 52 1
258 130 1
240 37 1
38 216 1
159 213 1
42 22 1
1 81 1
53 58 1
68 90 1
75 232 1
107 260 1
274 216 1
169 186 1
172 293 1
254 95 1
13 209 1
99 116 1
316 63 1
25 12 1
202 95 1
106 71 1
100 269 1
294 244 1
136 73 1
159 224 1
166 106 1
267 243 1
314 76 1
254 212 1
183 189 1
31 131 1
13 5 1
35 183 1
295 274 1
96 179 1
313 92 1
316 294 1
303 234 1
74 66 1
251 152 1
237 296 1
189 273 1
229 170 1
130 258 1
148 21 1
222 231 1
260 279 1
46 100 1
165 108 1
274 231 1
284 255 1
289 106 1
130 89 1
55 99 1
5 192 1
171 194 1
164 285 1
151 142 1
171 141 1
109 319 1
20 199 1
101 83 1
122 30 1
79 186 1
62 39 1
245 191 1
191 113 1
314 227 1
224 293 1
85 112 1
258 69 1
7 307 1
106 281 1
15 10 1
231 65 1
10 92 1
40 3 1
254 318 1
48 130 1
18 123 1
9 63 1
280 64 1
275 103 1
118 233 1
97 20 1
152 283 1
54 75 1
174 210 1
97 247 1
267 95 1
183 200 1
