340 300
0 66 1
66 132 1
132 283 1
283 56 1
56 320 1
320 211 1
211 189 1
189 64 1
64 41 1
41 196 1
196 44 1
44 224 1
224 206 1
206 134 1
134 310 1
310 236 1
236 161 1
161 37 1
37 231 1
231 273 1
273 155 1
155 173 1
173 312 1
312 207 1
207 256 1
256 6 1
6 27 1
27 229 1
229 145 1
145 210 1
210 28 1
28 294 1
294 152 1
152 208 1
208 83 1
83 112 1
112 104 1
104 139 1
139 234 1
234 176 1
176 194 1
194 23 1
23 24 1
24 311 1
311 221 1
221 226 1
226 47 1
47 162 1
162 118 1
118 166 1
166 88 1
88 174 1
174 285 1
285 250 1
250 296 1
296 115 1
115 307 1
307 142 1
142 30 1
30 21 1
21 313 1
313 146 1
146 19 1
19 116 1
116 258 1
258 94 1
94 1 1
1 335 1
335 223 1
223 135 1
135 85 1
85 163 1
163 188 1
188 90 1
90 51 1
51 22 1
22 119 1
119 185 1
185 133 1
133 318 1
318 246 1
246 323 1
323 80 1
80 15 1
15 222 1
222 293 1
293 65 1
65 120 1
120 169 1
169 255 1
255 8 1
8 70 1
70 327 1
327 230 1
230 303 1
303 160 1
160 172 1
172 244 1
244 140 1
140 262 1
262 238 1
238 43 1
43 195 1
195 186 1
186 297 1
297 122 1
122 127 1
127 60 1
60 202 1
202 69 1
69 121 1
121 102 1
102 339 1
256 89 1
104 291 1
57 240 1
50 217 1
267 93 1
266 7 1
95 251 1
227 97 1
74 190 1
278 244 1
2 327 1
227 60 1
137 261 1
103 226 1
32 4 1
57 152 1
24 103 1
286 37 1
206 75 1
213 135 1
233 234 1
47 126 1
319 306 1
81 332 1
127 124 1
117 83 1
212 5 1
47 198 1
130 299 1
146 277 1
166 3 1
95 69 1
257 211 1
109 262 1
85 263 1
78 169 1
225 241 1
269 286 1
89 92 1
321 184 1
96 135 1
108 189 1
72 273 1
188 26 1
46 29 1
330 291 1
178 182 1
164 154 1
262 6 1
1 259 1
208 288 1
265 80 1
291 112 1
20 8 1
317 288 1
211 319 1
45 257 1
127 186 1
106 274 1
289 23 1
80 250 1
336 107 1
281 70 1
254 338 1
10 286 1
9 183 1
130 98 1
265 160 1
213 204 1
43 99 1
36 278 1
203 152 1
338 121 1
153 328 1
180 39 1
108 278 1
322 240 1
144 197 1
287 257 1
309 194 1
45 238 1
154 152 1
34 94 1
338 25 1
203 104 1
137 32 1
172 33 1
150 152 1
70 145 1
92 229 1
180 296 1
307 0 1
236 64 1
207 54 1
71 82 1
302 69 1
3 327 1
122 47 1
2 278 1
91 6 1
306 301 1
284 259 1
240 0 1
153 182 1
288 265 1
232 244 1
334 320 1
215 295 1
276 315 1
76 147 1
148 316 1
216 151 1
125 191 1
212 60 1
138 73 1
284 292 1
18 201 1
285 304 1
168 332 1
247 292 1
125 193 1
290 37 1
148 234 1
212 208 1
183 192 1
279 128 1
151 123 1
318 124 1
253 276 1
82 247 1
198 103 1
145 127 1
231 48 1
112 264 1
159 200 1
156 304 1
157 80 1
151 243 1
109 30 1
281 130 1
227 34 1
304 259 1
226 161 1
285 180 1
107 296 1
168 326 1
207 304 1
50 149 1
299 248 1
30 49 1
25 283 1
126 10 1
60 301 1
304 224 1
52 185 1
217 282 1
88 23 1
11 85 1
78 294 1
20 315 1
50 279 1
269 198 1
282 313 1
157 300 1
325 162 1
25 305 1
73 114 1
59 256 1
114 154 1
72 250 1
67 86 1
45 290 1
284 244 1
184 200 1
17 204 1
308 97 1
264 291 1
100 11 1
334 123 1
62 305 1
338 210 1
76 48 1
94 5 1
102 123 1
248 237 1
8 2 1
277 302 1
