80 300
0 50 1
50 45 1
45 31 1
31 34 1
34 56 1
56 24 1
24 40 1
40 33 1
33 18 1
18 65 1
65 15 1
15 43 1
43 16 1
16 62 1
62 73 1
73 74 1
74 78 1
78 59 1
59 61 1
61 30 1
30 75 1
75 42 1
42 67 1
67 46 1
46 51 1
51 79 1
0 37 1
73 32 1
74 69 1
55 60 1
39 4 1
33 60 1
23 15 1
65 36 1
18 20 1
5 36 1
33 59 1
45 17 1
7 11 1
40 9 1
38 76 1
52 19 1
14 60 1
74 5 1
76 9 1
19 32 1
30 31 1
54 9 1
69 51 1
57 10 1
73 19 1
35 24 1
11 45 1
73 62 1
64 36 1
30 43 1
68 78 1
73 40 1
11 29 1
21 3 1
43 1 1
61 74 1
54 44 1
49 1 1
74 34 1
22 67 1
2 62 1
68 72 1
8 79 1
35 32 1
79 35 1
38 19 1
19 76 1
53 31 1
6 51 1
7 66 1
68 28 1
13 79 1
78 54 1
3 21 1
6 18 1
56 58 1
7 33 1
47 53 1
43 71 1
13 4 1
9 15 1
7 57 1
54 65 1
19 10 1
49 10 1
72 11 1
53 51 1
55 57 1
30 77 1
24 32 1
62 14 1
39 25 1
21 25 1
76 73 1
18 21 1
22 7 1
20 34 1
7 76 1
71 30 1
38 14 1
34 3 1
46 31 1
48 38 1
66 33 1
3 42 1
16 40 1
41 53 1
48 6 1
63 18 1
26 44 1
53 26 1
64 22 1
20 1 1
60 27 1
73 16 1
12 71 1
49 75 1
5 10 1
31 53 1
40 4 1
23 45 1
45 47 1
69 67 1
55 27 1
77 31 1
38 67 1
53 22 1
13 19 1
22 77 1
14 23 1
79 49 1
8 74 1
49 9 1
79 18 1
78 14 1
42 58 1
2 30 1
47 26 1
0 21 1
37 34 1
35 15 1
2 26 1
44 9 1
63 28 1
78 28 1
26 33 1
75 54 1
66 12 1
71 32 1
14 69 1
37 19 1
79 25 1
2 21 1
37 31 1
14 31 1
47 10 1
6 28 1
26 19 1
73 11 1
32 62 1
56 17 1
18 16 1
70 54 1
21 50 1
23 4 1
77 67 1
55 66 1
35 39 1
79 7 1
25 1 1
47 3 1
73 59 1
68 47 1
67 69 1
43 29 1
17 31 1
79 56 1
16 50 1
67 33 1
66 28 1
71 79 1
64 47 1
38 52 1
75 62 1
70 65 1
38 15 1
52 37 1
27 39 1
1 28 1
19 17 1
21 10 1
46 32 1
8 6 1
33 52 1
7 49 1
8 1 1
55 36 1
3 56 1
24 69 1
11 4 1
21 45 1
67 38 1
68 57 1
28 60 1
6 37 1
60 59 1
29 53 1
41 30 1
40 58 1
4 16 1
63 6 1
51 19 1
20 37 1
55 20 1
32 27 1
62 68 1
14 26 1
65 40 1
0 20 1
64 58 1
48 30 1
39 6 1
55 56 1
5 37 1
21 75 1
62 8 1
28 56 1
66 13 1
63 19 1
25 47 1
32 75 1
15 40 1
48 67 1
47 40 1
45 32 1
64 42 1
39 37 1
21 43 1
38 16 1
73 25 1
22 35 1
37 17 1
43 79 1
75 3 1
52 59 1
4 52 1
22 63 1
55 17 1
33 9 1
51 50 1
67 1 1
13 73 1
53 18 1
47 60 1
46 54 1
13 22 1
32 35 1
40 56 1
32 26 1
69 62 1
62 35 1
76 78 1
24 13 1
65 29 1
23 36 1
37 1 1
75 47 1
47 28 1
48 15 1
17 46 1
71 39 1
19 59 1
17 60 1
23 74 1
10 48 1
20 43 1
6 74 1
50 10 1
40 24 1
11 35 1
57 69 1
50 60 1
44 22 1
21 39 1
59 6 1
75 6 1
64 73 1
50 61 1
51 52 1
28 46 1
77 57 1
41 15 1
31 69 1
60 50 1
