150 1800
0 94 1
0 100 1
0 140 1
0 90 1
0 144 1
0 44 1
0 17 1
0 127 1
0 9 1
0 120 1
0 135 1
0 123 1
131 149 1
102 149 1
44 149 1
148 149 1
128 149 1
47 149 1
27 149 1
69 149 1
84 149 1
87 149 1
93 149 1
94 149 1
85 89 38
61 88 36
7 116 24
52 59 34
148 87 45
95 131 18
78 85 46
96 23 25
138 112 75
62 46 26
79 147 39
23 18 39
99 93 67
113 111 29
41 43 61
43 101 4
101 56 29
122 3 11
119 149 51
121 85 85
11 106 39
125 111 91
45 10 97
63 121 65
54 80 30
69 11 89
125 119 23
34 132 66
148 126 31
143 14 11
25 108 87
111 132 84
47 15 26
123 91 82
74 127 17
78 117 36
82 138 66
88 50 79
40 22 32
14 103 13
97 101 82
53 132 69
28 86 10
34 17 45
121 41 58
0 58 95
13 18 47
11 125 47
112 101 45
61 3 1
2 69 65
39 4 71
146 97 79
146 54 7
48 58 99
4 115 57
71 12 77
25 8 85
74 122 63
99 139 66
103 140 2
18 122 96
8 148 13
93 122 25
147 121 9
51 5 82
146 134 40
39 141 4
113 116 26
38 75 50
59 25 24
23 53 63
138 9 98
0 36 43
95 112 79
22 59 10
29 7 97
30 114 12
78 19 50
37 135 4
99 27 24
69 4 9
85 141 70
0 27 77
52 81 91
96 15 79
62 83 94
115 15 59
45 44 7
42 70 91
52 12 40
80 145 9
90 109 82
16 60 8
34 121 72
90 31 67
90 91 48
32 93 28
92 78 76
66 41 35
32 61 20
60 133 26
11 52 38
102 107 26
2 32 46
102 23 91
86 25 62
53 130 67
145 129 87
18 124 6
58 20 40
113 62 81
80 23 34
112 56 45
133 4 11
102 145 18
60 145 52
60 20 83
118 92 39
118 137 90
8 37 85
129 36 9
144 33 91
148 10 89
105 48 24
7 110 15
100 147 90
94 62 52
67 115 59
141 68 77
57 3 79
16 148 81
52 21 72
11 64 72
136 41 40
131 40 71
72 100 28
26 38 14
36 34 8
76 79 42
31 53 76
142 65 53
28 53 88
112 80 8
116 22 60
76 71 98
16 43 19
67 54 26
38 71 22
78 113 86
31 119 19
89 32 11
108 142 74
57 98 8
109 72 2
55 67 71
94 124 35
65 116 20
99 118 53
145 119 88
112 41 60
125 57 45
121 23 38
39 23 30
148 31 73
39 50 12
28 147 58
17 56 63
14 66 70
61 102 60
98 140 79
117 83 77
116 70 34
104 74 57
66 147 93
97 41 13
113 97 11
4 143 18
129 10 90
53 91 17
93 104 37
90 132 17
148 74 4
32 141 42
124 137 41
5 114 70
38 89 11
7 146 14
92 90 69
135 43 20
129 63 34
3 67 82
12 9 7
109 124 95
103 79 77
82 41 38
108 46 95
121 101 22
123 106 23
76 137 13
142 40 78
6 94 6
144 26 1
109 133 8
114 106 75
122 113 76
9 12 56
80 107 58
67 53 4
15 33 93
41 118 6
0 141 17
95 91 49
104 60 53
38 135 72
38 12 48
51 98 30
106 22 60
38 111 53
95 143 3
23 12 68
91 142 7
17 127 69
66 114 73
78 70 42
137 47 43
142 117 98
28 39 12
34 45 9
62 29 46
9 25 43
5 79 68
141 128 97
38 110 29
63 49 71
98 21 74
144 23 20
116 11 39
148 5 62
47 2 15
119 49 24
44 15 35
93 98 70
82 62 43
98 130 3
91 120 76
86 144 4
141 53 99
53 113 28
12 32 51
121 0 58
45 115 18
109 147 1
47 101 68
104 41 17
111 35 8
144 132 97
103 104 8
121 48 18
92 83 7
93 51 87
23 147 16
9 75 29
4 56 13
90 69 20
15 4 15
70 76 83
24 82 1
60 131 65
86 128 4
119 134 67
40 122 92
149 121 31
142 132 26
55 27 69
65 102 13
120 63 57
18 70 90
29 51 48
64 81 41
122 86 80
132 13 15
73 94 35
63 135 53
29 93 80
141 35 41
94 90 69
24 60 14
107 136 70
25 63 11
135 14 59
75 33 93
135 32 58
74 104 80
33 1 56
100 23 31
98 75 39
52 88 90
50 87 23
21 66 53
87 133 19
121 127 98
79 30 91
149 59 37
3 100 89
92 130 98
85 138 3
20 1 7
93 10 15
130 132 8
114 96 63
104 40 33
147 54 19
93 119 20
11 7 24
53 55 22
133 145 59
121 78 95
58 141 64
49 43 92
86 31 82
114 32 14
89 129 55
35 36 55
25 141 74
15 129 86
108 102 79
69 62 67
131 95 83
83 41 42
28 46 11
2 143 66
136 18 12
55 59 39
98 115 17
71 102 55
56 47 5
32 100 86
130 122 97
136 139 40
32 114 66
7 11 45
87 144 37
63 82 25
123 22 54
2 67 84
125 133 85
140 13 98
143 140 59
129 86 61
98 72 92
118 93 40
111 65 65
29 35 20
64 143 64
59 89 69
85 87 90
3 93 44
92 105 27
148 133 59
131 110 90
129 31 90
8 96 65
47 121 94
43 71 69
96 38 2
35 59 77
80 7 39
134 58 87
75 15 40
138 32 26
14 9 6
49 84 19
22 47 25
28 24 37
41 104 64
3 46 84
128 12 89
126 45 38
80 56 46
104 77 79
142 57 40
50 105 56
95 26 65
124 68 77
83 79 77
23 79 40
8 21 13
140 23 76
99 101 5
47 128 43
39 139 28
86 32 42
31 5 88
108 83 73
83 6 43
83 60 40
1 84 68
4 53 26
142 58 64
134 22 93
97 92 71
54 117 17
122 5 68
47 100 95
1 72 55
132 62 9
145 132 27
0 30 18
57 66 46
72 6 82
43 87 12
47 52 75
147 30 16
13 97 24
125 59 9
59 125 19
117 96 5
48 0 44
116 91 27
64 6 6
42 39 59
67 8 12
5 120 37
140 27 34
51 37 52
15 89 59
92 113 56
26 135 80
4 42 78
127 74 68
39 105 95
15 0 16
68 19 38
83 148 63
85 67 63
123 74 16
18 58 89
142 118 66
127 78 81
137 104 72
109 74 65
15 68 20
28 122 26
114 118 45
30 95 20
25 3 92
106 5 24
37 16 71
46 7 68
65 32 32
70 30 14
