150 1700
0 27 1
0 78 1
0 125 1
0 135 1
0 103 1
0 72 1
0 112 1
0 79 1
0 123 1
0 3 1
0 29 1
0 106 1
127 149 1
106 149 1
129 149 1
85 149 1
60 149 1
78 149 1
12 149 1
59 149 1
98 149 1
30 149 1
18 149 1
66 149 1
108 72 76
113 141 75
65 87 73
52 106 17
27 0 24
134 135 1
100 102 2
20 56 29
63 8 99
120 33 9
120 52 49
121 98 74
87 32 72
108 132 80
8 138 56
58 13 4
84 143 19
134 109 55
10 43 17
69 64 2
143 85 85
52 48 96
11 42 100
83 112 63
4 71 17
6 79 38
149 137 92
124 6 77
38 18 64
89 68 62
133 64 76
31 6 63
21 22 92
34 141 24
94 105 86
83 17 35
16 149 31
145 99 99
141 53 95
53 28 85
139 59 38
95 82 38
75 111 24
149 13 93
7 42 78
137 65 7
15 52 47
116 61 94
112 126 43
131 149 73
44 124 81
39 120 93
91 78 70
61 9 86
23 92 58
61 30 41
83 44 91
45 118 19
53 51 75
42 75 35
141 115 29
56 130 6
120 2 46
78 11 57
91 9 56
130 24 73
90 15 8
81 64 77
21 61 84
19 75 60
117 6 41
139 18 94
109 41 3
1 115 60
3 129 41
87 60 11
67 35 44
92 141 3
50 8 74
118 114 69
148 115 30
142 108 2
149 1 92
73 81 6
22 138 96
68 59 45
80 143 5
77 52 25
103 77 98
98 69 71
57 26 63
103 30 39
122 119 98
145 110 53
98 109 84
73 112 47
19 77 59
141 43 27
129 2 74
69 53 32
16 58 42
75 72 34
79 74 30
42 13 48
47 31 81
121 62 63
136 95 71
20 107 40
122 140 32
29 132 46
130 103 22
29 15 2
94 86 47
102 99 77
32 21 21
79 11 77
61 99 53
77 7 45
6 67 78
64 23 30
57 103 30
75 66 63
10 122 19
118 35 73
11 35 74
56 140 65
12 118 55
13 10 32
96 123 64
38 104 82
60 139 5
59 137 10
105 66 46
96 119 58
131 65 91
107 99 42
138 126 88
57 47 100
46 137 47
92 120 97
7 68 9
123 32 55
111 15 47
140 16 24
80 127 91
50 22 92
45 8 94
35 92 59
147 3 33
125 122 87
44 29 22
47 141 34
107 41 82
41 73 18
105 127 81
83 139 27
129 34 58
141 34 69
11 136 52
85 99 92
82 63 24
