3280 1000
0 11 96
11 18 43
18 20 84
20 32 38
32 33 6
33 40 37
40 46 33
46 50 7
50 53 37
53 64 69
64 65 71
65 87 48
87 88 82
88 94 64
94 100 38
100 107 49
107 134 85
134 136 64
136 137 86
137 143 21
143 152 64
152 153 93
153 157 33
157 159 94
159 167 58
167 168 49
168 181 91
181 193 39
193 203 98
203 211 70
211 215 52
215 216 33
216 219 68
219 222 51
222 223 91
223 227 63
227 232 27
232 246 91
246 249 60
249 250 1
250 253 38
253 283 6
283 287 62
287 296 13
296 300 82
300 309 3
309 319 88
319 330 48
330 332 92
332 351 58
351 356 23
356 358 88
358 364 11
364 369 81
369 399 65
399 411 45
411 413 26
413 417 80
417 420 54
420 435 41
435 448 18
448 455 74
455 498 77
498 502 52
502 515 2
515 518 95
518 519 45
519 546 38
546 558 18
558 579 99
579 585 53
585 597 27
597 599 47
599 610 24
610 613 88
613 619 54
619 621 74
621 646 30
646 657 6
657 661 48
661 663 3
663 664 22
664 669 67
669 674 95
674 680 3
680 682 36
682 689 92
689 700 63
700 710 4
710 726 100
726 728 21
728 730 15
730 737 61
737 751 66
751 756 66
756 776 7
776 777 35
777 786 21
786 799 34
799 812 13
812 849 35
849 868 59
868 878 64
878 883 13
883 885 84
885 886 33
886 912 75
912 920 34
920 935 51
935 937 63
937 939 80
939 943 78
943 960 97
960 969 76
969 978 9
978 979 74
979 985 84
985 990 67
990 996 21
996 1008 19
1008 1018 53
1018 1019 93
1019 1020 13
1020 1022 21
1022 1025 44
1025 1028 87
1028 1039 71
1039 1041 47
1041 1061 4
1061 1107 15
1107 1119 8
1119 1123 68
1123 1140 10
1140 1141 73
1141 1144 81
1144 1149 25
1149 1150 68
1150 1151 36
1151 1158 10
1158 1169 49
1169 1173 8
1173 1176 75
1176 1179 98
1179 1180 92
1180 1182 70
1182 1208 25
1208 1220 65
1220 1222 52
1222 1226 39
1226 1227 30
1227 1238 11
1238 1239 65
1239 1251 8
1251 1261 100
1261 1282 97
1282 1298 49
1298 1308 3
1308 1322 3
1322 1324 45
1324 1327 92
1327 1330 85
1330 1339 55
1339 1351 50
1351 1353 80
1353 1354 51
1354 1365 38
1365 1385 100
1385 1394 90
1394 1395 65
1395 1400 3
1400 1404 15
1404 1412 76
1412 1413 87
1413 1418 92
1418 1431 20
1431 1433 66
1433 1443 45
1443 1446 73
1446 1453 87
1453 1463 81
1463 1467 86
1467 1468 88
1468 1469 7
1469 1471 17
1471 1485 14
1485 1486 94
1486 1487 66
1487 1488 56
1488 1497 21
1497 1499 85
1499 1504 75
1504 1517 6
1517 1539 17
1539 1542 3
1542 1558 97
1558 1560 61
1560 1564 27
1564 1567 100
1567 1568 74
1568 1572 8
1572 1595 35
1595 1599 32
1599 1601 55
1601 1604 34
1604 1607 25
1607 1610 52
1610 1612 12
1612 1620 73
1620 1621 47
1621 1634 12
1634 1643 85
1643 1648 6
1648 1649 1
1649 1660 45
1660 1675 45
1675 1681 45
1681 1683 40
1683 1692 56
1692 1695 34
1695 1703 65
1703 1706 7
1706 1718 12
1718 1721 66
1721 1722 38
1722 1724 54
1724 1739 100
1739 1743 41
1743 1744 12
1744 1747 30
1747 1753 77
1753 1770 11
1770 1779 95
1779 1790 24
1790 1791 38
1791 1801 60
1801 1807 67
1807 1818 72
1818 1824 71
1824 1828 81
1828 1829 48
1829 1841 17
1841 1845 9
1845 1846 31
1846 1855 49
1855 1858 8
1858 1865 20
1865 1869 93
1869 1872 34
1872 1912 42
1912 1926 92
1926 1936 8
1936 1951 89
1951 1952 28
1952 1955 60
1955 1957 33
1957 1963 47
1963 1966 13
1966 1977 82
1977 2001 18
2001 2025 12
2025 2034 67
2034 2037 70
2037 2038 71
2038 2041 71
2041 2053 12
2053 2055 35
2055 2078 48
2078 2087 11
2087 2091 33
2091 2098 70
2098 2125 70
2125 2130 18
2130 2137 37
2137 2145 8
2145 2146 77
2146 2151 62
2151 2154 60
2154 2162 7
2162 2164 61
2164 2170 87
2170 2171 31
2171 2173 96
2173 2177 83
2177 2178 26
2178 2188 44
2188 2192 52
2192 2204 77
2204 2206 62
2206 2207 90
2207 2211 60
2211 2215 64
2215 2219 11
2219 2231 1
2231 2238 51
2238 2239 63
2239 2247 57
2247 2257 42
2257 2273 65
2273 2275 33
2275 2287 72
2287 2298 45
2298 2305 31
2305 2316 38
2316 2317 61
2317 2318 5
2318 2331 48
2331 2332 42
2332 2333 51
2333 2337 32
2337 2338 49
2338 2360 29
2360 2377 75
2377 2387 25
2387 2388 89
2388 2392 94
2392 2396 74
2396 2402 47
2402 2407 25
2407 2408 89
2408 2414 37
2414 2433 47
2433 2437 36
