1160 1000
0 1 87
1 7 23
7 18 73
18 21 12
21 53 45
53 56 35
56 65 37
65 71 53
71 77 9
77 80 59
80 89 94
89 90 59
90 91 99
91 99 45
99 105 17
105 109 5
109 110 81
110 115 34
115 122 64
122 126 31
126 136 9
136 137 30
137 147 83
147 163 36
163 209 88
209 213 61
213 233 81
233 245 86
245 249 61
249 250 39
250 260 5
260 265 25
265 270 88
270 273 53
273 282 29
282 284 23
284 288 29
288 326 92
326 329 87
329 330 100
330 352 82
352 359 74
359 360 67
360 381 6
381 408 40
408 417 16
417 423 43
423 438 92
438 450 70
450 460 86
460 472 16
472 489 21
489 499 83
499 505 18
505 531 99
531 537 43
537 544 33
544 567 22
567 582 68
582 591 30
591 594 100
594 597 14
597 608 17
608 614 97
614 616 38
616 632 58
632 634 9
634 639 96
639 665 92
665 668 48
668 686 24
686 693 14
693 699 95
699 700 91
700 722 90
722 725 11
725 730 6
730 735 95
735 746 14
746 749 37
749 752 48
752 753 84
753 771 95
771 773 76
773 799 24
799 817 23
817 838 5
838 861 35
861 865 6
865 871 20
871 874 84
874 891 55
891 914 90
914 925 90
925 932 96
932 943 56
943 944 59
944 945 92
945 946 2
946 961 22
961 991 51
991 993 93
993 998 58
998 999 3
999 1011 82
1011 1018 86
1018 1021 54
1021 1030 50
1030 1052 30
1052 1075 42
1075 1089 54
1089 1090 56
1090 1092 3
1092 1093 56
1093 1096 47
1096 1109 11
1109 1112 90
1112 1115 9
1115 1116 25
1116 1119 41
1119 1125 13
1125 1129 49
1129 1132 21
1132 1133 62
1133 1136 12
1136 1140 44
1140 1151 33
1151 1159 60
126 389 92
80 724 92
48 462 63
541 690 57
313 605 66
96 1114 18
626 791 43
686 1126 98
84 983 8
426 1095 22
455 912 89
346 998 39
50 645 77
1055 1060 81
217 1055 34
621 949 51
344 1032 44
424 1008 36
66 472 70
261 500 60
724 1158 81
589 659 78
305 898 74
231 634 16
749 993 63
83 761 9
558 854 96
63 482 20
9 838 61
579 710 41
598 709 94
46 1019 35
55 1112 66
503 564 34
420 675 84
266 427 5
890 892 4
300 858 18
273 887 34
416 1041 18
742 1130 18
199 303 66
201 849 72
98 858 95
190 533 81
534 905 3
354 922 93
388 479 78
51 822 45
1033 1122 95
460 650 65
427 915 86
202 415 55
750 945 59
503 604 72
397 834 4
125 785 32
365 987 40
29 765 86
893 964 100
23 285 39
205 590 67
630 733 34
469 678 94
519 775 14
369 976 22
322 830 26
37 1064 36
158 883 21
360 1127 72
20 877 96
21 532 56
33 191 75
1007 1054 59
118 563 28
354 692 27
221 948 96
454 705 25
193 996 66
616 943 21
509 999 44
383 500 92
86 150 18
461 974 56
533 1089 36
61 1143 91
383 682 22
744 963 85
41 673 13
505 894 84
233 335 50
794 931 22
943 1046 23
252 1134 51
864 1038 4
301 910 94
193 265 18
370 1061 29
200 1097 71
116 825 31
356 1074 66
581 776 27
512 661 92
430 783 21
663 1002 62
140 1116 46
731 953 45
238 584 23
912 1020 100
161 341 90
489 796 4
177 618 33
19 651 91
265 568 41
276 564 95
114 359 90
844 1074 88
801 1126 81
361 876 31
25 570 93
552 914 71
333 773 97
185 284 9
142 995 65
42 976 32
290 369 12
732 1016 31
620 1003 91
285 792 7
9 531 71
447 542 49
511 972 36
