1580 1000
0 8 53
8 9 58
9 11 90
11 17 46
17 18 95
18 21 81
21 23 1
23 26 17
26 29 84
29 43 36
43 66 21
66 91 14
91 104 3
104 108 13
108 115 23
115 116 77
116 130 22
130 169 42
169 176 20
176 184 18
184 185 83
185 187 31
187 191 40
191 192 49
192 194 2
194 196 46
196 202 8
202 205 14
205 215 53
215 237 1
237 250 54
250 258 9
258 261 49
261 264 50
264 266 87
266 272 26
272 278 16
278 281 66
281 310 25
310 316 81
316 317 95
317 318 45
318 320 25
320 334 98
334 342 47
342 385 13
385 407 46
407 436 18
436 449 75
449 450 52
450 459 13
459 471 23
471 493 99
493 494 9
494 512 90
512 545 20
545 546 81
546 552 16
552 566 19
566 568 100
568 573 7
573 603 81
603 614 16
614 631 48
631 658 30
658 659 34
659 686 6
686 687 10
687 695 68
695 722 55
722 727 74
727 731 31
731 747 91
747 758 8
758 764 48
764 765 51
765 774 6
774 778 74
778 789 2
789 791 28
791 838 31
838 839 66
839 863 36
863 870 84
870 875 86
875 879 75
879 892 45
892 901 13
901 914 78
914 930 83
930 958 43
958 963 39
963 979 75
979 985 47
985 1017 34
1017 1018 35
1018 1024 3
1024 1033 98
1033 1037 92
1037 1043 96
1043 1045 86
1045 1051 22
1051 1063 10
1063 1068 23
1068 1073 52
1073 1080 95
1080 1105 58
1105 1106 43
1106 1115 22
1115 1126 95
1126 1135 68
1135 1142 27
1142 1156 29
1156 1162 63
1162 1190 20
1190 1198 88
1198 1207 73
1207 1221 32
1221 1239 66
1239 1258 95
1258 1265 98
1265 1267 32
1267 1274 78
1274 1278 27
1278 1285 93
1285 1303 83
1303 1310 89
1310 1314 100
1314 1341 6
1341 1352 37
1352 1368 41
1368 1373 15
1373 1392 95
1392 1394 96
1394 1424 55
1424 1436 55
1436 1448 14
1448 1458 46
1458 1461 1
1461 1468 79
1468 1481 76
1481 1492 14
1492 1501 44
1501 1524 40
1524 1525 15
1525 1531 65
1531 1545 12
1545 1558 13
1558 1564 70
1564 1570 85
1570 1577 12
1577 1579 83
233 1312 55
405 800 19
162 764 29
99 1107 100
65 935 90
285 1414 1
250 908 31
272 1391 15
281 409 8
253 742 67
628 740 46
1472 1544 3
137 347 14
477 1252 24
240 491 24
250 632 89
68 631 54
723 757 89
173 1066 39
9 87 72
257 452 12
655 1179 39
220 1504 94
283 891 69
746 1263 94
351 373 7
998 1355 85
1151 1557 86
325 1306 62
376 1391 93
484 1545 33
1165 1334 62
6 457 26
409 665 52
328 1220 28
1403 1495 95
1151 1403 17
586 772 71
895 1273 88
825 946 22
217 1355 72
609 1040 79
677 1530 86
762 1358 91
582 1179 74
429 1035 9
948 1367 49
191 350 82
1045 1526 13
140 768 75
1218 1480 65
1121 1526 46
1133 1229 31
227 894 55
124 627 89
1373 1437 66
1328 1428 46
376 494 59
1125 1328 48
122 870 96
488 887 17
5 367 62
208 1099 88
1092 1308 60
230 1199 83
350 1243 98
167 1190 97
222 483 20
145 273 8
429 477 80
521 858 49
346 1093 80
1118 1537 54
94 168 9
179 920 43
595 1025 75
1247 1249 44
1106 1422 82
293 1456 28
538 1338 38
223 549 6
164 1226 71
645 710 50
373 820 2
844 1475 41
414 465 50
1111 1132 79
647 1078 52
265 268 8
773 831 5
1258 1305 2
1038 1218 95
797 859 59
383 403 35
5 692 73
250 684 48
824 1111 92
55 1225 79
407 889 85
423 1098 8
162 1332 54
794 1076 79
24 1119 51
322 672 21
595 1106 85
83 1459 69
769 1520 28
723 1282 11
575 829 59
282 1404 44
185 925 21
648 771 43
42 1102 56
212 830 50
784 1082 91
715 1464 50
751 1152 94
41 368 84
801 1045 91
738 1239 17
456 1417 75
593 813 12
954 1441 57
479 1004 23
450 1126 72
533 807 58
78 1037 100
377 1449 1
987 1331 26
361 902 65
286 1287 96
939 1053 77
506 704 53
230 512 78
449 1432 48
632 1129 88
311 1469 49
168 985 68
103 1212 71
260 1054 2
1292 1378 48
906 1415 54
436 1460 60
610 1493 47
831 1475 24
915 1247 66
394 1253 70
499 1344 46
19 371 33
586 661 78
13 286 53
294 326 3
86 1021 67
707 1549 46
517 823 23
350 1038 52
939 1029 17
942 1443 36
842 1517 43
490 1328 26
526 650 84
573 1381 45
79 986 10
117 268 54
412 783 34
153 1252 64
964 1397 44
641 705 18
122 1103 8
351 542 22
490 1188 93
941 948 1
274 524 46
228 380 25
416 725 7
874 1036 43
875 969 70
551 825 78
443 671 50
50 1451 56
570 1198 81
632 1399 42
652 1386 48
131 1206 58
1133 1157 32
784 1570 50
844 1500 35
314 779 19
1153 1206 88
443 1038 13
316 465 1
3 1283 40
805 1369 1
276 302 31
526 1280 36
419 896 83
87 194 81
314 1471 56
1030 1536 11
1238 1378 38
743 814 21
107 112 52
876 1275 66
516 894 60
71 445 61
757 1075 35
10 545 18
592 1045 41
297 634 93
270 968 63
436 845 70
727 1524 12
1432 1455 46
1089 1277 46
582 1101 66
1165 1517 57
51 469 4
919 1354 98
214 427 75
1042 1390 76
331 1554 45
480 1450 61
837 1327 65
458 1171 59
114 1380 93
167 1244 9
911 1023 70
253 811 50
1164 1212 14
101 528 38
504 1145 22
365 815 85
782 917 99
94 813 85
292 1041 48
393 1548 66
989 1292 22
706 1567 24
252 1488 53
320 396 51
6 1069 73
92 1030 95
557 1281 26
135 568 99
652 1121 51
583 730 17
928 1470 85
603 1467 41
298 703 84
919 980 54
326 1162 57
14 784 63
316 817 20
1032 1397 27
198 461 90
686 1282 15
977 1104 99
896 1165 61
271 1278 78
318 1121 53
826 1313 5
204 771 30
207 364 80
934 1338 71
552 1369 65
142 1176 63
230 735 7
618 1230 17
790 1402 11
330 1131 53
305 1237 68
801 1173 18
498 859 37
349 606 35
549 933 89
606 1318 35
63 939 99
1004 1076 11
362 1036 32
345 1297 77
429 754 96
263 730 10
946 1269 18
216 1377 68
292 1470 56
357 679 89
509 1501 18
452 1076 11
267 1340 33
458 1422 85
1230 1300 71
843 1219 71
130 1577 6
622 820 8
656 787 36
928 1070 16
41 117 84
386 1274 15
648 1449 2
1050 1387 50
139 1419 19
120 248 83
158 462 92
458 1196 58
44 242 72
493 533 97
178 824 34
253 1253 23
167 404 7
618 767 60
1408 1409 21
113 1530 84
276 538 82
207 580 78
331 508 32
291 947 8
1047 1436 58
312 1413 73
702 1149 42
414 1318 99
643 731 49
117 1183 48
5 107 83
80 1423 34
1248 1332 16
523 1368 8
1145 1388 90
161 1483 27
1187 1302 74
666 1422 22
599 1333 46
599 629 76
93 281 56
357 911 92
177 800 16
107 271 82
268 1476 69
792 809 83
159 962 34
588 665 52
188 1237 29
348 388 38
97 951 28
483 489 49
1109 1336 63
722 1153 38
71 769 22
405 1467 6
1077 1160 77
358 1473 74
327 1428 12
292 851 49
153 1448 7
93 1436 44
531 862 30
2 761 62
759 1234 92
321 1113 78
691 1513 39
956 957 93
1106 1371 90
1226 1477 63
702 1256 36
545 1184 99
117 1347 52
1320 1438 4
333 901 81
126 981 24
336 1187 62
559 763 66
68 380 33
658 1335 80
1231 1452 73
229 521 93
758 1566 5
1089 1573 75
961 1311 62
936 1427 3
794 1292 77
299 1269 36
103 732 70
1353 1466 3
127 874 48
349 374 57
785 925 88
509 939 41
522 1116 39
526 1223 75
487 1157 28
247 1370 5
383 728 79
224 1435 14
163 211 52
193 1002 45
1469 1489 28
147 333 29
1004 1066 90
629 1343 69
365 736 46
293 1049 82
1475 1537 45
969 1163 56
564 623 78
865 1502 63
574 948 14
355 977 52
328 1525 92
505 1540 30
24 1477 75
764 1430 90
221 1398 53
394 1191 87
976 1506 13
158 1195 49
958 1275 27
987 1241 32
1119 1488 91
613 811 33
342 1411 94
80 1378 90
18 436 48
1245 1362 94
104 1317 17
102 1320 95
757 1176 2
96 1259 100
140 1546 79
1037 1244 86
204 1501 97
205 588 38
792 977 26
244 495 79
243 1452 86
583 875 95
451 1432 53
1313 1422 10
950 1386 25
74 612 91
201 766 52
349 1160 67
516 858 47
90 103 77
703 1326 40
937 947 27
748 1000 67
51 870 62
419 686 46
1138 1326 5
863 976 73
650 993 88
34 219 6
486 678 43
732 832 31
409 1131 59
425 1524 81
59 764 21
554 1561 58
15 703 98
122 1198 34
44 589 68
330 1037 96
144 978 81
388 692 28
689 1327 81
652 776 22
378 621 46
152 826 83
496 1574 87
654 926 43
560 995 51
546 1119 9
581 858 77
66 1244 13
513 950 45
252 955 5
480 1457 33
1160 1308 10
648 1363 62
115 862 70
704 1361 17
3 478 100
550 981 30
497 1499 47
380 800 3
60 344 86
377 1460 62
343 1536 51
32 49 24
282 500 16
1341 1530 18
597 1508 40
116 1404 61
915 1268 27
192 299 100
355 1367 84
700 1230 63
369 562 36
387 1517 20
705 1318 2
1271 1397 3
790 1019 14
64 1420 1
590 1416 82
759 1295 88
408 625 18
817 1535 42
320 1012 30
1076 1241 37
233 1177 59
499 903 46
477 1445 80
924 1436 5
575 918 74
113 1494 95
877 1231 17
705 1077 47
232 372 54
399 1330 74
613 1464 13
958 1132 35
552 1348 71
348 1457 52
173 772 2
174 761 43
355 513 13
107 981 97
819 899 90
945 1073 91
17 1556 65
276 904 72
427 861 4
656 782 70
1379 1390 35
