1080 1000
0 1 98
1 8 100
8 15 46
15 20 20
20 40 19
40 41 75
41 55 11
55 61 31
61 64 63
64 70 82
70 74 55
74 98 57
98 102 44
102 114 11
114 115 23
115 120 75
120 149 67
149 172 7
172 183 56
183 212 63
212 213 22
213 244 64
244 248 64
248 257 48
257 258 53
258 259 99
259 268 30
268 274 50
274 280 69
280 281 41
281 305 56
305 306 90
306 309 34
309 314 79
314 320 20
320 323 47
323 337 15
337 370 99
370 393 25
393 403 35
403 411 74
411 413 47
413 422 99
422 425 70
425 461 77
461 477 5
477 484 38
484 485 60
485 490 57
490 503 44
503 532 39
532 548 14
548 554 41
554 585 52
585 600 4
600 617 80
617 624 14
624 631 32
631 634 53
634 635 60
635 645 66
645 653 74
653 668 1
668 693 92
693 698 13
698 719 39
719 723 29
723 724 55
724 744 49
744 762 76
762 775 88
775 782 25
782 789 48
789 823 55
823 830 48
830 834 93
834 844 68
844 847 37
847 848 1
848 862 23
862 864 81
864 865 65
865 868 27
868 875 89
875 883 18
883 885 96
885 891 51
891 892 65
892 900 18
900 918 14
918 923 89
923 924 49
924 926 100
926 939 90
939 942 29
942 946 100
946 947 6
947 949 80
949 972 77
972 973 6
973 978 94
978 1011 77
1011 1021 71
1021 1024 14
1024 1031 4
1031 1033 64
1033 1034 40
1034 1035 17
1035 1036 28
1036 1047 25
1047 1053 44
1053 1056 96
1056 1062 99
1062 1064 14
1064 1065 69
1065 1079 72
267 573 56
808 874 10
588 676 11
244 757 36
68 1026 70
477 524 32
21 467 47
60 992 85
774 788 53
179 216 17
52 486 1
901 1070 80
504 956 20
706 882 32
37 1072 31
543 1019 60
351 481 53
633 1018 37
381 394 100
358 641 36
409 472 37
906 1064 59
302 870 13
102 544 55
373 1021 54
150 209 84
471 806 43
85 401 71
778 1054 29
464 726 79
381 475 63
643 709 9
416 704 57
192 279 67
407 410 64
86 320 33
346 357 16
881 935 82
726 1031 4
718 729 87
445 949 36
122 149 93
297 391 82
61 592 47
545 784 42
258 543 1
491 580 81
53 674 25
462 725 82
646 734 54
735 858 50
73 439 85
14 857 31
187 399 38
95 857 48
609 711 95
15 314 42
128 942 49
19 417 22
23 586 90
790 827 95
383 843 89
86 159 5
25 678 38
551 1005 91
53 340 39
439 553 61
246 963 84
71 505 67
189 294 45
182 394 69
213 1022 42
245 737 67
792 963 83
7 558 47
22 828 2
321 837 6
346 414 34
564 994 90
506 943 94
28 521 88
423 871 38
567 624 13
534 938 34
595 831 81
50 534 49
432 596 87
129 763 80
589 710 91
34 885 78
601 1038 98
203 657 97
601 1050 65
79 530 96
382 1054 56
636 701 91
267 383 99
506 723 37
336 484 66
684 763 97
187 869 75
77 137 56
594 611 36
234 1045 10
429 733 18
250 359 9
563 873 50
170 681 16
267 947 65
221 336 76
994 1078 68
429 781 100
469 1051 79
288 809 87
494 896 24
166 973 28
11 46 86
182 1001 32
668 750 78
151 534 4
27 898 82
468 752 46
655 793 75
166 378 91
16 340 28
278 724 32
566 1033 35
124 889 67
304 716 72
240 564 24
100 873 58
243 483 99
586 982 39
757 1018 83
309 660 96
15 915 49
468 676 45
248 718 12
335 982 76
546 844 27
41 515 68
602 933 14
647 675 61
383 936 70
655 824 92
968 1050 50
452 475 86
323 804 31
768 1064 78
432 855 27
