150 300
0 16 1
0 51 1
0 24 1
0 143 1
0 97 1
0 42 1
0 105 1
0 96 1
0 145 1
0 103 1
0 147 1
0 13 1
8 149 1
127 149 1
49 149 1
129 149 1
39 149 1
5 149 1
145 149 1
26 149 1
105 149 1
34 149 1
65 149 1
112 149 1
19 139 72
100 22 40
89 42 52
9 38 13
54 1 56
148 86 26
35 137 57
55 146 5
15 94 56
46 29 89
90 135 28
10 22 30
132 92 61
5 115 8
32 37 16
121 67 34
24 7 29
29 124 26
142 133 48
27 17 79
84 135 41
121 7 60
64 84 63
100 77 65
138 85 91
55 25 40
32 128 24
18 54 33
142 77 9
28 29 13
21 63 86
16 51 66
119 103 68
147 31 59
15 53 43
135 128 5
115 61 26
113 38 18
16 85 36
76 114 82
19 123 16
65 73 53
119 7 22
111 32 61
134 68 89
54 24 83
131 93 93
140 134 62
120 42 66
40 49 70
38 71 3
67 99 91
0 30 79
139 115 39
64 95 11
143 1 40
129 114 24
102 73 77
43 56 3
135 68 93
100 90 60
31 12 80
107 51 55
52 91 96
116 30 80
62 103 66
148 113 9
1 114 81
26 120 12
45 11 14
90 13 67
47 88 26
17 142 39
23 8 81
34 46 12
124 88 22
83 75 78
27 123 87
135 74 73
103 98 34
51 7 24
121 34 65
30 26 98
81 140 99
126 130 3
62 19 88
143 19 44
21 52 75
112 148 76
6 125 80
81 105 2
55 140 65
49 50 74
113 27 72
71 121 88
41 135 35
41 27 51
137 73 85
34 90 38
72 12 23
67 114 69
1 25 90
102 19 28
146 121 93
119 26 16
34 5 94
113 103 58
138 58 81
122 105 93
11 109 54
121 106 72
126 74 30
98 138 6
135 124 58
86 65 71
9 42 25
19 36 29
135 67 1
112 143 85
45 121 67
87 24 24
99 91 93
141 149 8
33 26 38
42 61 4
81 144 39
110 34 11
66 89 3
127 13 80
44 112 88
112 39 60
36 135 25
30 62 35
75 105 15
24 55 20
81 71 27
107 28 70
143 17 94
124 33 71
27 106 90
82 132 3
146 127 67
42 148 2
35 120 58
115 130 49
106 129 56
27 5 22
102 75 65
16 27 71
46 141 83
46 123 81
87 123 96
76 70 91
22 30 24
50 141 48
55 95 41
115 30 76
40 4 18
38 149 58
113 77 82
55 112 6
136 133 10
91 22 24
70 35 81
135 87 16
121 21 34
101 135 79
42 28 53
102 132 37
132 58 39
32 148 26
17 60 28
77 128 36
109 18 39
7 128 75
96 62 80
91 54 95
106 60 29
12 89 93
127 84 73
82 0 19
136 25 41
88 135 84
5 120 72
66 93 94
95 11 50
48 37 41
59 112 18
116 107 55
59 122 82
111 46 6
34 82 26
67 130 60
73 15 86
135 106 13
126 66 46
118 128 46
145 56 55
142 89 31
52 0 2
46 140 31
61 28 14
133 7 58
104 115 36
18 137 87
81 124 97
50 71 93
31 11 66
70 72 86
7 26 36
134 29 1
32 55 48
76 10 59
50 94 64
43 7 51
71 111 51
59 30 57
81 118 72
95 85 47
137 22 29
12 83 85
142 32 89
98 74 49
127 147 92
62 83 67
127 146 91
55 131 5
14 132 23
11 27 16
23 112 33
56 60 87
33 28 52
45 92 74
146 113 47
149 54 22
41 83 88
121 75 3
32 46 87
87 83 16
24 136 74
102 8 61
6 15 98
120 11 12
116 1 10
57 144 36
148 20 58
15 34 88
95 116 64
106 118 72
24 133 88
80 66 18
101 148 48
92 120 54
139 94 54
135 121 7
18 50 35
76 147 95
123 56 37
71 68 66
38 118 67
106 120 21
49 128 38
53 142 9
115 29 85
99 98 85
5 18 68
117 63 94
145 142 48
111 14 87
73 140 67
75 87 85
29 64 9
108 35 96
1 39 25
136 32 76
124 9 68
